Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.450	0.017	0.349	8.727	2.5000E-4	0.005	0.125	0.450	0.070	0.873	5.236	0.0010	0.013	0.075	0.450	0.000	0.524	5.236	0.0000	0.008	0.075	0.450	0.262	1.571	5.236	0.0037	0.023	0.075	0.450	0.017	0.349	3.491	2.5000E-4	0.005	0.050
0.500	0.052	0.873	6.981	7.5000E-4	0.012	0.100	0.500	0.122	1.222	5.236	0.0018	0.017	0.075	0.500	0.035	0.698	3.491	5.0000E-4	0.010	0.050	0.500	0.349	1.745	3.491	0.0050	0.025	0.050	0.500	0.035	0.524	5.236	5.0000E-4	0.007	0.075
0.550	0.105	1.047	3.491	0.0015	0.015	0.050	0.550	0.192	1.396	5.236	0.0027	0.020	0.075	0.550	0.070	0.873	5.236	0.0010	0.012	0.075	0.550	0.436	1.920	5.236	0.0062	0.027	0.075	0.550	0.070	0.873	5.236	0.0010	0.012	0.075
0.600	0.157	1.222	3.491	0.0023	0.018	0.050	0.600	0.262	1.745	5.236	0.0037	0.025	0.075	0.600	0.122	1.222	6.981	0.0018	0.018	0.100	0.600	0.541	2.269	5.236	0.0077	0.033	0.075	0.600	0.122	1.047	5.236	0.0018	0.015	0.075
0.650	0.227	1.396	3.491	0.0033	0.020	0.050	0.650	0.367	1.920	3.491	0.0052	0.028	0.050	0.650	0.192	1.571	5.236	0.0027	0.023	0.075	0.650	0.663	2.443	3.491	0.0095	0.035	0.050	0.650	0.175	1.396	5.236	0.0025	0.020	0.075
0.700	0.297	1.571	5.236	0.0042	0.022	0.075	0.700	0.454	2.094	5.236	0.0065	0.030	0.075	0.700	0.279	1.745	3.491	0.0040	0.025	0.050	0.700	0.785	2.618	5.236	0.0112	0.038	0.075	0.700	0.262	1.571	3.491	0.0037	0.023	0.050
0.750	0.384	1.920	6.981	0.0055	0.028	0.100	0.750	0.576	2.443	3.491	0.0083	0.035	0.050	0.750	0.367	1.920	5.236	0.0052	0.028	0.075	0.750	0.925	2.967	5.236	0.0132	0.043	0.075	0.750	0.332	1.745	5.236	0.0047	0.025	0.075
0.800	0.489	2.269	5.236	0.0070	0.032	0.075	0.800	0.698	2.443	3.491	0.0100	0.035	0.050	0.800	0.471	2.269	5.236	0.0067	0.032	0.075	0.800	1.082	3.142	3.491	0.0155	0.045	0.050	0.800	0.436	2.094	5.236	0.0062	0.030	0.075
0.850	0.611	2.443	3.491	0.0088	0.035	0.050	0.850	0.820	2.793	6.981	0.0117	0.040	0.100	0.850	0.593	2.443	3.491	0.0085	0.035	0.050	0.850	1.239	3.316	3.491	0.0178	0.048	0.050	0.850	0.541	2.269	3.491	0.0077	0.033	0.050
0.900	0.733	2.618	5.236	0.0105	0.038	0.075	0.900	0.977	3.142	3.491	0.0140	0.045	0.050	0.900	0.716	2.618	3.491	0.0103	0.038	0.050	0.900	1.414	3.491	3.491	0.0203	0.050	0.050	0.900	0.663	2.443	3.491	0.0095	0.035	0.050
0.950	0.873	2.967	5.236	0.0125	0.043	0.075	0.950	1.134	3.142	1.745	0.0163	0.045	0.025	0.950	0.855	2.793	3.491	0.0122	0.040	0.050	0.950	1.588	3.665	1.745	0.0228	0.053	0.025	0.950	0.785	2.618	5.236	0.0112	0.038	0.075
1.000	1.030	3.142	3.491	0.0147	0.045	0.050	1.000	1.292	3.316	5.236	0.0185	0.048	0.075	1.000	0.995	2.967	5.236	0.0142	0.043	0.075	1.000	1.780	3.665	1.745	0.0255	0.053	0.025	1.000	0.925	2.967	5.236	0.0132	0.043	0.075
1.050	1.187	3.316	5.236	0.0170	0.047	0.075	1.050	1.466	3.665	5.236	0.0210	0.052	0.075	1.050	1.152	3.316	6.981	0.0165	0.047	0.100	1.050	1.955	3.840	5.236	0.0280	0.055	0.075	1.050	1.082	3.142	3.491	0.0155	0.045	0.050
1.100	1.361	3.665	5.236	0.0195	0.052	0.075	1.100	1.658	3.840	3.491	0.0238	0.055	0.050	1.100	1.326	3.665	5.236	0.0190	0.052	0.075	1.100	2.164	4.189	3.491	0.0310	0.060	0.050	1.100	1.239	3.316	3.491	0.0178	0.047	0.050
1.150	1.553	3.840	3.491	0.0222	0.055	0.050	1.150	1.850	4.014	5.236	0.0265	0.057	0.075	1.150	1.518	3.840	1.745	0.0218	0.055	0.025	1.150	2.374	4.189	1.745	0.0340	0.060	0.025	1.150	1.414	3.491	5.236	0.0203	0.050	0.075
1.200	1.745	4.014	3.491	0.0250	0.058	0.050	1.200	2.059	4.363	5.236	0.0295	0.063	0.075	1.200	1.710	3.840	3.491	0.0245	0.055	0.050	1.200	2.583	4.363	3.491	0.0370	0.063	0.050	1.200	1.588	3.840	6.981	0.0228	0.055	0.100
1.250	1.955	4.189	3.491	0.0280	0.060	0.050	1.250	2.286	4.538	3.491	0.0328	0.065	0.050	1.250	1.902	4.189	6.981	0.0272	0.060	0.100	1.250	2.810	4.538	3.491	0.0403	0.065	0.050	1.250	1.798	4.189	3.491	0.0258	0.060	0.050
1.300	2.164	4.363	5.236	0.0310	0.062	0.075	1.300	2.513	4.712	3.491	0.0360	0.067	0.050	1.300	2.129	4.538	5.236	0.0305	0.065	0.075	1.300	3.037	4.712	3.491	0.0435	0.067	0.050	1.300	2.007	4.189	1.745	0.0288	0.060	0.025
1.350	2.391	4.712	5.236	0.0343	0.067	0.075	1.350	2.758	4.887	3.491	0.0395	0.070	0.050	1.350	2.356	4.712	3.491	0.0338	0.067	0.050	1.350	3.281	4.887	3.491	0.0470	0.070	0.050	1.350	2.217	4.363	5.236	0.0318	0.062	0.075
1.400	2.635	4.887	3.491	0.0378	0.070	0.050	1.400	3.002	5.061	5.236	0.0430	0.072	0.075	1.400	2.601	4.887	3.491	0.0372	0.070	0.050	1.400	3.526	5.061	3.491	0.0505	0.072	0.050	1.400	2.443	4.712	5.236	0.0350	0.067	0.075
1.450	2.880	5.061	3.491	0.0413	0.073	0.050	1.450	3.264	5.411	5.236	0.0467	0.078	0.075	1.450	2.845	5.061	3.491	0.0408	0.073	0.050	1.450	3.787	5.236	3.491	0.0542	0.075	0.050	1.450	2.688	4.887	3.491	0.0385	0.070	0.050
1.500	3.142	5.236	3.491	0.0450	0.075	0.050	1.500	3.543	5.585	3.491	0.0508	0.080	0.050	1.500	3.107	5.236	5.236	0.0445	0.075	0.075	1.500	4.049	5.411	5.236	0.0580	0.078	0.075	1.500	2.932	5.061	5.236	0.0420	0.073	0.075
1.550	3.403	5.411	5.236	0.0487	0.077	0.075	1.550	3.822	5.760	3.491	0.0548	0.082	0.050	1.550	3.368	5.585	6.981	0.0483	0.080	0.100	1.550	4.328	5.760	6.981	0.0620	0.082	0.100	1.550	3.194	5.411	5.236	0.0458	0.077	0.075
1.600	3.683	5.760	5.236	0.0528	0.082	0.075	1.600	4.119	5.934	3.491	0.0590	0.085	0.050	1.600	3.665	5.934	3.491	0.0525	0.085	0.050	1.600	4.625	6.109	5.236	0.0662	0.087	0.075	1.600	3.473	5.585	3.491	0.0498	0.080	0.050
1.650	3.979	5.934	1.745	0.0570	0.085	0.025	1.650	4.416	6.109	3.491	0.0632	0.087	0.050	1.650	3.962	5.934	1.745	0.0568	0.085	0.025	1.650	4.939	6.283	3.491	0.0708	0.090	0.050	1.650	3.752	5.760	3.491	0.0537	0.082	0.050
1.700	4.276	5.934	3.491	0.0612	0.085	0.050	1.700	4.730	6.283	3.491	0.0678	0.090	0.050	1.700	4.259	6.109	5.236	0.0610	0.088	0.075	1.700	5.253	6.458	3.491	0.0752	0.093	0.050	1.700	4.049	5.934	3.491	0.0580	0.085	0.050
1.750	4.573	6.283	5.236	0.0655	0.090	0.075	1.750	5.044	6.458	5.236	0.0722	0.093	0.075	1.750	4.573	6.458	6.981	0.0655	0.093	0.100	1.750	5.585	6.632	3.491	0.0800	0.095	0.050	1.750	4.346	6.109	5.236	0.0623	0.088	0.075
1.800	4.904	6.458	3.491	0.0703	0.092	0.050	1.800	5.376	6.807	5.236	0.0770	0.098	0.075	1.800	4.904	6.807	3.491	0.0703	0.097	0.050	1.800	5.917	6.807	3.491	0.0848	0.097	0.050	1.800	4.660	6.458	5.236	0.0667	0.093	0.075
1.850	5.219	6.632	5.236	0.0747	0.095	0.075	1.850	5.725	6.981	3.491	0.0820	0.100	0.050	1.850	5.253	6.807	1.745	0.0752	0.097	0.025	1.850	6.266	6.981	3.491	0.0897	0.100	0.050	1.850	4.992	6.632	3.491	0.0715	0.095	0.050
1.900	5.568	6.981	3.491	0.0797	0.100	0.050	1.900	6.074	7.156	5.236	0.0870	0.102	0.075	1.900	5.585	6.981	5.236	0.0800	0.100	0.075	1.900	6.615	7.156	3.491	0.0948	0.103	0.050	1.900	5.323	6.807	5.236	0.0762	0.097	0.075
1.950	5.917	6.981	1.745	0.0848	0.100	0.025	1.950	6.440	7.505	5.236	0.0922	0.108	0.075	1.950	5.952	7.330	5.236	0.0852	0.105	0.075	1.950	6.981	7.330	5.236	0.1000	0.105	0.075	1.950	5.672	7.156	5.236	0.0812	0.103	0.075
2.000	6.266	7.156	5.236	0.0897	0.102	0.075	2.000	6.824	7.679	1.745	0.0977	0.110	0.025	2.000	6.318	7.505	3.491	0.0905	0.107	0.050	2.000	7.348	7.679	5.236	0.1052	0.110	0.075	2.000	6.039	7.330	1.745	0.0865	0.105	0.025
2.050	6.632	7.505	5.236	0.0950	0.108	0.075	2.050	7.208	7.679	1.745	0.1032	0.110	0.025	2.050	6.702	7.679	1.745	0.0960	0.110	0.025	2.050	7.749	7.854	3.491	0.1110	0.113	0.050	2.050	6.405	7.330	1.745	0.0917	0.105	0.025
2.100	7.016	7.679	3.491	0.1005	0.110	0.050	2.100	7.592	7.854	5.236	0.1087	0.113	0.075	2.100	7.086	7.679	1.745	0.1015	0.110	0.025	2.100	8.133	8.029	3.491	0.1165	0.115	0.050	2.100	6.772	7.505	5.236	0.0970	0.108	0.075
2.150	7.400	7.854	3.491	0.1060	0.112	0.050	2.150	7.994	8.203	5.236	0.1145	0.117	0.075	2.150	7.470	7.854	5.236	0.1070	0.112	0.075	2.150	8.552	8.203	3.491	0.1225	0.117	0.050	2.150	7.156	7.854	5.236	0.1025	0.112	0.075
2.200	7.802	8.029	1.745	0.1117	0.115	0.025	2.200	8.412	8.378	3.491	0.1205	0.120	0.050	2.200	7.871	8.203	5.236	0.1127	0.117	0.075	2.200	8.954	8.378	5.236	0.1282	0.120	0.075	2.200	7.557	8.029	3.491	0.1082	0.115	0.050
2.250	8.203	8.029	3.491	0.1175	0.115	0.050	2.250	8.831	8.552	5.236	0.1265	0.122	0.075	2.250	8.290	8.378	1.745	0.1187	0.120	0.025	2.250	9.390	8.727	3.491	0.1345	0.125	0.050	2.250	7.959	8.203	3.491	0.1140	0.117	0.050
2.300	8.604	8.378	5.236	0.1232	0.120	0.075	2.300	9.268	8.901	5.236	0.1328	0.128	0.075	2.300	8.709	8.378	1.745	0.1247	0.120	0.025	2.300	9.826	8.727	1.745	0.1408	0.125	0.025	2.300	8.378	8.378	3.491	0.1200	0.120	0.050
2.350	9.041	8.552	1.745	0.1295	0.122	0.025	2.350	9.721	9.076	1.745	0.1393	0.130	0.025	2.350	9.128	8.552	5.236	0.1308	0.122	0.075	2.350	10.263	8.901	5.236	0.1470	0.127	0.075	2.350	8.796	8.552	3.491	0.1260	0.122	0.050
2.400	9.460	8.552	3.491	0.1355	0.122	0.050	2.400	10.175	9.076	3.491	0.1457	0.130	0.050	2.400	9.564	8.901	6.981	0.1370	0.128	0.100	2.400	10.716	9.250	5.236	0.1535	0.133	0.075	2.400	9.233	8.727	3.491	0.1322	0.125	0.050
2.450	9.896	8.901	5.236	0.1418	0.128	0.075	2.450	10.629	9.425	5.236	0.1522	0.135	0.075	2.450	10.018	9.250	5.236	0.1435	0.133	0.075	2.450	11.188	9.425	3.491	0.1602	0.135	0.050	2.450	9.669	8.901	3.491	0.1385	0.128	0.050
2.500	10.350	9.076	3.491	0.1482	0.130	0.050	2.500	11.118	9.599	3.491	0.1592	0.138	0.050	2.500	10.489	9.425	1.745	0.1502	0.135	0.025	2.500	11.659	9.599	3.491	0.1670	0.138	0.050	2.500	10.123	9.076	3.491	0.1450	0.130	0.050
2.550	10.804	9.250	3.491	0.1548	0.133	0.050	2.550	11.589	9.774	3.491	0.1660	0.140	0.050	2.550	10.961	9.425	1.745	0.1570	0.135	0.025	2.550	12.147	9.774	1.745	0.1740	0.140	0.025	2.550	10.577	9.250	3.491	0.1515	0.133	0.050
2.600	11.275	9.425	3.491	0.1615	0.135	0.050	2.600	12.095	9.948	3.491	0.1733	0.142	0.050	2.600	11.432	9.599	5.236	0.1637	0.138	0.075	2.600	12.636	9.774	1.745	0.1810	0.140	0.025	2.600	11.048	9.425	3.491	0.1583	0.135	0.050
2.650	11.746	9.599	5.236	0.1683	0.138	0.075	2.650	12.584	10.123	5.236	0.1802	0.145	0.075	2.650	11.921	9.948	5.236	0.1708	0.142	0.075	2.650	13.125	9.948	5.236	0.1880	0.142	0.075	2.650	11.519	9.599	3.491	0.1650	0.138	0.050
2.700	12.235	9.948	5.236	0.1753	0.143	0.075	2.700	13.107	10.472	3.491	0.1877	0.150	0.050	2.700	12.427	10.123	3.491	0.1780	0.145	0.050	2.700	13.631	10.297	5.236	0.1953	0.148	0.075	2.700	12.008	9.774	3.491	0.1720	0.140	0.050
2.750	12.741	10.123	1.745	0.1825	0.145	0.025	2.750	13.631	10.472	1.745	0.1953	0.150	0.025	2.750	12.933	10.297	3.491	0.1852	0.147	0.050	2.750	14.155	10.472	3.491	0.2028	0.150	0.050	2.750	12.497	9.948	5.236	0.1790	0.142	0.075
2.800	13.247	10.123	1.745	0.1897	0.145	0.025	2.800	14.155	10.647	5.236	0.2028	0.152	0.075	2.800	13.456	10.472	3.491	0.1927	0.150	0.050	2.800	14.678	10.647	3.491	0.2102	0.152	0.050	2.800	13.003	10.297	3.491	0.1862	0.147	0.050
2.850	13.753	10.297	3.491	0.1970	0.147	0.050	2.850	14.696	10.996	5.236	0.2105	0.157	0.075	2.850	13.980	10.647	3.491	0.2003	0.153	0.050	2.850	15.219	10.821	1.745	0.2180	0.155	0.025	2.850	13.526	10.297	1.745	0.1937	0.147	0.025
2.900	14.277	10.472	3.491	0.2045	0.150	0.050	2.900	15.254	11.170	3.491	0.2185	0.160	0.050	2.900	14.521	10.821	3.491	0.2080	0.155	0.050	2.900	15.760	10.821	3.491	0.2258	0.155	0.050	2.900	14.032	10.472	5.236	0.2010	0.150	0.075
2.950	14.800	10.647	3.491	0.2120	0.153	0.050	2.950	15.813	11.345	3.491	0.2265	0.163	0.050	2.950	15.062	10.996	5.236	0.2157	0.158	0.075	2.950	16.301	11.170	5.236	0.2335	0.160	0.075	2.950	14.573	10.821	3.491	0.2088	0.155	0.050
3.000	15.341	10.821	3.491	0.2197	0.155	0.050	3.000	16.389	11.519	3.491	0.2347	0.165	0.050	3.000	15.621	11.345	5.236	0.2237	0.163	0.075	3.000	16.877	11.345	3.491	0.2417	0.162	0.050	3.000	15.115	10.821	1.745	0.2165	0.155	0.025
3.050	15.882	10.996	3.491	0.2275	0.158	0.050	3.050	16.965	11.694	3.491	0.2430	0.167	0.050	3.050	16.197	11.519	1.745	0.2320	0.165	0.025	3.050	17.436	11.519	3.491	0.2497	0.165	0.050	3.050	15.656	10.996	5.236	0.2242	0.158	0.075
3.100	16.441	11.170	3.491	0.2355	0.160	0.050	3.100	17.558	11.868	3.491	0.2515	0.170	0.050	3.100	16.773	11.519	3.491	0.2403	0.165	0.050	3.100	18.029	11.694	1.745	0.2582	0.168	0.025	3.100	16.214	11.345	5.236	0.2322	0.162	0.075
3.150	17.000	11.345	5.236	0.2435	0.163	0.075	3.150	18.151	12.043	3.491	0.2600	0.172	0.050	3.150	17.349	11.868	5.236	0.2485	0.170	0.075	3.150	18.605	11.694	3.491	0.2665	0.168	0.050	3.150	16.790	11.519	3.491	0.2405	0.165	0.050
3.200	17.575	11.694	5.236	0.2518	0.168	0.075	3.200	18.762	12.217	3.491	0.2687	0.175	0.050	3.200	17.959	12.043	3.491	0.2572	0.173	0.050	3.200	19.199	12.043	5.236	0.2750	0.173	0.075	3.200	17.366	11.694	3.491	0.2487	0.168	0.050
3.250	18.169	11.868	1.745	0.2602	0.170	0.025	3.250	19.373	12.392	3.491	0.2775	0.178	0.050	3.250	18.553	12.217	3.491	0.2657	0.175	0.050	3.250	19.809	12.217	3.491	0.2838	0.175	0.050	3.250	17.959	11.868	3.491	0.2572	0.170	0.050
3.300	18.762	11.868	1.745	0.2687	0.170	0.025	3.300	20.001	12.566	3.491	0.2865	0.180	0.050	3.300	19.181	12.392	1.745	0.2747	0.178	0.025	3.300	20.420	12.392	3.491	0.2925	0.177	0.050	3.300	18.553	12.043	3.491	0.2657	0.173	0.050
3.350	19.356	12.043	5.236	0.2772	0.173	0.075	3.350	20.630	12.741	3.491	0.2955	0.182	0.050	3.350	19.792	12.392	3.491	0.2835	0.177	0.050	3.350	21.049	12.566	3.491	0.3015	0.180	0.050	3.350	19.164	12.217	1.745	0.2745	0.175	0.025
3.400	19.967	12.392	5.236	0.2860	0.177	0.075	3.400	21.276	12.915	3.491	0.3048	0.185	0.050	3.400	20.420	12.741	5.236	0.2925	0.182	0.075	3.400	21.677	12.741	3.491	0.3105	0.183	0.050	3.400	19.775	12.217	1.745	0.2833	0.175	0.025
3.450	20.595	12.566	1.745	0.2950	0.180	0.025	3.450	21.921	13.090	3.491	0.3140	0.188	0.050	3.450	21.066	12.915	1.745	0.3018	0.185	0.025	3.450	22.323	12.915	1.745	0.3198	0.185	0.025	3.450	20.385	12.392	5.236	0.2920	0.178	0.075
3.500	21.223	12.566	1.745	0.3040	0.180	0.025	3.500	22.585	13.265	3.491	0.3235	0.190	0.050	3.500	21.712	12.915	3.491	0.3110	0.185	0.050	3.500	22.969	12.915	3.491	0.3290	0.185	0.050	3.500	21.014	12.741	3.491	0.3010	0.183	0.050
3.550	21.852	12.741	5.236	0.3130	0.182	0.075	3.550	23.248	13.439	3.491	0.3330	0.192	0.050	3.550	22.358	13.265	5.236	0.3202	0.190	0.075	3.550	23.614	13.265	5.236	0.3383	0.190	0.075	3.550	21.660	12.741	1.745	0.3103	0.183	0.025
3.600	22.497	13.090	5.236	0.3222	0.187	0.075	3.600	23.928	13.614	3.491	0.3427	0.195	0.050	3.600	23.038	13.439	1.745	0.3300	0.193	0.025	3.600	24.295	13.439	1.745	0.3480	0.192	0.025	3.600	22.288	12.915	5.236	0.3193	0.185	0.075
3.650	23.161	13.265	3.491	0.3317	0.190	0.050	3.650	24.609	13.788	3.491	0.3525	0.197	0.050	3.650	23.702	13.439	3.491	0.3395	0.192	0.050	3.650	24.958	13.439	3.491	0.3575	0.192	0.050	3.650	22.951	13.265	3.491	0.3287	0.190	0.050
3.700	23.824	13.439	3.491	0.3412	0.193	0.050	3.700	25.307	13.963	1.745	0.3625	0.200	0.025	3.700	24.382	13.788	5.236	0.3492	0.198	0.075	3.700	25.639	13.788	5.236	0.3673	0.198	0.075	3.700	23.614	13.265	1.745	0.3383	0.190	0.025
3.750	24.504	13.614	1.745	0.3510	0.195	0.025	3.750	26.005	13.963	1.745	0.3725	0.200	0.025	3.750	25.080	13.963	1.745	0.3592	0.200	0.025	3.750	26.337	13.963	1.745	0.3773	0.200	0.025	3.750	24.278	13.439	5.236	0.3477	0.192	0.075
3.800	25.185	13.614	1.745	0.3608	0.195	0.025	3.800	26.704	14.137	5.236	0.3825	0.202	0.075	3.800	25.779	13.963	1.745	0.3693	0.200	0.025	3.800	27.035	13.963	0.000	0.3872	0.200	5.551E-15	3.800	24.958	13.788	3.491	0.3575	0.197	0.050
3.850	25.866	13.788	3.491	0.3705	0.197	0.050	3.850	27.419	14.486	5.236	0.3927	0.207	0.075	3.850	26.477	14.137	5.236	0.3793	0.202	0.075	3.850	27.733	13.963	3.491	0.3972	0.200	0.050	3.850	25.656	13.788	0.000	0.3675	0.198	0.000
3.900	26.564	13.963	3.491	0.3805	0.200	0.050	3.900	28.152	14.661	1.745	0.4032	0.210	0.025	3.900	27.192	14.486	3.491	0.3895	0.207	0.050	3.900	28.431	14.312	5.236	0.4073	0.205	0.075	3.900	26.337	13.788	3.491	0.3773	0.197	0.050
3.950	27.262	14.137	5.236	0.3905	0.203	0.075	3.950	28.885	14.661	1.745	0.4137	0.210	0.025	3.950	27.925	14.486	1.745	0.4000	0.208	0.025	3.950	29.164	14.486	1.745	0.4177	0.208	0.025	3.950	27.035	14.137	5.236	0.3872	0.203	0.075
4.000	27.978	14.486	5.236	0.4008	0.208	0.075	4.000	29.618	14.835	3.491	0.4243	0.213	0.050	4.000	28.641	14.661	3.491	0.4102	0.210	0.050	4.000	29.880	14.486	3.491	0.4280	0.208	0.050	4.000	27.751	14.312	3.491	0.3975	0.205	0.050
4.050	28.711	14.661	1.745	0.4112	0.210	0.025	4.050	30.369	15.010	3.491	0.4350	0.215	0.050	4.050	29.391	14.835	3.491	0.4210	0.212	0.050	4.050	30.613	14.835	3.491	0.4385	0.212	0.050	4.050	28.466	14.486	3.491	0.4078	0.207	0.050
4.100	29.444	14.661	1.745	0.4217	0.210	0.025	4.100	31.119	15.184	3.491	0.4458	0.217	0.050	4.100	30.124	15.010	3.491	0.4315	0.215	0.050	4.100	31.364	14.835	1.688E-12	0.4492	0.212	2.442E-14	4.100	29.199	14.661	1.745	0.4182	0.210	0.025
4.150	30.177	14.835	3.491	0.4323	0.213	0.050	4.150	31.887	15.359	1.745	0.4567	0.220	0.025	4.150	30.892	15.184	1.745	0.4425	0.218	0.025	4.150	32.097	14.835	3.491	0.4597	0.213	0.050	4.150	29.932	14.661	1.745	0.4288	0.210	0.025
4.200	30.927	15.010	3.491	0.4430	0.215	0.050	4.200	32.655	15.359	1.745	0.4677	0.220	0.025	4.200	31.643	15.184	1.745	0.4532	0.218	0.025	4.200	32.847	15.184	5.236	0.4705	0.218	0.075	4.200	30.665	14.835	5.236	0.4393	0.213	0.075
4.250	31.678	15.184	3.491	0.4538	0.218	0.050	4.250	33.423	15.533	3.491	0.4788	0.223	0.050	4.250	32.411	15.359	3.491	0.4642	0.220	0.050	4.250	33.615	15.359	1.745	0.4815	0.220	0.025	4.250	31.416	15.184	3.491	0.4500	0.218	0.050
4.300	32.446	15.359	1.745	0.4647	0.220	0.025	4.300	34.208	15.708	1.745	0.4900	0.225	0.025	4.300	33.179	15.533	3.491	0.4753	0.222	0.050	4.300	34.383	15.359	-6.573E-13	0.4925	0.220	-1.943E-14	4.300	32.184	15.184	-1.705E-12	0.4610	0.217	-1.943E-14
4.350	33.214	15.359	1.745	0.4758	0.220	0.025	4.350	34.994	15.708	1.745	0.5012	0.225	0.025	4.350	33.964	15.708	1.745	0.4865	0.225	0.025	4.350	35.151	15.359	1.745	0.5035	0.220	0.025	4.350	32.934	15.184	1.745	0.4717	0.217	0.025
4.400	33.982	15.533	5.236	0.4868	0.223	0.075	4.400	35.779	15.882	3.491	0.5125	0.228	0.050	4.400	34.750	15.708	1.745	0.4977	0.225	0.025	4.400	35.919	15.533	5.236	0.5145	0.223	0.075	4.400	33.702	15.359	3.491	0.4828	0.220	0.050
4.450	34.767	15.882	5.236	0.4980	0.228	0.075	4.450	36.582	16.057	3.491	0.5240	0.230	0.050	4.450	35.535	15.882	5.236	0.5090	0.228	0.075	4.450	36.704	15.882	3.491	0.5258	0.228	0.050	4.450	34.470	15.533	3.491	0.4938	0.223	0.050
4.500	35.570	16.057	1.745	0.5095	0.230	0.025	4.500	37.385	16.232	3.491	0.5355	0.233	0.050	4.500	36.338	16.232	3.491	0.5205	0.233	0.050	4.500	37.507	15.882	-7.105E-13	0.5373	0.228	-2.026E-14	4.500	35.256	15.708	3.491	0.5050	0.225	0.050
