Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
1.450	7.540	13.090	10.472	0.1080	0.188	0.150	1.450	8.831	14.312	12.217	0.1265	0.205	0.175	1.450	9.372	14.835	12.217	0.1342	0.213	0.175	1.450	17.855	20.769	10.472	0.2558	0.298	0.150	1.450	8.744	14.312	12.217	0.1252	0.205	0.175
1.500	8.203	13.788	13.963	0.1175	0.198	0.200	1.500	9.564	15.010	12.217	0.1370	0.215	0.175	1.500	10.123	15.359	12.217	0.1450	0.220	0.175	1.500	18.902	21.118	10.472	0.2707	0.303	0.150	1.500	9.477	14.835	12.217	0.1358	0.213	0.175
1.550	8.919	14.486	12.217	0.1278	0.207	0.175	1.550	10.332	15.533	10.472	0.1480	0.222	0.150	1.550	10.908	16.057	12.217	0.1562	0.230	0.175	1.550	19.967	21.817	12.217	0.2860	0.312	0.175	1.550	10.228	15.533	13.963	0.1465	0.222	0.200
1.600	9.652	15.010	10.472	0.1383	0.215	0.150	1.600	11.118	16.057	12.217	0.1592	0.230	0.175	1.600	11.729	16.581	8.727	0.1680	0.237	0.125	1.600	21.084	22.340	10.472	0.3020	0.320	0.150	1.600	11.030	16.232	10.472	0.1580	0.233	0.150
1.650	10.420	15.533	10.472	0.1492	0.222	0.150	1.650	11.938	16.755	12.217	0.1710	0.240	0.175	1.650	12.566	16.930	10.472	0.1800	0.242	0.150	1.650	22.201	22.864	13.963	0.3180	0.327	0.200	1.650	11.851	16.581	8.727	0.1697	0.237	0.125
1.700	11.205	16.057	10.472	0.1605	0.230	0.150	1.700	12.793	17.279	10.472	0.1833	0.248	0.150	1.700	13.422	17.628	13.963	0.1923	0.253	0.200	1.700	23.370	23.736	12.217	0.3347	0.340	0.175	1.700	12.689	17.104	12.217	0.1817	0.245	0.175
1.750	12.025	16.581	10.472	0.1723	0.238	0.150	1.750	13.666	17.802	10.472	0.1958	0.255	0.150	1.750	14.329	18.326	10.472	0.2052	0.263	0.150	1.750	24.574	24.086	8.727	0.3520	0.345	0.125	1.750	13.561	17.802	12.217	0.1942	0.255	0.175
1.800	12.863	17.104	10.472	0.1842	0.245	0.150	1.800	14.573	18.326	10.472	0.2088	0.262	0.150	1.800	15.254	18.675	10.472	0.2185	0.267	0.150	1.800	25.779	24.609	12.217	0.3693	0.352	0.175	1.800	14.469	18.326	12.217	0.2072	0.262	0.175
1.850	13.736	17.628	10.472	0.1967	0.252	0.150	1.850	15.499	18.850	12.217	0.2220	0.270	0.175	1.850	16.197	19.373	13.963	0.2320	0.277	0.200	1.850	27.035	25.307	12.217	0.3872	0.362	0.175	1.850	15.394	19.024	13.963	0.2205	0.272	0.200
1.900	14.626	18.151	12.217	0.2095	0.260	0.175	1.900	16.458	19.548	13.963	0.2358	0.280	0.200	1.900	17.191	20.071	12.217	0.2463	0.287	0.175	1.900	28.309	25.831	12.217	0.4055	0.370	0.175	1.900	16.371	19.722	10.472	0.2345	0.282	0.150
1.950	15.551	18.850	12.217	0.2227	0.270	0.175	1.950	17.453	20.246	12.217	0.2500	0.290	0.175	1.950	18.204	20.595	10.472	0.2607	0.295	0.150	1.950	29.618	26.529	12.217	0.4243	0.380	0.175	1.950	17.366	20.071	8.727	0.2487	0.288	0.125
2.000	16.511	19.373	8.727	0.2365	0.277	0.125	2.000	18.483	20.769	8.727	0.2647	0.297	0.125	2.000	19.251	21.118	10.472	0.2758	0.302	0.150	2.000	30.962	27.053	8.727	0.4435	0.387	0.125	2.000	18.378	20.595	12.217	0.2633	0.295	0.175
2.050	17.488	19.722	10.472	0.2505	0.282	0.150	2.050	19.530	21.118	8.727	0.2798	0.302	0.125	2.050	20.316	21.642	10.472	0.2910	0.310	0.150	2.050	32.323	27.402	10.472	0.4630	0.392	0.150	2.050	19.426	21.293	13.963	0.2782	0.305	0.200
2.100	18.483	20.420	12.217	0.2647	0.293	0.175	2.100	20.595	21.642	12.217	0.2950	0.310	0.175	2.100	21.415	22.166	12.217	0.3068	0.318	0.175	2.100	33.702	28.100	13.963	0.4828	0.403	0.200	2.100	20.508	21.991	12.217	0.2938	0.315	0.175
2.150	19.530	20.944	10.472	0.2798	0.300	0.150	2.150	21.694	22.340	13.963	0.3108	0.320	0.200	2.150	22.532	22.864	13.963	0.3227	0.327	0.200	2.150	35.133	28.798	12.217	0.5032	0.412	0.175	2.150	21.625	22.515	10.472	0.3098	0.322	0.150
2.200	20.577	21.468	12.217	0.2948	0.307	0.175	2.200	22.829	23.038	12.217	0.3270	0.330	0.175	2.200	23.702	23.562	10.472	0.3395	0.337	0.150	2.200	36.582	29.322	10.472	0.5240	0.420	0.150	2.200	22.759	23.038	10.472	0.3260	0.330	0.150
2.250	21.677	22.166	10.472	0.3105	0.317	0.150	2.250	23.998	23.562	8.727	0.3437	0.337	0.125	2.250	24.888	23.911	10.472	0.3565	0.342	0.150	2.250	38.066	29.845	10.472	0.5453	0.427	0.150	2.250	23.928	23.562	10.472	0.3427	0.337	0.150
2.300	22.794	22.515	10.472	0.3265	0.322	0.150	2.300	25.185	23.911	10.472	0.3608	0.342	0.150	2.300	26.093	24.609	12.217	0.3738	0.352	0.175	2.300	39.567	30.369	10.472	0.5667	0.435	0.150	2.300	25.115	24.086	12.217	0.3597	0.345	0.175
2.350	23.928	23.213	12.217	0.3427	0.332	0.175	2.350	26.389	24.609	12.217	0.3780	0.352	0.175	2.350	27.349	25.133	10.472	0.3917	0.360	0.150	2.350	41.102	30.892	12.217	0.5887	0.442	0.175	2.350	26.337	24.784	12.217	0.3773	0.355	0.175
2.400	25.115	23.736	8.727	0.3597	0.340	0.125	2.400	27.646	25.133	10.472	0.3960	0.360	0.150	2.400	28.606	25.656	12.217	0.4097	0.367	0.175	2.400	42.656	31.590	12.217	0.6110	0.452	0.175	2.400	27.594	25.307	12.217	0.3952	0.362	0.175
2.450	26.302	24.086	10.472	0.3768	0.345	0.150	2.450	28.903	25.656	12.217	0.4140	0.368	0.175	2.450	29.915	26.354	12.217	0.4285	0.378	0.175	2.450	44.262	32.114	8.727	0.6340	0.460	0.125	2.450	28.868	26.005	12.217	0.4135	0.373	0.175
2.500	27.524	24.784	12.217	0.3942	0.355	0.175	2.500	30.212	26.354	10.472	0.4328	0.377	0.150	2.500	31.241	26.878	10.472	0.4475	0.385	0.150	2.500	45.867	32.463	10.472	0.6570	0.465	0.150	2.500	30.194	26.529	10.472	0.4325	0.380	0.150
2.550	28.780	25.307	10.472	0.4123	0.362	0.150	2.550	31.538	26.704	8.727	0.4517	0.382	0.125	2.550	32.603	27.402	10.472	0.4670	0.392	0.150	2.550	47.508	33.161	-7.105E-13	0.6805	0.475	0.000	2.550	31.521	27.053	12.217	0.4515	0.387	0.175
2.600	30.055	25.831	10.472	0.4305	0.370	0.150	2.600	32.882	27.227	12.217	0.4710	0.390	0.175	2.600	33.982	27.925	12.217	0.4868	0.400	0.175	2.600	49.183	32.463	-47.124	0.7045	0.465	-0.675	2.600	32.899	27.751	10.472	0.4713	0.397	0.150
2.650	31.364	26.354	10.472	0.4492	0.377	0.150	2.650	34.261	27.925	12.217	0.4908	0.400	0.175	2.650	35.395	28.623	12.217	0.5070	0.410	0.175	2.650	50.754	28.449	-169.297	0.7270	0.407	-2.425	2.650	34.296	28.100	10.472	0.4913	0.403	0.150
2.700	32.690	26.878	12.217	0.4682	0.385	0.175	2.700	35.675	28.449	10.472	0.5110	0.408	0.150	2.700	36.844	29.147	10.472	0.5278	0.418	0.150	2.700	52.028	15.533	-263.545	0.7452	0.223	-3.775	2.700	35.709	28.798	13.963	0.5115	0.413	0.200
2.750	34.051	27.576	12.217	0.4878	0.395	0.175	2.750	37.106	28.972	12.217	0.5315	0.415	0.175	2.750	38.310	29.671	10.472	0.5487	0.425	0.150	2.750	52.308	2.094	-160.570	0.7492	0.030	-2.300	2.750	37.176	29.496	10.472	0.5325	0.422	0.150
2.800	35.448	28.100	10.472	0.5078	0.402	0.150	2.800	38.572	29.671	12.217	0.5525	0.425	0.175	2.800	39.811	30.194	10.472	0.5703	0.432	0.150	2.800	52.238	-0.524	-20.944	0.7482	-0.007	-0.300	2.800	38.659	29.845	8.727	0.5537	0.428	0.125
2.850	36.861	28.623	10.472	0.5280	0.410	0.150	2.850	40.073	30.194	10.472	0.5740	0.432	0.150	2.850	41.329	30.718	12.217	0.5920	0.440	0.175	2.850	52.255	0.000	3.491	0.7485	0.000	0.050	2.850	40.160	30.369	12.217	0.5753	0.435	0.175
2.900	38.310	29.147	10.472	0.5487	0.417	0.150	2.900	41.591	30.718	10.472	0.5958	0.440	0.150	2.900	42.883	31.416	12.217	0.6142	0.450	0.175	2.900	52.238	-0.175	0.000	0.7482	-0.003	0.000	2.900	41.696	31.067	12.217	0.5973	0.445	0.175
2.950	39.776	29.671	10.472	0.5697	0.425	0.150	2.950	43.145	31.241	10.472	0.6180	0.448	0.150	2.950	44.471	31.940	10.472	0.6370	0.458	0.150	2.950	52.238	0.000	1.745	0.7482	0.000	0.025	2.950	43.267	31.590	10.472	0.6198	0.453	0.150
3.000	41.277	30.194	10.472	0.5913	0.432	0.150	3.000	44.715	31.765	10.472	0.6405	0.455	0.150	3.000	46.077	32.463	10.472	0.6600	0.465	0.150	3.000	52.238	0.000	0.000	0.7482	0.000	0.000	3.000	44.855	32.114	10.472	0.6425	0.460	0.150
3.050	42.795	30.718	12.217	0.6130	0.440	0.175	3.050	46.321	32.289	12.217	0.6635	0.462	0.175	3.050	47.717	32.987	10.472	0.6835	0.472	0.150	3.050	52.238	0.000	0.000	0.7482	0.000	0.000	3.050	46.478	32.638	12.217	0.6658	0.468	0.175
3.100	44.349	31.416	12.217	0.6352	0.450	0.175	3.100	47.944	32.987	13.963	0.6867	0.472	0.200	3.100	49.375	33.510	10.472	0.7073	0.480	0.150	3.100	52.238	0.000	1.745	0.7482	0.000	0.025	3.100	48.119	33.336	12.217	0.6893	0.477	0.175
3.150	45.937	31.940	10.472	0.6580	0.458	0.150	3.150	49.620	33.685	10.472	0.7107	0.482	0.150	3.150	51.068	34.034	-15.708	0.7315	0.487	-0.225	3.150	52.238	0.175	0.000	0.7482	0.003	0.000	3.150	49.812	33.859	8.727	0.7135	0.485	0.125
3.200	47.543	32.463	12.217	0.6810	0.465	0.175	3.200	51.313	34.034	8.727	0.7350	0.488	0.125	3.200	52.779	31.940	-137.881	0.7560	0.458	-1.975	3.200	52.255	0.000	-5.236	0.7485	0.000	-0.075	3.200	51.505	34.208	5.236	0.7378	0.490	0.075
3.250	49.183	33.161	10.472	0.7045	0.475	0.150	3.250	53.023	34.558	-3.491	0.7595	0.495	-0.050	3.250	54.262	20.246	-277.507	0.7772	0.290	-3.975	3.250	52.238	-0.349		0.7482	-0.005		3.250	53.233	34.383	-12.217	0.7625	0.492	-0.175
3.300	50.859	33.510	8.727	0.7285	0.480	0.125	3.300	54.768	33.685	-66.323	0.7845	0.482	-0.950	3.300	54.803	4.189	-212.930	0.7850	0.060	-3.050								3.300	54.943	32.987	-48.869	0.7870	0.472	-0.700
3.350	52.534	34.034	6.981	0.7525	0.487	0.100	3.350	56.392	27.925	-162.316	0.8077	0.400	-2.325	3.350	54.681	-1.047	-38.397	0.7833	-0.015	-0.550								3.350	56.531	29.496	-101.229	0.8097	0.422	-1.450
3.400	54.262	34.208	-12.217	0.7772	0.490	-0.175	3.400	57.561	17.453	-216.421	0.8245	0.250	-3.100	3.400	54.699	0.349	10.472	0.7835	0.005	0.150								3.400	57.893	22.864	-176.278	0.8293	0.328	-2.525
3.450	55.955	32.812	-43.633	0.8015	0.470	-0.625	3.450	58.137	6.283	-174.533	0.8327	0.090	-2.500	3.450	54.716	0.000	-3.491	0.7838	0.000	-0.050								3.450	58.818	11.868	-209.439	0.8425	0.170	-3.000
3.500	57.543	29.845	-73.304	0.8243	0.428	-1.050	3.500	58.189	0.000	-66.323	0.8335	0.000	-0.950	3.500	54.699	0.000	1.745	0.7835	0.000	0.025								3.500	59.079	1.920	-129.154	0.8463	0.028	-1.850
3.550	58.940	25.482	-94.248	0.8443	0.365	-1.350	3.550	58.137	-0.349	3.491	0.8327	-0.005	0.050	3.550	54.716	0.175	0.000	0.7838	0.003	0.000								3.550	59.010	-1.047		0.8453	-0.015	
3.600	60.092	20.420	-104.720	0.8608	0.292	-1.500	3.600	58.154	0.349		0.8330	0.005		3.600	54.716	0.000	-1.745	0.7838	0.000	-0.025														
3.650	60.982	15.010		0.8735	0.215									3.650	54.716	0.000	0.000	0.7838	0.000	0.000														
														3.700	54.716	0.000		0.7838	0.000															
