Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.450	0.105	1.745	15.708	0.0015	0.025	0.225	0.450	2.251	8.029	13.963	0.0323	0.115	0.200	0.450	0.227	2.269	13.963	0.0033	0.033	0.200	0.450	0.384	3.316	15.708	0.0055	0.048	0.225	0.450	3.403	9.948	12.217	0.0487	0.143	0.175
0.500	0.209	2.618	15.708	0.0030	0.037	0.225	0.500	2.670	8.727	13.963	0.0383	0.125	0.200	0.500	0.367	2.967	13.963	0.0052	0.042	0.200	0.500	0.576	4.189	15.708	0.0083	0.060	0.225	0.500	3.910	10.647	13.963	0.0560	0.152	0.200
0.550	0.367	3.316	13.963	0.0052	0.047	0.200	0.550	3.124	9.425	13.963	0.0447	0.135	0.200	0.550	0.524	3.665	15.708	0.0075	0.052	0.225	0.550	0.803	4.887	12.217	0.0115	0.070	0.175	0.550	4.468	11.345	12.217	0.0640	0.162	0.175
0.600	0.541	4.014	13.963	0.0077	0.058	0.200	0.600	3.613	10.123	12.217	0.0518	0.145	0.175	0.600	0.733	4.538	15.708	0.0105	0.065	0.225	0.600	1.065	5.411	12.217	0.0153	0.078	0.175	0.600	5.044	11.868	10.472	0.0722	0.170	0.150
0.650	0.768	4.712	13.963	0.0110	0.068	0.200	0.650	4.136	10.647	12.217	0.0593	0.153	0.175	0.650	0.977	5.236	13.963	0.0140	0.075	0.200	0.650	1.344	6.109	15.708	0.0193	0.088	0.225	0.650	5.655	12.392	10.472	0.0810	0.178	0.150
0.700	1.012	5.411	15.708	0.0145	0.078	0.225	0.700	4.677	11.345	15.708	0.0670	0.162	0.225	0.700	1.257	5.934	12.217	0.0180	0.085	0.175	0.700	1.676	6.981	13.963	0.0240	0.100	0.200	0.700	6.283	12.915	12.217	0.0900	0.185	0.175
0.750	1.309	6.283	15.708	0.0188	0.090	0.225	0.750	5.271	12.217	15.708	0.0755	0.175	0.225	0.750	1.571	6.458	12.217	0.0225	0.093	0.175	0.750	2.042	7.505	12.217	0.0293	0.108	0.175	0.750	6.946	13.614	13.963	0.0995	0.195	0.200
0.800	1.641	6.981	13.963	0.0235	0.100	0.200	0.800	5.899	12.915	12.217	0.0845	0.185	0.175	0.800	1.902	7.156	15.708	0.0272	0.102	0.225	0.800	2.426	8.203	13.963	0.0348	0.117	0.200	0.800	7.645	14.312	12.217	0.1095	0.205	0.175
0.850	2.007	7.679	12.217	0.0288	0.110	0.175	0.850	6.562	13.439	10.472	0.0940	0.193	0.150	0.850	2.286	8.029	15.708	0.0328	0.115	0.225	0.850	2.862	8.901	13.963	0.0410	0.128	0.200	0.850	8.378	14.835	8.727	0.1200	0.213	0.125
0.900	2.409	8.203	12.217	0.0345	0.118	0.175	0.900	7.243	13.963	12.217	0.1038	0.200	0.175	0.900	2.705	8.727	12.217	0.0387	0.125	0.175	0.900	3.316	9.599	13.963	0.0475	0.138	0.200	0.900	9.128	15.184	8.727	0.1308	0.218	0.125
0.950	2.827	8.901	15.708	0.0405	0.128	0.225	0.950	7.959	14.661	13.963	0.1140	0.210	0.200	0.950	3.159	9.250	10.472	0.0453	0.133	0.150	0.950	3.822	10.297	13.963	0.0548	0.148	0.200	0.950	9.896	15.708	13.963	0.1418	0.225	0.200
1.000	3.299	9.774	15.708	0.0473	0.140	0.225	1.000	8.709	15.359	12.217	0.1247	0.220	0.175	1.000	3.630	9.774	12.217	0.0520	0.140	0.175	1.000	4.346	10.996	13.963	0.0623	0.158	0.200	1.000	10.699	16.581	13.963	0.1532	0.237	0.200
1.050	3.805	10.472	12.217	0.0545	0.150	0.175	1.050	9.495	15.882	10.472	0.1360	0.227	0.150	1.050	4.136	10.472	13.963	0.0593	0.150	0.200	1.050	4.922	11.694	13.963	0.0705	0.167	0.200	1.050	11.554	17.104	10.472	0.1655	0.245	0.150
1.100	4.346	10.996	12.217	0.0623	0.157	0.175	1.100	10.297	16.406	12.217	0.1475	0.235	0.175	1.100	4.677	11.170	12.217	0.0670	0.160	0.175	1.100	5.515	12.392	13.963	0.0790	0.177	0.200	1.100	12.409	17.628	12.217	0.1777	0.252	0.175
1.150	4.904	11.694	13.963	0.0703	0.167	0.200	1.150	11.135	17.104	10.472	0.1595	0.245	0.150	1.150	5.253	11.694	10.472	0.0752	0.167	0.150	1.150	6.161	13.090	12.217	0.0882	0.187	0.175	1.150	13.317	18.326	10.472	0.1907	0.262	0.150
1.200	5.515	12.392	12.217	0.0790	0.178	0.175	1.200	12.008	17.453	6.981	0.1720	0.250	0.100	1.200	5.847	12.217	12.217	0.0838	0.175	0.175	1.200	6.824	13.614	12.217	0.0977	0.195	0.175	1.200	14.242	18.675	8.727	0.2040	0.268	0.125
1.250	6.144	12.915	12.217	0.0880	0.185	0.175	1.250	12.881	17.802	8.727	0.1845	0.255	0.125	1.250	6.475	12.915	12.217	0.0927	0.185	0.175	1.250	7.522	14.312	13.963	0.1077	0.205	0.200	1.250	15.184	19.199	12.217	0.2175	0.275	0.175
1.300	6.807	13.614	12.217	0.0975	0.195	0.175	1.300	13.788	18.326	10.472	0.1975	0.262	0.150	1.300	7.138	13.439	10.472	0.1023	0.192	0.150	1.300	8.255	15.010	12.217	0.1183	0.215	0.175	1.300	16.162	19.897	13.963	0.2315	0.285	0.200
1.350	7.505	14.137	10.472	0.1075	0.202	0.150	1.350	14.713	18.850	10.472	0.2107	0.270	0.150	1.350	7.819	13.963	12.217	0.1120	0.200	0.175	1.350	9.023	15.533	12.217	0.1292	0.222	0.175	1.350	17.174	20.595	12.217	0.2460	0.295	0.175
1.400	8.220	14.661	13.963	0.1177	0.210	0.200	1.400	15.673	19.373	10.472	0.2245	0.278	0.150	1.400	8.535	14.661	13.963	0.1222	0.210	0.200	1.400	9.809	16.232	13.963	0.1405	0.232	0.200	1.400	18.221	21.118	10.472	0.2610	0.302	0.150
1.450	8.971	15.533	15.708	0.1285	0.223	0.225	1.450	16.650	19.897	12.217	0.2385	0.285	0.175	1.450	9.285	15.359	13.963	0.1330	0.220	0.200	1.450	10.647	16.930	13.963	0.1525	0.243	0.200	1.450	19.286	21.642	10.472	0.2762	0.310	0.150
1.500	9.774	16.232	10.472	0.1400	0.233	0.150	1.500	17.663	20.595	13.963	0.2530	0.295	0.200	1.500	10.071	16.057	12.217	0.1442	0.230	0.175	1.500	11.502	17.628	12.217	0.1648	0.253	0.175	1.500	20.385	22.166	10.472	0.2920	0.318	0.150
1.550	10.594	16.581	10.472	0.1517	0.237	0.150	1.550	18.710	21.293	10.472	0.2680	0.305	0.150	1.550	10.891	16.581	10.472	0.1560	0.237	0.150	1.550	12.409	18.151	10.472	0.1777	0.260	0.150	1.550	21.502	22.689	10.472	0.3080	0.325	0.150
1.600	11.432	17.279	13.963	0.1637	0.247	0.200	1.600	19.792	21.642	8.727	0.2835	0.310	0.125	1.600	11.729	17.104	12.217	0.1680	0.245	0.175	1.600	13.317	18.675	12.217	0.1907	0.268	0.175	1.600	22.654	23.213	10.472	0.3245	0.332	0.150
1.650	12.322	17.977	12.217	0.1765	0.257	0.175	1.650	20.874	22.166	10.472	0.2990	0.317	0.150	1.650	12.601	17.802	13.963	0.1805	0.255	0.200	1.650	14.277	19.373	12.217	0.2045	0.277	0.175	1.650	23.824	23.736	12.217	0.3412	0.340	0.175
1.700	13.230	18.500	10.472	0.1895	0.265	0.150	1.700	22.009	22.689	8.727	0.3153	0.325	0.125	1.700	13.509	18.500	12.217	0.1935	0.265	0.175	1.700	15.254	19.897	10.472	0.2185	0.285	0.150	1.700	25.028	24.435	12.217	0.3585	0.350	0.175
1.750	14.172	19.024	10.472	0.2030	0.273	0.150	1.750	23.143	23.038	8.727	0.3315	0.330	0.125	1.750	14.451	19.024	8.727	0.2070	0.273	0.125	1.750	16.266	20.420	12.217	0.2330	0.293	0.175	1.750	26.267	24.958	8.727	0.3763	0.358	0.125
1.800	15.132	19.548	12.217	0.2168	0.280	0.175	1.800	24.312	23.562	8.727	0.3483	0.337	0.125	1.800	15.411	19.373	10.472	0.2208	0.277	0.150	1.800	17.296	21.118	13.963	0.2477	0.302	0.200	1.800	27.524	25.307	8.727	0.3942	0.362	0.125
1.850	16.127	20.246	10.472	0.2310	0.290	0.150	1.850	25.499	23.911	6.981	0.3653	0.342	0.100	1.850	16.389	20.071	13.963	0.2347	0.287	0.200	1.850	18.378	21.817	10.472	0.2633	0.312	0.150	1.850	28.798	25.831	10.472	0.4125	0.370	0.150
1.900	17.157	20.595	6.981	0.2457	0.295	0.100	1.900	26.704	24.260	8.727	0.3825	0.347	0.125	1.900	17.418	20.769	12.217	0.2495	0.297	0.175	1.900	19.478	22.166	8.727	0.2790	0.317	0.125	1.900	30.107	26.354	8.727	0.4313	0.377	0.125
1.950	18.186	20.944	6.981	0.2605	0.300	0.100	1.950	27.925	24.784	12.217	0.4000	0.355	0.175	1.950	18.466	21.293	10.472	0.2645	0.305	0.150	1.950	20.595	22.689	10.472	0.2950	0.325	0.150	1.950	31.433	26.704	8.727	0.4503	0.383	0.125
2.000	19.251	21.293	6.981	0.2758	0.305	0.100	2.000	29.182	25.482	10.472	0.4180	0.365	0.150	2.000	19.548	21.817	10.472	0.2800	0.312	0.150	2.000	21.747	23.213	10.472	0.3115	0.332	0.150	2.000	32.777	27.227	10.472	0.4695	0.390	0.150
2.050	20.316	21.642	8.727	0.2910	0.310	0.125	2.050	30.473	25.831	6.981	0.4365	0.370	0.100	2.050	20.647	22.340	10.472	0.2958	0.320	0.150	2.050	22.916	23.736	12.217	0.3282	0.340	0.175	2.050	34.156	27.751	8.727	0.4892	0.397	0.125
2.100	21.415	22.166	8.727	0.3068	0.318	0.125	2.100	31.765	26.180	10.472	0.4550	0.375	0.150	2.100	21.782	22.864	8.727	0.3120	0.328	0.125	2.100	24.120	24.435	12.217	0.3455	0.350	0.175	2.100	35.552	28.100	6.981	0.5092	0.403	0.100
2.150	22.532	22.515	6.981	0.3227	0.322	0.100	2.150	33.091	26.878	10.472	0.4740	0.385	0.150	2.150	22.934	23.213	10.472	0.3285	0.332	0.150	2.150	25.360	24.958	8.727	0.3633	0.357	0.125	2.150	36.966	28.449	8.727	0.5295	0.408	0.125
2.200	23.667	22.864	6.981	0.3390	0.327	0.100	2.200	34.453	27.227	6.981	0.4935	0.390	0.100	2.200	24.103	23.911	12.217	0.3452	0.342	0.175	2.200	26.616	25.307	8.727	0.3813	0.362	0.125	2.200	38.397	28.972	8.727	0.5500	0.415	0.125
2.250	24.819	23.213	5.236	0.3555	0.332	0.075	2.250	35.814	27.576	8.727	0.5130	0.395	0.125	2.250	25.325	24.435	8.727	0.3628	0.350	0.125	2.250	27.890	25.831	10.472	0.3995	0.370	0.150	2.250	39.863	29.322	6.981	0.5710	0.420	0.100
2.300	25.988	23.387	5.236	0.3723	0.335	0.075	2.300	37.210	28.100	6.981	0.5330	0.402	0.100	2.300	26.546	24.784	8.727	0.3803	0.355	0.125	2.300	29.199	26.354	10.472	0.4182	0.377	0.150	2.300	41.329	29.671	8.727	0.5920	0.425	0.125
2.350	27.157	23.736	8.727	0.3890	0.340	0.125	2.350	38.624	28.274	5.236	0.5533	0.405	0.075	2.350	27.803	25.307	10.472	0.3982	0.362	0.150	2.350	30.526	26.878	10.472	0.4373	0.385	0.150	2.350	42.830	30.194	8.727	0.6135	0.432	0.125
2.400	28.362	24.260	10.472	0.4062	0.347	0.150	2.400	40.038	28.623	10.472	0.5735	0.410	0.150	2.400	29.077	25.831	10.472	0.4165	0.370	0.150	2.400	31.887	27.402	8.727	0.4567	0.392	0.125	2.400	44.349	30.543	5.236	0.6352	0.437	0.075
2.450	29.583	24.784	8.727	0.4238	0.355	0.125	2.450	41.486	29.322	10.472	0.5943	0.420	0.150	2.450	30.386	26.354	10.472	0.4352	0.378	0.150	2.450	33.266	27.751	6.981	0.4765	0.398	0.100	2.450	45.885	30.718	5.236	0.6573	0.440	0.075
2.500	30.840	25.133	6.981	0.4418	0.360	0.100	2.500	42.970	29.671	5.236	0.6155	0.425	0.075	2.500	31.713	26.878	8.727	0.4543	0.385	0.125	2.500	34.662	28.100	8.727	0.4965	0.402	0.125	2.500	47.421	31.067	10.472	0.6793	0.445	0.150
2.550	32.097	25.482	8.727	0.4597	0.365	0.125	2.550	44.454	29.845	6.981	0.6368	0.427	0.100	2.550	33.074	27.227	6.981	0.4737	0.390	0.100	2.550	36.076	28.623	10.472	0.5168	0.410	0.150	2.550	48.991	31.765	10.472	0.7017	0.455	0.150
2.600	33.388	26.005	10.472	0.4783	0.372	0.150	2.600	45.955	30.369	10.472	0.6583	0.435	0.150	2.600	34.435	27.576	8.727	0.4932	0.395	0.125	2.600	37.525	29.147	8.727	0.5375	0.417	0.125	2.600	50.597	32.114	5.236	0.7248	0.460	0.075
2.650	34.697	26.529	10.472	0.4970	0.380	0.150	2.650	47.490	30.892	8.727	0.6802	0.442	0.125	2.650	35.832	28.100	8.727	0.5133	0.402	0.125	2.650	38.991	29.496	6.981	0.5585	0.422	0.100	2.650	52.203	32.289	5.236	0.7477	0.462	0.075
2.700	36.041	27.053	8.727	0.5163	0.388	0.125	2.700	49.044	31.241	5.236	0.7025	0.448	0.075	2.700	37.245	28.449	8.727	0.5335	0.408	0.125	2.700	40.474	29.845	6.981	0.5798	0.428	0.100	2.700	53.826	32.638	6.981	0.7710	0.468	0.100
2.750	37.402	27.402	6.981	0.5358	0.392	0.100	2.750	50.615	31.416	5.236	0.7250	0.450	0.075	2.750	38.676	28.972	10.472	0.5540	0.415	0.150	2.750	41.975	30.194	8.727	0.6013	0.432	0.125	2.750	55.467	32.987	6.981	0.7945	0.472	0.100
2.800	38.781	27.751	8.727	0.5555	0.397	0.125	2.800	52.185	31.765	8.727	0.7475	0.455	0.125	2.800	40.143	29.496	6.981	0.5750	0.422	0.100	2.800	43.494	30.718	8.727	0.6230	0.440	0.125	2.800	57.125	33.336	5.236	0.8182	0.478	0.075
2.850	40.177	28.274	10.472	0.5755	0.405	0.150	2.850	53.791	32.289	6.981	0.7705	0.462	0.100	2.850	41.626	29.671	5.236	0.5963	0.425	0.075	2.850	45.047	31.067	6.981	0.6452	0.445	0.100	2.850	58.800	33.510	5.236	0.8423	0.480	0.075
2.900	41.609	28.798	8.727	0.5960	0.412	0.125	2.900	55.414	32.463	5.236	0.7938	0.465	0.075	2.900	43.110	30.020	8.727	0.6175	0.430	0.125	2.900	46.600	31.416	6.981	0.6675	0.450	0.100	2.900	60.476	33.859	6.981	0.8663	0.485	0.100
2.950	43.057	29.147	5.236	0.6168	0.418	0.075	2.950	57.037	32.812	6.981	0.8170	0.470	0.100	2.950	44.628	30.543	8.727	0.6392	0.438	0.125	2.950	48.189	31.765	6.981	0.6903	0.455	0.100	2.950	62.186	34.208	6.981	0.8908	0.490	0.100
3.000	44.523	29.322	5.236	0.6378	0.420	0.075	3.000	58.695	33.161	5.236	0.8407	0.475	0.075	3.000	46.164	30.892	8.727	0.6612	0.442	0.125	3.000	49.777	32.114	6.981	0.7130	0.460	0.100	3.000	63.896	34.558	5.236	0.9153	0.495	0.075
3.050	45.989	29.671	6.981	0.6588	0.425	0.100	3.050	60.353	33.336	6.981	0.8645	0.478	0.100	3.050	47.717	31.416	8.727	0.6835	0.450	0.125	3.050	51.400	32.463	6.981	0.7362	0.465	0.100	3.050	65.642	34.732	3.491	0.9403	0.497	0.050
3.100	47.490	30.020	5.236	0.6802	0.430	0.075	3.100	62.029	33.859	6.981	0.8885	0.485	0.100	3.100	49.306	31.765	6.981	0.7063	0.455	0.100	3.100	53.023	32.812	6.981	0.7595	0.470	0.100	3.100	67.370	34.907	-3.491	0.9650	0.500	-0.050
3.150	48.991	30.194	3.491	0.7017	0.432	0.050	3.150	63.739	34.034	3.491	0.9130	0.487	0.050	3.150	50.894	32.114	6.981	0.7290	0.460	0.100	3.150	54.681	33.161	6.981	0.7833	0.475	0.100	3.150	69.132	34.383	-82.030	0.9903	0.493	-1.175
3.200	50.510	30.369	3.491	0.7235	0.435	0.050	3.200	65.432	34.208	6.981	0.9373	0.490	0.100	3.200	52.517	32.463	5.236	0.7522	0.465	0.075	3.200	56.339	33.510	6.981	0.8070	0.480	0.100	3.200	70.808	26.704	-200.713	1.0143	0.383	-2.875
3.250	52.028	30.543	5.236	0.7452	0.437	0.075	3.250	67.160	34.732	6.981	0.9620	0.497	0.100	3.250	54.140	32.638	6.981	0.7755	0.468	0.100	3.250	58.032	33.859	3.491	0.8313	0.485	0.050	3.250	71.803	14.312	-228.638	1.0285	0.205	-3.275
3.300	53.564	30.892	5.236	0.7673	0.442	0.075	3.300	68.906	34.907	3.491	0.9870	0.500	0.050	3.300	55.781	33.161	8.727	0.7990	0.475	0.125	3.300	59.725	33.859	5.236	0.8555	0.485	0.075	3.300	72.239	3.840	-165.806	1.0348	0.055	-2.375
3.350	55.117	31.067	3.491	0.7895	0.445	0.050	3.350	70.651	35.081	3.491	1.0120	0.502	0.050	3.350	57.456	33.510	5.236	0.8230	0.480	0.075	3.350	61.418	34.383	-75.049	0.8798	0.492	-1.075	3.350	72.187	-2.269	-69.813	1.0340	-0.032	-1.000
3.400	56.671	31.241	3.491	0.8118	0.448	0.050	3.400	72.414	35.256	5.236	1.0373	0.505	0.075	3.400	59.132	33.685	5.236	0.8470	0.482	0.075	3.400	63.163	26.354	-251.327	0.9048	0.377	-3.600	3.400	72.012	-3.142	1.319E-12	1.0315	-0.045	-1.457E-15
3.450	58.242	31.416	5.236	0.8342	0.450	0.075	3.450	74.176	35.605	6.981	1.0625	0.510	0.100	3.450	60.825	34.034	6.981	0.8712	0.488	0.100	3.450	64.054	9.250	-263.545	0.9175	0.133	-3.775	3.450	71.873	-2.269	17.453	1.0295	-0.032	0.250
3.500	59.812	31.765	5.236	0.8567	0.455	0.075	3.500	75.974	35.954	3.491	1.0883	0.515	0.050	3.500	62.535	34.383	6.981	0.8958	0.492	0.100	3.500	64.088	0.000	-92.502	0.9180	0.000	-1.325	3.500	71.785	-1.396	10.472	1.0283	-0.020	0.150
3.550	61.418	31.940		0.8798	0.457		3.550	77.772	35.954		1.1140	0.515		3.550	64.263	34.732	5.236	0.9205	0.497	0.075	3.550	64.054	0.000	5.236	0.9175	0.000	0.075	3.550	71.733	-1.222	0.000	1.0275	-0.018	0.000
														3.600	66.008	34.907	5.236	0.9455	0.500	0.075	3.600	64.088	0.524	3.491	0.9180	0.008	0.050	3.600	71.663	-1.396	0.000	1.0265	-0.020	2.220E-14
														3.650	67.754	35.256	6.981	0.9705	0.505	0.100	3.650	64.106	0.349	-5.236	0.9182	0.005	-0.075	3.650	71.593	-1.222		1.0255	-0.017	
														3.700	69.534	35.605	5.236	0.9960	0.510	0.075	3.700	64.123	0.000	-6.981	0.9185	0.000	-0.100							
														3.750	71.314	35.779	5.236	1.0215	0.512	0.075	3.750	64.106	-0.349	-3.491	0.9182	-0.005	-0.050							
														3.800	73.112	36.128	5.236	1.0473	0.517	0.075	3.800	64.088	-0.349	1.745	0.9180	-0.005	0.025							
														3.850	74.927	36.303	3.491	1.0733	0.520	0.050	3.850	64.071	-0.175	1.745	0.9178	-0.002	0.025							
														3.900	76.742	36.477	5.236	1.0993	0.522	0.075	3.900	64.071	-0.175	-1.745	0.9178	-0.003	-0.025							
														3.950	78.575	36.826	-3.491	1.1255	0.528	-0.050	3.950	64.054	-0.349	-5.236	0.9175	-0.005	-0.075							
														4.000	80.425	36.128	-157.080	1.1520	0.518	-2.250	4.000	64.036	-0.698		0.9173	-0.010								
														4.050	82.188	21.118	-345.575	1.1773	0.302	-4.950														
														4.100	82.537	1.571	-256.563	1.1823	0.022	-3.675														
														4.150	82.345	-4.538	-66.323	1.1795	-0.065	-0.950														
														4.200	82.083	-5.061	3.491	1.1758	-0.073	0.050														
														4.250	81.838	-4.189	24.435	1.1723	-0.060	0.350														
														4.300	81.664	-2.618	29.671	1.1698	-0.037	0.425														
														4.350	81.577	-1.222	17.453	1.1685	-0.018	0.250														
														4.400	81.542	-0.873	1.745	1.1680	-0.012	0.025														
														4.450	81.489	-1.047	-1.745	1.1673	-0.015	-0.025														
														4.500	81.437	-1.047	1.514E-12	1.1665	-0.015	-2.087E-14														
														4.550	81.385	-1.047	1.745	1.1658	-0.015	0.025														
														4.600	81.332	-0.873	3.491	1.1650	-0.012	0.050														
														4.650	81.297	-0.698	3.491	1.1645	-0.010	0.050														
														4.700	81.263	-0.524	-1.359E-12	1.1640	-0.008	2.309E-14														
														4.750	81.245	-0.698	-8.727	1.1638	-0.010	-0.125														
														4.800	81.193	-1.396	-13.963	1.1630	-0.020	-0.200														
														4.850	81.105	-2.094	-15.708	1.1618	-0.030	-0.225														
														4.900	80.983	-2.967	-17.453	1.1600	-0.043	-0.250														
														4.950	80.809	-3.840	-17.453	1.1575	-0.055	-0.250														
														5.000	80.599	-4.712	-15.708	1.1545	-0.067	-0.225														
														5.050	80.337	-5.411	-1.745	1.1508	-0.078	-0.025														
														5.100	80.058	-4.887	13.963	1.1468	-0.070	0.200														
														5.150	79.849	-4.014	6.981	1.1438	-0.057	0.100														
														5.200	79.657	-4.189	-6.981	1.1410	-0.060	-0.100														
														5.250	79.430	-4.712	-8.727	1.1378	-0.067	-0.125														
														5.300	79.186	-5.061	-5.236	1.1343	-0.072	-0.075														
														5.350	78.924	-5.236	-1.745	1.1305	-0.075	-0.025														
														5.400	78.662	-5.236	1.745	1.1268	-0.075	0.025														
														5.450	78.400	-5.061	3.491	1.1230	-0.073	0.050														
														5.500	78.156	-4.887	4.441E-13	1.1195	-0.070	6.523E-15														
														5.550	77.911	-5.061	-1.745	1.1160	-0.072	-0.025														
														5.600	77.650	-5.061	1.745	1.1123	-0.073	0.025														
														5.650	77.405	-4.887	5.236	1.1088	-0.070	0.075														
														5.700	77.161	-4.538	8.727	1.1053	-0.065	0.125														
														5.750	76.952	-4.014	12.217	1.1023	-0.058	0.175														
														5.800	76.760	-3.316	10.472	1.0995	-0.048	0.150														
														5.850	76.620	-2.967	-1.745	1.0975	-0.042	-0.025														
														5.900	76.463	-3.491	-10.472	1.0953	-0.050	-0.150														
														5.950	76.271	-4.014	-5.236	1.0925	-0.058	-0.075														
														6.000	76.061	-4.014	-1.745	1.0895	-0.057	-0.025														
														6.050	75.869	-4.189	-3.491	1.0868	-0.060	-0.050														
														6.100	75.643	-4.363	1.745	1.0835	-0.063	0.025														
														6.150	75.433	-4.014		1.0805	-0.058															
