Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
1.800	8.029	12.566	10.472	0.1150	0.180	0.150	1.800	9.931	13.788	8.727	0.1423	0.197	0.125	1.800	9.564	13.439	8.727	0.1370	0.192	0.125	1.800	8.238	12.392	6.981	0.1180	0.177	0.100	1.800	11.990	15.184	8.727	0.1717	0.217	0.125
1.850	8.674	12.915	6.981	0.1242	0.185	0.100	1.850	10.629	14.137	6.981	0.1522	0.202	0.100	1.850	10.245	13.963	10.472	0.1467	0.200	0.150	1.850	8.866	12.741	8.727	0.1270	0.182	0.125	1.850	12.758	15.533	6.981	0.1827	0.222	0.100
1.900	9.320	13.265	8.727	0.1335	0.190	0.125	1.900	11.345	14.486	8.727	0.1625	0.208	0.125	1.900	10.961	14.486	10.472	0.1570	0.208	0.150	1.900	9.512	13.265	12.217	0.1362	0.190	0.175	1.900	13.544	15.882	8.727	0.1940	0.228	0.125
1.950	10.001	13.788	10.472	0.1433	0.198	0.150	1.950	12.078	15.010	10.472	0.1730	0.215	0.150	1.950	11.694	15.010	8.727	0.1675	0.215	0.125	1.950	10.193	13.963	12.217	0.1460	0.200	0.175	1.950	14.347	16.406	12.217	0.2055	0.235	0.175
2.000	10.699	14.312	10.472	0.1532	0.205	0.150	2.000	12.846	15.533	8.727	0.1840	0.222	0.125	2.000	12.462	15.359	6.981	0.1785	0.220	0.100	2.000	10.908	14.486	8.727	0.1562	0.208	0.125	2.000	15.184	17.104	10.472	0.2175	0.245	0.150
2.050	11.432	14.835	8.727	0.1637	0.212	0.125	2.050	13.631	15.882	6.981	0.1953	0.228	0.100	2.050	13.230	15.708	8.727	0.1895	0.225	0.125	2.050	11.641	14.835	6.981	0.1668	0.212	0.100	2.050	16.057	17.453	8.727	0.2300	0.250	0.125
2.100	12.182	15.184	8.727	0.1745	0.218	0.125	2.100	14.434	16.232	10.472	0.2068	0.233	0.150	2.100	14.032	16.232	10.472	0.2010	0.233	0.150	2.100	12.392	15.184	6.981	0.1775	0.218	0.100	2.100	16.930	17.977	10.472	0.2425	0.258	0.150
2.150	12.950	15.708	10.472	0.1855	0.225	0.150	2.150	15.254	16.930	12.217	0.2185	0.242	0.175	2.150	14.853	16.755	10.472	0.2128	0.240	0.150	2.150	13.160	15.533	8.727	0.1885	0.222	0.125	2.150	17.855	18.500	8.727	0.2558	0.265	0.125
2.200	13.753	16.232	8.727	0.1970	0.232	0.125	2.200	16.127	17.453	8.727	0.2310	0.250	0.125	2.200	15.708	17.279	10.472	0.2250	0.247	0.150	2.200	13.945	16.057	10.472	0.1998	0.230	0.150	2.200	18.780	18.850	8.727	0.2690	0.270	0.125
2.250	14.573	16.581	6.981	0.2088	0.237	0.100	2.250	17.000	17.802	8.727	0.2435	0.255	0.125	2.250	16.581	17.802	10.472	0.2375	0.255	0.150	2.250	14.765	16.581	10.472	0.2115	0.237	0.150	2.250	19.740	19.373	8.727	0.2827	0.277	0.125
2.300	15.411	16.930	8.727	0.2208	0.242	0.125	2.300	17.907	18.326	8.727	0.2565	0.262	0.125	2.300	17.488	18.326	8.727	0.2505	0.262	0.125	2.300	15.603	17.104	10.472	0.2235	0.245	0.150	2.300	20.717	19.722	8.727	0.2967	0.282	0.125
2.350	16.266	17.453	12.217	0.2330	0.250	0.175	2.350	18.832	18.675	8.727	0.2697	0.267	0.125	2.350	18.413	18.675	6.981	0.2637	0.267	0.100	2.350	16.476	17.628	10.472	0.2360	0.252	0.150	2.350	21.712	20.246	10.472	0.3110	0.290	0.150
2.400	17.157	18.151	10.472	0.2457	0.260	0.150	2.400	19.775	19.199	10.472	0.2833	0.275	0.150	2.400	19.356	19.024	6.981	0.2772	0.272	0.100	2.400	17.366	18.151	8.727	0.2487	0.260	0.125	2.400	22.742	20.769	8.727	0.3258	0.297	0.125
2.450	18.082	18.500	6.981	0.2590	0.265	0.100	2.450	20.752	19.722	8.727	0.2972	0.283	0.125	2.450	20.316	19.373	8.727	0.2910	0.278	0.125	2.450	18.291	18.500	6.981	0.2620	0.265	0.100	2.450	23.789	21.118	8.727	0.3407	0.303	0.125
2.500	19.007	18.850	8.727	0.2722	0.270	0.125	2.500	21.747	20.071	8.727	0.3115	0.287	0.125	2.500	21.293	19.897	10.472	0.3050	0.285	0.150	2.500	19.216	18.850	8.727	0.2753	0.270	0.125	2.500	24.853	21.642	8.727	0.3560	0.310	0.125
2.550	19.967	19.373	10.472	0.2860	0.277	0.150	2.550	22.759	20.595	10.472	0.3260	0.295	0.150	2.550	22.305	20.420	10.472	0.3195	0.292	0.150	2.550	20.176	19.373	10.472	0.2890	0.277	0.150	2.550	25.953	21.991	6.981	0.3717	0.315	0.100
2.600	20.944	19.897	10.472	0.3000	0.285	0.150	2.600	23.806	21.118	8.727	0.3410	0.302	0.125	2.600	23.335	20.944	10.472	0.3342	0.300	0.150	2.600	21.153	19.897	10.472	0.3030	0.285	0.150	2.600	27.053	22.340	10.472	0.3875	0.320	0.150
2.650	21.956	20.420	8.727	0.3145	0.292	0.125	2.650	24.871	21.468	8.727	0.3563	0.307	0.125	2.650	24.400	21.468	8.727	0.3495	0.307	0.125	2.650	22.166	20.420	8.727	0.3175	0.292	0.125	2.650	28.187	23.038	12.217	0.4038	0.330	0.175
2.700	22.986	20.769	8.727	0.3292	0.298	0.125	2.700	25.953	21.991	10.472	0.3717	0.315	0.150	2.700	25.482	21.817	6.981	0.3650	0.313	0.100	2.700	23.195	20.769	8.727	0.3322	0.298	0.125	2.700	29.356	23.562	8.727	0.4205	0.338	0.125
2.750	24.033	21.293	8.727	0.3443	0.305	0.125	2.750	27.070	22.515	8.727	0.3877	0.322	0.125	2.750	26.581	22.166	8.727	0.3808	0.317	0.125	2.750	24.243	21.293	10.472	0.3472	0.305	0.150	2.750	30.543	23.911	8.727	0.4375	0.342	0.125
2.800	25.115	21.642	6.981	0.3597	0.310	0.100	2.800	28.205	22.864	8.727	0.4040	0.327	0.125	2.800	27.698	22.689	10.472	0.3967	0.325	0.150	2.800	25.325	21.817	8.727	0.3628	0.312	0.125	2.800	31.748	24.435	8.727	0.4548	0.350	0.125
2.850	26.197	21.991	10.472	0.3753	0.315	0.150	2.850	29.356	23.387	10.472	0.4205	0.335	0.150	2.850	28.850	23.213	10.472	0.4133	0.332	0.150	2.850	26.424	22.166	6.981	0.3785	0.317	0.100	2.850	32.987	24.784	6.981	0.4725	0.355	0.100
2.900	27.314	22.689	10.472	0.3912	0.325	0.150	2.900	30.543	23.911	8.727	0.4375	0.342	0.125	2.900	30.020	23.736	8.727	0.4300	0.340	0.125	2.900	27.541	22.515	8.727	0.3945	0.322	0.125	2.900	34.226	25.133	10.472	0.4903	0.360	0.150
2.950	28.466	23.038	8.727	0.4078	0.330	0.125	2.950	31.748	24.260	6.981	0.4548	0.348	0.100	2.950	31.224	24.086	6.981	0.4473	0.345	0.100	2.950	28.676	23.038	12.217	0.4107	0.330	0.175	2.950	35.500	25.831	12.217	0.5085	0.370	0.175
3.000	29.618	23.562	10.472	0.4243	0.337	0.150	3.000	32.969	24.609	8.727	0.4722	0.352	0.125	3.000	32.428	24.435	8.727	0.4645	0.350	0.125	3.000	29.845	23.736	12.217	0.4275	0.340	0.175	3.000	36.809	26.354	8.727	0.5272	0.377	0.125
3.050	30.823	24.086	8.727	0.4415	0.345	0.125	3.050	34.208	25.133	12.217	0.4900	0.360	0.175	3.050	33.667	24.958	10.472	0.4823	0.357	0.150	3.050	31.049	24.260	8.727	0.4448	0.347	0.125	3.050	38.135	26.704	6.981	0.5463	0.382	0.100
3.100	32.027	24.435	6.981	0.4588	0.350	0.100	3.100	35.483	25.831	10.472	0.5083	0.370	0.150	3.100	34.924	25.482	10.472	0.5003	0.365	0.150	3.100	32.271	24.609	6.981	0.4623	0.352	0.100	3.100	39.479	27.053	6.981	0.5655	0.387	0.100
3.150	33.266	24.784	8.727	0.4765	0.355	0.125	3.150	36.792	26.180	6.981	0.5270	0.375	0.100	3.150	36.216	26.005	8.727	0.5188	0.372	0.125	3.150	33.510	24.958	8.727	0.4800	0.357	0.125	3.150	40.841	27.402	8.727	0.5850	0.392	0.125
3.200	34.505	25.307	12.217	0.4943	0.363	0.175	3.200	38.101	26.529	8.727	0.5457	0.380	0.125	3.200	37.525	26.354	8.727	0.5375	0.378	0.125	3.200	34.767	25.482	10.472	0.4980	0.365	0.150	3.200	42.220	27.925	10.472	0.6048	0.400	0.150
3.250	35.797	26.005	8.727	0.5128	0.372	0.125	3.250	39.444	27.053	10.472	0.5650	0.388	0.150	3.250	38.851	26.878	8.727	0.5565	0.385	0.125	3.250	36.058	26.005	10.472	0.5165	0.372	0.150	3.250	43.633	28.449	10.472	0.6250	0.407	0.150
3.300	37.106	26.180	5.236	0.5315	0.375	0.075	3.300	40.806	27.576	8.727	0.5845	0.395	0.125	3.300	40.212	27.227	8.727	0.5760	0.390	0.125	3.300	37.367	26.529	8.727	0.5352	0.380	0.125	3.300	45.064	28.972	8.727	0.6455	0.415	0.125
3.350	38.415	26.529	10.472	0.5503	0.380	0.150	3.350	42.202	27.925	6.981	0.6045	0.400	0.100	3.350	41.574	27.751	10.472	0.5955	0.397	0.150	3.350	38.711	26.878	6.981	0.5545	0.385	0.100	3.350	46.530	29.322	8.727	0.6665	0.420	0.125
3.400	39.759	27.227	12.217	0.5695	0.390	0.175	3.400	43.598	28.274	8.727	0.6245	0.405	0.125	3.400	42.987	28.274	8.727	0.6158	0.405	0.125	3.400	40.055	27.227	10.472	0.5737	0.390	0.150	3.400	47.997	29.845	10.472	0.6875	0.428	0.150
3.450	41.137	27.751	8.727	0.5893	0.398	0.125	3.450	45.029	28.798	8.727	0.6450	0.413	0.125	3.450	44.401	28.623	8.727	0.6360	0.410	0.125	3.450	41.434	27.925	12.217	0.5935	0.400	0.175	3.450	49.515	30.369	8.727	0.7092	0.435	0.125
3.500	42.534	28.100	6.981	0.6092	0.402	0.100	3.500	46.478	29.147	1.745	0.6658	0.417	0.025	3.500	45.850	29.147	8.727	0.6568	0.417	0.125	3.500	42.848	28.449	6.981	0.6137	0.407	0.100	3.500	51.033	30.718	8.727	0.7310	0.440	0.125
3.550	43.947	28.449	6.981	0.6295	0.408	0.100	3.550	47.944	28.972	-10.472	0.6867	0.415	-0.150	3.550	47.316	29.496	8.727	0.6777	0.422	0.125	3.550	44.279	28.623	6.981	0.6342	0.410	0.100	3.550	52.587	31.241	8.727	0.7532	0.448	0.125
3.600	45.379	28.798	8.727	0.6500	0.412	0.125	3.600	49.375	28.100	-17.453	0.7073	0.402	-0.250	3.600	48.799	30.020	10.472	0.6990	0.430	0.150	3.600	45.710	29.147	10.472	0.6548	0.418	0.150	3.600	54.158	31.590	3.491	0.7758	0.452	0.050
3.650	46.827	29.322	12.217	0.6708	0.420	0.175	3.650	50.754	27.227	-10.472	0.7270	0.390	-0.150	3.650	50.318	30.543	8.727	0.7208	0.437	0.125	3.650	47.194	29.671	10.472	0.6760	0.425	0.150	3.650	55.746	31.590	-10.472	0.7985	0.452	-0.150
3.700	48.311	30.020	10.472	0.6920	0.430	0.150	3.700	52.098	27.053	7.105E-13	0.7462	0.388	1.110E-14	3.700	51.854	30.892	8.727	0.7427	0.443	0.125	3.700	48.677	30.194	10.472	0.6973	0.433	0.150	3.700	57.317	30.543	-34.907	0.8210	0.438	-0.500
3.750	49.829	30.369	5.236	0.7137	0.435	0.075	3.750	53.459	27.227	-5.236	0.7658	0.390	-0.075	3.750	53.407	31.416	10.472	0.7650	0.450	0.150	3.750	50.213	30.718	6.981	0.7193	0.440	0.100	3.750	58.800	28.100	-59.341	0.8423	0.402	-0.850
3.800	51.348	30.543	-3.491	0.7355	0.438	-0.050	3.800	54.821	26.529	-36.652	0.7852	0.380	-0.525	3.800	54.995	31.940	8.727	0.7878	0.457	0.125	3.800	51.749	30.892	6.981	0.7412	0.442	0.100	3.800	60.127	24.609	-78.540	0.8613	0.352	-1.125
3.850	52.883	30.020	-24.435	0.7575	0.430	-0.350	3.850	56.112	23.562	-108.210	0.8038	0.338	-1.550	3.850	56.601	32.289	5.236	0.8108	0.462	0.075	3.850	53.302	31.416	8.727	0.7635	0.450	0.125	3.850	61.261	20.246	-97.738	0.8775	0.290	-1.400
3.900	54.350	28.100	-62.832	0.7785	0.402	-0.900	3.900	57.177	15.708	-190.241	0.8190	0.225	-2.725	3.900	58.224	32.463	-13.963	0.8340	0.465	-0.200	3.900	54.891	31.765	2.096E-12	0.7862	0.455	1.998E-14	3.900	62.151	14.835	-115.192	0.8903	0.212	-1.650
3.950	55.693	23.736	-136.136	0.7978	0.340	-1.950	3.950	57.683	4.538		0.8262	0.065		3.950	59.847	30.892	-54.105	0.8573	0.443	-0.775	3.950	56.479	31.416	-17.453	0.8090	0.450	-0.250	3.950	62.745	8.727	-120.428	0.8987	0.125	-1.725
4.000	56.723	14.486	-198.968	0.8125	0.208	-2.850								4.000	61.313	27.053	-109.956	0.8782	0.388	-1.575	4.000	58.032	30.020	-57.596	0.8313	0.430	-0.825	4.000	63.024	2.793		0.9028	0.040	
4.050	57.142	3.840	-151.844	0.8185	0.055	-2.175								4.050	62.553	19.897	-193.732	0.8960	0.285	-2.775	4.050	59.481	25.656	-153.589	0.8520	0.367	-2.200							
4.100	57.107	-0.698	-40.143	0.8180	-0.010	-0.575								4.100	63.303	7.679		0.9068	0.110		4.100	60.598	14.661	-232.129	0.8680	0.210	-3.325							
4.150	57.072	-0.175	10.472	0.8175	-0.003	0.150															4.150	60.947	2.443	-165.806	0.8730	0.035	-2.375							
4.200	57.090	0.349	1.745	0.8177	0.005	0.025															4.200	60.842	-1.920	-38.397	0.8715	-0.028	-0.550							
4.250	57.107	0.000	-6.981	0.8180	0.000	-0.100															4.250	60.755	-1.396	8.727	0.8702	-0.020	0.125							
4.300	57.090	-0.349	-5.236	0.8177	-0.005	-0.075															4.300	60.703	-1.047		0.8695	-0.015								
4.350	57.072	-0.524		0.8175	-0.007																													
