Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
1.050	0.559	0.873	1.745	0.0080	0.013	0.025	1.050	0.925	1.222	-2.442E-14	0.0132	0.017	-1.735E-16	1.050	0.279	0.524	1.745	0.0040	0.008	0.025	1.050	0.995	1.396	-1.332E-14	0.0142	0.020	-1.735E-16	1.050	0.646	1.047	1.745	0.0092	0.015	0.025
1.100	0.611	1.047	1.745	0.0088	0.015	0.025	1.100	0.977	1.222	0.000	0.0140	0.017	0.000	1.100	0.314	0.698	1.745	0.0045	0.010	0.025	1.100	1.065	1.222	-1.745	0.0153	0.017	-0.025	1.100	0.698	1.047	1.110E-14	0.0100	0.015	0.000
1.150	0.663	1.047	3.331E-14	0.0095	0.015	3.469E-16	1.150	1.047	1.222	4.885E-14	0.0150	0.017	5.551E-16	1.150	0.349	0.698	2.109E-14	0.0050	0.010	2.255E-16	1.150	1.117	1.222	1.745	0.0160	0.018	0.025	1.150	0.750	1.047	3.331E-14	0.0108	0.015	1.735E-16
1.200	0.716	1.047	1.110E-14	0.0103	0.015	3.469E-16	1.200	1.100	1.222	1.745	0.0158	0.018	0.025	1.200	0.384	0.698	1.554E-14	0.0055	0.010	3.990E-16	1.200	1.187	1.396	1.745	0.0170	0.020	0.025	1.200	0.803	1.047	1.110E-14	0.0115	0.015	5.204E-16
1.250	0.768	1.047	-3.331E-14	0.0110	0.015	-1.735E-16	1.250	1.169	1.396	1.745	0.0168	0.020	0.025	1.250	0.419	0.698	1.745	0.0060	0.010	0.025	1.250	1.257	1.396	-5.329E-14	0.0180	0.020	-7.980E-16	1.250	0.855	1.047	-3.331E-14	0.0122	0.015	-3.469E-16
1.300	0.820	1.047	-1.110E-14	0.0117	0.015	-3.469E-16	1.300	1.239	1.396	-8.882E-15	0.0178	0.020	-7.980E-16	1.300	0.454	0.873	1.745	0.0065	0.012	0.025	1.300	1.326	1.396	1.745	0.0190	0.020	0.025	1.300	0.908	1.047	1.745	0.0130	0.015	0.025
1.350	0.873	1.047	1.110E-14	0.0125	0.015	-1.735E-16	1.350	1.309	1.396	2.220E-14	0.0188	0.020	3.469E-16	1.350	0.506	0.873	0.000	0.0072	0.012	0.000	1.350	1.396	1.571	1.745	0.0200	0.022	0.025	1.350	0.960	1.222	1.745	0.0137	0.017	0.025
1.400	0.925	1.047	1.745	0.0132	0.015	0.025	1.400	1.379	1.396	3.109E-14	0.0198	0.020	7.980E-16	1.400	0.541	0.873	1.332E-14	0.0077	0.012	4.510E-16	1.400	1.484	1.571	-1.745	0.0213	0.022	-0.025	1.400	1.030	1.222	1.554E-14	0.0147	0.017	3.816E-16
1.450	0.977	1.222	1.745	0.0140	0.018	0.025	1.450	1.449	1.396	8.882E-15	0.0208	0.020	1.041E-16	1.450	0.593	0.873	1.887E-14	0.0085	0.013	1.908E-16	1.450	1.553	1.396	3.331E-14	0.0222	0.020	8.674E-16	1.450	1.082	1.222	4.441E-15	0.0155	0.018	5.551E-16
1.500	1.047	1.222	-4.441E-15	0.0150	0.018	-2.082E-16	1.500	1.518	1.396	1.745	0.0218	0.020	0.025	1.500	0.628	0.873	1.745	0.0090	0.013	0.025	1.500	1.623	1.571	3.491	0.0233	0.023	0.050	1.500	1.152	1.222	-4.441E-15	0.0165	0.018	-5.551E-16
1.550	1.100	1.222	1.745	0.0158	0.018	0.025	1.550	1.588	1.571	1.745	0.0228	0.022	0.025	1.550	0.681	1.047	1.745	0.0097	0.015	0.025	1.550	1.710	1.745	-3.331E-14	0.0245	0.025	-8.674E-16	1.550	1.204	1.222	1.745	0.0173	0.017	0.025
1.600	1.169	1.396	1.745	0.0168	0.020	0.025	1.600	1.676	1.571	-2.220E-14	0.0240	0.022	0.000	1.600	0.733	1.047	1.110E-14	0.0105	0.015	0.000	1.600	1.798	1.571	-1.745	0.0258	0.022	-0.025	1.600	1.274	1.396	1.745	0.0183	0.020	0.025
1.650	1.239	1.396	-1.745	0.0178	0.020	-0.025	1.650	1.745	1.571	3.331E-14	0.0250	0.022	1.735E-16	1.650	0.785	1.047	3.331E-14	0.0112	0.015	5.204E-16	1.650	1.868	1.571	1.745	0.0268	0.022	0.025	1.650	1.344	1.396	8.882E-15	0.0193	0.020	7.980E-16
1.700	1.309	1.222	-1.745	0.0188	0.018	-0.025	1.700	1.833	1.571	5.551E-14	0.0262	0.023	8.674E-16	1.700	0.838	1.047	1.110E-14	0.0120	0.015	3.469E-16	1.700	1.955	1.745	1.745	0.0280	0.025	0.025	1.700	1.414	1.396	5.329E-14	0.0203	0.020	1.041E-16
1.750	1.361	1.222	3.491	0.0195	0.018	0.050	1.750	1.902	1.571	1.745	0.0272	0.023	0.025	1.750	0.890	1.047	-3.331E-14	0.0128	0.015	-5.204E-16	1.750	2.042	1.745	-1.554E-14	0.0293	0.025	-9.021E-16	1.750	1.484	1.396	-8.882E-15	0.0213	0.020	-7.980E-16
1.800	1.431	1.571	3.491	0.0205	0.022	0.050	1.800	1.990	1.745	1.745	0.0285	0.025	0.025	1.800	0.942	1.047	1.745	0.0135	0.015	0.025	1.800	2.129	1.745	1.745	0.0305	0.025	0.025	1.800	1.553	1.396	-3.109E-14	0.0222	0.020	-1.041E-16
1.850	1.518	1.571	-1.745	0.0218	0.022	-0.025	1.850	2.077	1.745	-2.220E-14	0.0298	0.025	-3.469E-16	1.850	0.995	1.222	1.745	0.0142	0.017	0.025	1.850	2.217	1.920	1.745	0.0318	0.028	0.025	1.850	1.623	1.396	1.745	0.0233	0.020	0.025
1.900	1.588	1.396	-1.745	0.0228	0.020	-0.025	1.900	2.164	1.745	1.554E-14	0.0310	0.025	9.021E-16	1.900	1.065	1.222	4.885E-14	0.0153	0.017	5.551E-16	1.900	2.321	1.920	-1.745	0.0333	0.028	-0.025	1.900	1.693	1.571	1.745	0.0243	0.022	0.025
1.950	1.658	1.396	1.745	0.0238	0.020	0.025	1.950	2.251	1.745	0.000	0.0323	0.025	3.469E-16	1.950	1.117	1.222	1.745	0.0160	0.018	0.025	1.950	2.409	1.745	0.000	0.0345	0.025	-6.939E-16	1.950	1.780	1.571	0.000	0.0255	0.023	-3.469E-16
2.000	1.728	1.571	1.745	0.0248	0.022	0.025	2.000	2.339	1.745	-3.775E-14	0.0335	0.025	-5.551E-16	2.000	1.187	1.396	1.745	0.0170	0.020	0.025	2.000	2.496	1.920	3.491	0.0358	0.027	0.050	2.000	1.850	1.571	1.745	0.0265	0.022	0.025
2.050	1.815	1.571	6.883E-14	0.0260	0.022	6.592E-16	2.050	2.426	1.745	1.745	0.0348	0.025	0.025	2.050	1.257	1.396	-1.745	0.0180	0.020	-0.025	2.050	2.601	2.094	4.219E-14	0.0372	0.030	1.908E-15	2.050	1.937	1.745	4.663E-14	0.0278	0.025	1.006E-15
2.100	1.885	1.571	1.745	0.0270	0.023	0.025	2.100	2.513	1.920	1.745	0.0360	0.028	0.025	2.100	1.326	1.222	-1.745	0.0190	0.018	-0.025	2.100	2.705	1.920	-1.745	0.0387	0.028	-0.025	2.100	2.025	1.571	-1.745	0.0290	0.023	-0.025
2.150	1.972	1.745	1.745	0.0283	0.025	0.025	2.150	2.618	1.920	-4.219E-14	0.0375	0.027	-5.204E-16	2.150	1.379	1.222	3.491	0.0198	0.018	0.050	2.150	2.793	1.920	1.745	0.0400	0.028	0.025	2.150	2.094	1.571	1.745	0.0300	0.022	0.025
2.200	2.059	1.745	-1.745	0.0295	0.025	-0.025	2.200	2.705	1.920	1.745	0.0387	0.028	0.025	2.200	1.449	1.571	3.491	0.0208	0.022	0.050	2.200	2.897	2.094	1.745	0.0415	0.030	0.025	2.200	2.182	1.745	1.745	0.0313	0.025	0.025
2.250	2.147	1.571	-1.745	0.0308	0.022	-0.025	2.250	2.810	2.094	-4.441E-14	0.0403	0.030	0.000	2.250	1.536	1.571	-1.745	0.0220	0.022	-0.025	2.250	3.002	2.094	4.441E-14	0.0430	0.030	-6.939E-16	2.250	2.269	1.745	0.000	0.0325	0.025	0.000
2.300	2.217	1.571	1.745	0.0318	0.022	0.025	2.300	2.915	1.920	-1.745	0.0418	0.028	-0.025	2.300	1.606	1.396	0.000	0.0230	0.020	3.469E-16	2.300	3.107	2.094	0.000	0.0445	0.030	6.939E-16	2.300	2.356	1.745	0.000	0.0338	0.025	-6.939E-16
2.350	2.304	1.745	3.491	0.0330	0.025	0.050	2.350	3.002	1.920	1.745	0.0430	0.027	0.025	2.350	1.676	1.571	1.745	0.0240	0.022	0.025	2.350	3.211	2.094	1.745	0.0460	0.030	0.025	2.350	2.443	1.745	1.745	0.0350	0.025	0.025
2.400	2.391	1.920	1.745	0.0343	0.028	0.025	2.400	3.107	2.094	1.745	0.0445	0.030	0.025	2.400	1.763	1.571	4.663E-14	0.0253	0.022	6.592E-16	2.400	3.316	2.269	1.745	0.0475	0.033	0.025	2.400	2.531	1.920	1.745	0.0362	0.027	0.025
2.450	2.496	1.920	-1.745	0.0358	0.028	-0.025	2.450	3.211	2.094	1.745	0.0460	0.030	0.025	2.450	1.833	1.571	2.220E-14	0.0262	0.023	3.469E-16	2.450	3.438	2.269	-4.441E-14	0.0493	0.033	-6.939E-16	2.450	2.635	1.920	-4.441E-14	0.0378	0.028	6.939E-16
2.500	2.583	1.745	-1.745	0.0370	0.025	-0.025	2.500	3.316	2.269	1.745	0.0475	0.033	0.025	2.500	1.920	1.571	-2.442E-14	0.0275	0.022	-6.592E-16	2.500	3.543	2.269	-1.021E-13	0.0508	0.032	-2.151E-15	2.500	2.723	1.920	-1.310E-13	0.0390	0.028	-1.214E-15
2.550	2.670	1.745	1.745	0.0383	0.025	0.025	2.550	3.438	2.269	-1.745	0.0493	0.033	-0.025	2.550	1.990	1.571	1.745	0.0285	0.022	0.025	2.550	3.665	2.269	4.441E-14	0.0525	0.032	6.939E-16	2.550	2.827	1.920	4.441E-14	0.0405	0.028	0.000
2.600	2.758	1.920	1.745	0.0395	0.028	0.025	2.600	3.543	2.094	0.000	0.0508	0.030	-6.939E-16	2.600	2.077	1.745	1.745	0.0298	0.025	0.025	2.600	3.770	2.269	1.745	0.0540	0.033	0.025	2.600	2.915	1.920	1.745	0.0418	0.028	0.025
2.650	2.862	1.920	4.219E-14	0.0410	0.028	1.214E-15	2.650	3.648	2.269	1.745	0.0522	0.032	0.025	2.650	2.164	1.745	5.551E-14	0.0310	0.025	1.457E-15	2.650	3.892	2.443	1.745	0.0558	0.035	0.025	2.650	3.019	2.094	8.660E-14	0.0433	0.030	5.204E-16
2.700	2.950	1.920	1.745	0.0423	0.028	0.025	2.700	3.770	2.269	0.000	0.0540	0.033	6.939E-16	2.700	2.251	1.745	0.000	0.0323	0.025	3.469E-16	2.700	4.014	2.443	0.000	0.0575	0.035	-6.939E-16	2.700	3.124	1.920	-1.745	0.0447	0.028	-0.025
2.750	3.054	2.094	1.745	0.0438	0.030	0.025	2.750	3.875	2.269	1.745	0.0555	0.033	0.025	2.750	2.339	1.745	-7.772E-14	0.0335	0.025	-1.110E-15	2.750	4.136	2.443	-1.110E-13	0.0593	0.035	-2.220E-15	2.750	3.211	1.920	1.745	0.0460	0.028	0.025
2.800	3.159	2.094	0.000	0.0453	0.030	6.939E-16	2.800	3.997	2.443	1.745	0.0573	0.035	0.025	2.800	2.426	1.745	0.000	0.0348	0.025	-6.939E-16	2.800	4.259	2.443	8.882E-14	0.0610	0.035	6.939E-16	2.800	3.316	2.094	3.491	0.0475	0.030	0.050
2.850	3.264	2.094	4.441E-14	0.0467	0.030	6.939E-16	2.850	4.119	2.443	0.000	0.0590	0.035	-6.939E-16	2.850	2.513	1.745	1.745	0.0360	0.025	0.025	2.850	4.381	2.443	1.745	0.0627	0.035	0.025	2.850	3.421	2.269	1.745	0.0490	0.033	0.025
2.900	3.368	2.094	9.326E-14	0.0483	0.030	1.353E-15	2.900	4.241	2.443	1.110E-13	0.0608	0.035	2.220E-15	2.900	2.601	1.920	1.745	0.0372	0.027	0.025	2.900	4.503	2.618	1.745	0.0645	0.037	0.025	2.900	3.543	2.269	-1.745	0.0508	0.032	-0.025
2.950	3.473	2.094	-4.441E-14	0.0498	0.030	-6.939E-16	2.950	4.363	2.443	0.000	0.0625	0.035	6.939E-16	2.950	2.705	1.920	4.441E-14	0.0387	0.028	6.939E-16	2.950	4.643	2.618	0.000	0.0665	0.038	0.000	2.950	3.648	2.094	0.000	0.0522	0.030	6.939E-16
3.000	3.578	2.094	1.745	0.0513	0.030	0.025	3.000	4.485	2.443	-2.220E-14	0.0642	0.035	-1.527E-15	3.000	2.793	1.920	1.745	0.0400	0.028	0.025	3.000	4.765	2.618	-2.665E-14	0.0683	0.037	-1.665E-15	3.000	3.752	2.269	1.745	0.0537	0.033	0.025
3.050	3.683	2.269	1.745	0.0528	0.032	0.025	3.050	4.608	2.443	1.745	0.0660	0.035	0.025	3.050	2.897	2.094	-4.441E-14	0.0415	0.030	-6.939E-16	3.050	4.904	2.618	-8.882E-14	0.0703	0.037	-1.388E-15	3.050	3.875	2.269	0.000	0.0555	0.033	0.000
3.100	3.805	2.269	-1.745	0.0545	0.033	-0.025	3.100	4.730	2.618	1.745	0.0678	0.037	0.025	3.100	3.002	1.920	-1.745	0.0430	0.027	-0.025	3.100	5.027	2.618	1.745	0.0720	0.037	0.025	3.100	3.979	2.269	-4.441E-14	0.0570	0.033	-6.939E-16
3.150	3.910	2.094	5.773E-14	0.0560	0.030	1.457E-15	3.150	4.869	2.618	2.665E-14	0.0698	0.037	2.776E-16	3.150	3.089	1.920	1.745	0.0442	0.027	0.025	3.150	5.166	2.793	1.745	0.0740	0.040	0.025	3.150	4.102	2.269	1.021E-13	0.0588	0.032	7.633E-16
3.200	4.014	2.269	3.491	0.0575	0.033	0.050	3.200	4.992	2.618	1.745	0.0715	0.038	0.025	3.200	3.194	2.094	1.745	0.0458	0.030	0.025	3.200	5.306	2.793	8.882E-14	0.0760	0.040	1.388E-15	3.200	4.206	2.269	1.745	0.0603	0.033	0.025
3.250	4.136	2.443	1.745	0.0593	0.035	0.025	3.250	5.131	2.793	-2.665E-14	0.0735	0.040	-2.776E-16	3.250	3.299	2.094	1.745	0.0473	0.030	0.025	3.250	5.445	2.793	-1.243E-13	0.0780	0.040	-1.735E-15	3.250	4.328	2.443	1.745	0.0620	0.035	0.025
3.300	4.259	2.443	8.882E-14	0.0610	0.035	6.939E-16	3.300	5.271	2.618	-1.745	0.0755	0.037	-0.025	3.300	3.403	2.269	1.745	0.0487	0.033	0.025	3.300	5.585	2.793	0.000	0.0800	0.040	0.000	3.300	4.451	2.443	-8.882E-14	0.0637	0.035	0.000
3.350	4.381	2.443	8.882E-14	0.0627	0.035	6.939E-16	3.350	5.393	2.618	1.745	0.0772	0.037	0.025	3.350	3.526	2.269	-1.745	0.0505	0.033	-0.025	3.350	5.725	2.793	1.745	0.0820	0.040	0.025	3.350	4.573	2.443	1.745	0.0655	0.035	0.025
3.400	4.503	2.443	2.220E-14	0.0645	0.035	1.527E-15	3.400	5.533	2.793	1.745	0.0792	0.040	0.025	3.400	3.630	2.094	1.021E-13	0.0520	0.030	7.633E-16	3.400	5.864	2.967	1.745	0.0840	0.043	0.025	3.400	4.695	2.618	1.745	0.0672	0.037	0.025
3.450	4.625	2.443	-8.882E-14	0.0662	0.035	0.000	3.450	5.672	2.793	0.000	0.0812	0.040	0.000	3.450	3.735	2.269	1.745	0.0535	0.033	0.025	3.450	6.021	2.967	-1.745	0.0863	0.043	-0.025	3.450	4.835	2.618	-1.745	0.0692	0.038	-0.025
3.500	4.747	2.443	-1.110E-13	0.0680	0.035	-1.527E-15	3.500	5.812	2.793	1.745	0.0833	0.040	0.025	3.500	3.857	2.269	-1.465E-13	0.0553	0.033	-7.633E-16	3.500	6.161	2.793	-1.332E-13	0.0882	0.040	-4.857E-16	3.500	4.957	2.443	-2.665E-14	0.0710	0.035	-3.053E-15
3.550	4.869	2.443	1.745	0.0698	0.035	0.025	3.550	5.952	2.967	1.745	0.0852	0.043	0.025	3.550	3.962	2.269	1.745	0.0568	0.033	0.025	3.550	6.301	2.967	3.491	0.0902	0.043	0.050	3.550	5.079	2.618	1.745	0.0727	0.037	0.025
3.600	4.992	2.618	1.745	0.0715	0.037	0.025	3.600	6.109	2.967	0.000	0.0875	0.042	-1.388E-15	3.600	4.084	2.443	1.745	0.0585	0.035	0.025	3.600	6.458	3.142	0.000	0.0925	0.045	0.000	3.600	5.219	2.618	-8.882E-14	0.0747	0.037	1.388E-15
3.650	5.131	2.618	2.043E-13	0.0735	0.037	3.053E-15	3.650	6.248	2.967	1.332E-13	0.0895	0.042	3.261E-15	3.650	4.206	2.443	2.442E-13	0.0603	0.035	2.220E-15	3.650	6.615	2.967	-1.745	0.0948	0.043	-0.025	3.650	5.341	2.618	1.745	0.0765	0.037	0.025
3.700	5.253	2.618	-8.882E-14	0.0752	0.038	1.388E-15	3.700	6.405	2.967	8.882E-14	0.0917	0.043	1.388E-15	3.700	4.328	2.443	-8.882E-14	0.0620	0.035	6.939E-16	3.700	6.754	2.967	1.745	0.0967	0.043	0.025	3.700	5.480	2.793	8.882E-14	0.0785	0.040	0.000
3.750	5.393	2.618	-2.043E-13	0.0772	0.037	-1.665E-15	3.750	6.545	2.967	1.745	0.0937	0.043	0.025	3.750	4.451	2.443	-1.998E-13	0.0637	0.035	-1.527E-15	3.750	6.912	3.142	1.745	0.0990	0.045	0.025	3.750	5.620	2.618	-1.745	0.0805	0.037	-0.025
3.800	5.515	2.618	1.745	0.0790	0.037	0.025	3.800	6.702	3.142	-8.882E-14	0.0960	0.045	0.000	3.800	4.573	2.443	0.000	0.0655	0.035	0.000	3.800	7.069	3.142	-8.882E-14	0.1012	0.045	-1.388E-15	3.800	5.742	2.618	1.745	0.0823	0.037	0.025
3.850	5.655	2.793	1.745	0.0810	0.040	0.025	3.850	6.859	2.967	-1.745	0.0983	0.043	-0.025	3.850	4.695	2.443	1.745	0.0672	0.035	0.025	3.850	7.226	3.142	-8.882E-14	0.1035	0.045	-1.388E-15	3.850	5.882	2.793	3.491	0.0842	0.040	0.050
3.900	5.794	2.793	1.243E-13	0.0830	0.040	1.735E-15	3.900	6.999	2.967	1.745	0.1003	0.043	0.025	3.900	4.817	2.618	1.745	0.0690	0.037	0.025	3.900	7.383	3.142	2.265E-13	0.1057	0.045	3.400E-15	3.900	6.021	2.967	1.745	0.0863	0.042	0.025
3.950	5.934	2.793	1.745	0.0850	0.040	0.025	3.950	7.156	3.142	3.491	0.1025	0.045	0.050	3.950	4.957	2.618	2.043E-13	0.0710	0.038	2.776E-16	3.950	7.540	3.142	1.745	0.1080	0.045	0.025	3.950	6.178	2.967	-1.745	0.0885	0.043	-0.025
4.000	6.074	2.967	1.745	0.0870	0.043	0.025	4.000	7.313	3.316	1.745	0.1047	0.048	0.025	4.000	5.079	2.618	1.745	0.0727	0.038	0.025	4.000	7.697	3.316	1.745	0.1102	0.048	0.025	4.000	6.318	2.793	-1.745	0.0905	0.040	-0.025
4.050	6.231	2.967	-1.745	0.0892	0.042	-0.025	4.050	7.487	3.316	-1.745	0.1072	0.047	-0.025	4.050	5.219	2.793	-3.197E-13	0.0747	0.040	-1.943E-15	4.050	7.871	3.316	-2.975E-13	0.1127	0.047	-4.163E-15	4.050	6.458	2.793	1.745	0.0925	0.040	0.025
4.100	6.370	2.793	2.665E-13	0.0912	0.040	5.204E-15	4.100	7.645	3.142	-1.745	0.1095	0.045	-0.025	4.100	5.358	2.618	-1.745	0.0767	0.037	-0.025	4.100	8.029	3.316	4.752E-13	0.1150	0.047	4.163E-15	4.100	6.597	2.967	1.745	0.0945	0.042	0.025
4.150	6.510	2.967	1.745	0.0933	0.043	0.025	4.150	7.802	3.142	1.745	0.1117	0.045	0.025	4.150	5.480	2.618	1.745	0.0785	0.038	0.025	4.150	8.203	3.316	2.087E-13	0.1175	0.048	2.776E-15	4.150	6.754	2.967	3.553E-13	0.0967	0.043	3.816E-15
