Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.750	2.251	5.760	6.981	0.0323	0.082	0.100	0.750	0.175	2.793	8.727	0.0025	0.040	0.125	0.750	3.019	6.807	6.981	0.0433	0.098	0.100	0.750	0.803	3.316	5.236	0.0115	0.048	0.075	0.750	1.920	5.411	6.981	0.0275	0.078	0.100
0.800	2.548	6.109	6.981	0.0365	0.087	0.100	0.800	0.332	3.142	5.236	0.0047	0.045	0.075	0.800	3.368	7.156	6.981	0.0483	0.102	0.100	0.800	0.977	3.665	6.981	0.0140	0.052	0.100	0.800	2.199	5.760	6.981	0.0315	0.082	0.100
0.850	2.862	6.458	6.981	0.0410	0.093	0.100	0.850	0.489	3.316	5.236	0.0070	0.048	0.075	0.850	3.735	7.505	6.981	0.0535	0.108	0.100	0.850	1.169	4.014	8.727	0.0168	0.058	0.125	0.850	2.496	6.109	6.981	0.0358	0.088	0.100
0.900	3.194	6.807	8.727	0.0458	0.098	0.125	0.900	0.663	3.665	8.727	0.0095	0.053	0.125	0.900	4.119	7.854	8.727	0.0590	0.113	0.125	0.900	1.379	4.538	8.727	0.0198	0.065	0.125	0.900	2.810	6.458	8.727	0.0403	0.092	0.125
0.950	3.543	7.330	8.727	0.0508	0.105	0.125	0.950	0.855	4.189	8.727	0.0122	0.060	0.125	0.950	4.520	8.378	8.727	0.0647	0.120	0.125	0.950	1.623	4.887	5.236	0.0233	0.070	0.075	0.950	3.142	6.981	8.727	0.0450	0.100	0.125
1.000	3.927	7.679	5.236	0.0562	0.110	0.075	1.000	1.082	4.538	5.236	0.0155	0.065	0.075	1.000	4.957	8.727	5.236	0.0710	0.125	0.075	1.000	1.868	5.061	6.981	0.0268	0.073	0.100	1.000	3.508	7.330	5.236	0.0503	0.105	0.075
1.050	4.311	7.854	6.981	0.0617	0.112	0.100	1.050	1.309	4.712	6.981	0.0188	0.067	0.100	1.050	5.393	8.901	6.981	0.0772	0.127	0.100	1.050	2.129	5.585	8.727	0.0305	0.080	0.125	1.050	3.875	7.505	6.981	0.0555	0.107	0.100
1.100	4.712	8.378	8.727	0.0675	0.120	0.125	1.100	1.553	5.236	8.727	0.0222	0.075	0.125	1.100	5.847	9.425	8.727	0.0838	0.135	0.125	1.100	2.426	5.934	6.981	0.0348	0.085	0.100	1.100	4.259	8.029	8.727	0.0610	0.115	0.125
1.150	5.149	8.727	6.981	0.0737	0.125	0.100	1.150	1.833	5.585	6.981	0.0262	0.080	0.100	1.150	6.336	9.774	5.236	0.0907	0.140	0.075	1.150	2.723	6.283	6.981	0.0390	0.090	0.100	1.150	4.677	8.378	6.981	0.0670	0.120	0.100
1.200	5.585	9.076	6.981	0.0800	0.130	0.100	1.200	2.112	5.934	6.981	0.0303	0.085	0.100	1.200	6.824	9.948	6.981	0.0977	0.143	0.100	1.200	3.054	6.632	6.981	0.0438	0.095	0.100	1.200	5.096	8.727	6.981	0.0730	0.125	0.100
1.250	6.056	9.425	5.236	0.0867	0.135	0.075	1.250	2.426	6.283	6.981	0.0348	0.090	0.100	1.250	7.330	10.472	8.727	0.1050	0.150	0.125	1.250	3.386	6.981	6.981	0.0485	0.100	0.100	1.250	5.550	9.076	6.981	0.0795	0.130	0.100
1.300	6.528	9.599	6.981	0.0935	0.137	0.100	1.300	2.740	6.632	8.727	0.0393	0.095	0.125	1.300	7.871	10.821	5.236	0.1127	0.155	0.075	1.300	3.752	7.330	6.981	0.0537	0.105	0.100	1.300	6.004	9.425	8.727	0.0860	0.135	0.125
1.350	7.016	10.123	8.727	0.1005	0.145	0.125	1.350	3.089	7.156	6.981	0.0442	0.102	0.100	1.350	8.412	10.996	6.981	0.1205	0.157	0.100	1.350	4.119	7.679	6.981	0.0590	0.110	0.100	1.350	6.493	9.948	6.981	0.0930	0.142	0.100
1.400	7.540	10.472	6.981	0.1080	0.150	0.100	1.400	3.456	7.330	5.236	0.0495	0.105	0.075	1.400	8.971	11.519	8.727	0.1285	0.165	0.125	1.400	4.520	8.029	6.981	0.0647	0.115	0.100	1.400	6.999	10.123	5.236	0.1003	0.145	0.075
1.450	8.063	10.821	6.981	0.1155	0.155	0.100	1.450	3.822	7.679	8.727	0.0548	0.110	0.125	1.450	9.564	11.868	6.981	0.1370	0.170	0.100	1.450	4.922	8.378	8.727	0.0705	0.120	0.125	1.450	7.505	10.472	8.727	0.1075	0.150	0.125
1.500	8.622	11.170	6.981	0.1235	0.160	0.100	1.500	4.224	8.203	8.727	0.0605	0.118	0.125	1.500	10.158	12.217	8.727	0.1455	0.175	0.125	1.500	5.358	8.901	6.981	0.0767	0.128	0.100	1.500	8.046	10.996	8.727	0.1153	0.158	0.125
1.550	9.180	11.519	6.981	0.1315	0.165	0.100	1.550	4.643	8.552	6.981	0.0665	0.122	0.100	1.550	10.786	12.741	8.727	0.1545	0.183	0.125	1.550	5.812	9.076	5.236	0.0833	0.130	0.075	1.550	8.604	11.345	6.981	0.1232	0.162	0.100
1.600	9.774	11.868	6.981	0.1400	0.170	0.100	1.600	5.079	8.901	5.236	0.0727	0.127	0.075	1.600	11.432	13.090	5.236	0.1637	0.187	0.075	1.600	6.266	9.425	8.727	0.0897	0.135	0.125	1.600	9.180	11.694	6.981	0.1315	0.168	0.100
1.650	10.367	12.217	8.727	0.1485	0.175	0.125	1.650	5.533	9.076	5.236	0.0792	0.130	0.075	1.650	12.095	13.265	5.236	0.1733	0.190	0.075	1.650	6.754	9.948	8.727	0.0967	0.142	0.125	1.650	9.774	12.043	6.981	0.1400	0.172	0.100
1.700	10.996	12.741	6.981	0.1575	0.183	0.100	1.700	5.986	9.425	8.727	0.0858	0.135	0.125	1.700	12.758	13.614	6.981	0.1827	0.195	0.100	1.700	7.261	10.297	5.236	0.1040	0.148	0.075	1.700	10.385	12.392	6.981	0.1487	0.178	0.100
1.750	11.641	12.915	5.236	0.1668	0.185	0.075	1.750	6.475	9.948	8.727	0.0927	0.143	0.125	1.750	13.456	13.963	6.981	0.1927	0.200	0.100	1.750	7.784	10.472	5.236	0.1115	0.150	0.075	1.750	11.013	12.741	6.981	0.1577	0.183	0.100
1.800	12.287	13.265	6.981	0.1760	0.190	0.100	1.800	6.981	10.297	6.981	0.1000	0.147	0.100	1.800	14.155	14.312	8.727	0.2028	0.205	0.125	1.800	8.308	10.821	8.727	0.1190	0.155	0.125	1.800	11.659	13.090	6.981	0.1670	0.187	0.100
1.850	12.968	13.614	6.981	0.1857	0.195	0.100	1.850	7.505	10.647	6.981	0.1075	0.152	0.100	1.850	14.888	14.835	8.727	0.2133	0.212	0.125	1.850	8.866	11.345	8.727	0.1270	0.162	0.125	1.850	12.322	13.439	5.236	0.1765	0.192	0.075
1.900	13.648	13.963	6.981	0.1955	0.200	0.100	1.900	8.046	10.996	6.981	0.1153	0.157	0.100	1.900	15.638	15.184	5.236	0.2240	0.218	0.075	1.900	9.442	11.694	6.981	0.1352	0.168	0.100	1.900	13.003	13.614	5.236	0.1862	0.195	0.075
1.950	14.364	14.312	5.236	0.2058	0.205	0.075	1.950	8.604	11.345	5.236	0.1232	0.163	0.075	1.950	16.406	15.359	5.236	0.2350	0.220	0.075	1.950	10.036	12.043	6.981	0.1438	0.173	0.100	1.950	13.683	13.963	8.727	0.1960	0.200	0.125
2.000	15.080	14.486	6.981	0.2160	0.207	0.100	2.000	9.180	11.519	5.236	0.1315	0.165	0.075	2.000	17.174	15.708	8.727	0.2460	0.225	0.125	2.000	10.647	12.392	6.981	0.1525	0.177	0.100	2.000	14.399	14.486	8.727	0.2063	0.207	0.125
2.050	15.813	15.010	8.727	0.2265	0.215	0.125	2.050	9.756	11.868	8.727	0.1398	0.170	0.125	2.050	17.977	16.232	8.727	0.2575	0.232	0.125	2.050	11.275	12.741	6.981	0.1615	0.183	0.100	2.050	15.132	14.835	6.981	0.2168	0.212	0.100
2.100	16.581	15.359	6.981	0.2375	0.220	0.100	2.100	10.367	12.392	8.727	0.1485	0.178	0.125	2.100	18.797	16.581	6.981	0.2692	0.238	0.100	2.100	11.921	13.090	6.981	0.1708	0.188	0.100	2.100	15.882	15.184	6.981	0.2275	0.218	0.100
2.150	17.349	15.708	8.727	0.2485	0.225	0.125	2.150	10.996	12.741	5.236	0.1575	0.183	0.075	2.150	19.635	16.930	5.236	0.2812	0.242	0.075	2.150	12.584	13.439	6.981	0.1802	0.192	0.100	2.150	16.650	15.533	6.981	0.2385	0.222	0.100
2.200	18.151	16.232	6.981	0.2600	0.232	0.100	2.200	11.641	12.915	5.236	0.1668	0.185	0.075	2.200	20.490	17.104	5.236	0.2935	0.245	0.075	2.200	13.265	13.788	6.981	0.1900	0.198	0.100	2.200	17.436	15.882	6.981	0.2497	0.227	0.100
2.250	18.972	16.406	5.236	0.2717	0.235	0.075	2.250	12.287	13.265	8.727	0.1760	0.190	0.125	2.250	21.345	17.453	8.727	0.3058	0.250	0.125	2.250	13.963	14.137	6.981	0.2000	0.202	0.100	2.250	18.239	16.232	6.981	0.2612	0.233	0.100
2.300	19.792	16.755	8.727	0.2835	0.240	0.125	2.300	12.968	13.788	8.727	0.1857	0.198	0.125	2.300	22.235	17.977	8.727	0.3185	0.257	0.125	2.300	14.678	14.486	6.981	0.2102	0.207	0.100	2.300	19.059	16.581	6.981	0.2730	0.238	0.100
2.350	20.647	17.279	6.981	0.2958	0.247	0.100	2.350	13.666	14.137	5.236	0.1958	0.203	0.075	2.350	23.143	18.326	6.981	0.3315	0.262	0.100	2.350	15.411	14.835	6.981	0.2208	0.212	0.100	2.350	19.897	16.930	6.981	0.2850	0.242	0.100
2.400	21.520	17.453	5.236	0.3083	0.250	0.075	2.400	14.382	14.312	5.236	0.2060	0.205	0.075	2.400	24.068	18.675	6.981	0.3447	0.267	0.100	2.400	16.162	15.184	6.981	0.2315	0.217	0.100	2.400	20.752	17.279	6.981	0.2972	0.247	0.100
2.450	22.393	17.802	8.727	0.3207	0.255	0.125	2.450	15.097	14.661	8.727	0.2162	0.210	0.125	2.450	25.011	19.024	6.981	0.3583	0.273	0.100	2.450	16.930	15.533	6.981	0.2425	0.223	0.100	2.450	21.625	17.628	6.981	0.3098	0.253	0.100
2.500	23.300	18.326	8.727	0.3338	0.263	0.125	2.500	15.848	15.184	8.727	0.2270	0.218	0.125	2.500	25.970	19.373	6.981	0.3720	0.277	0.100	2.500	17.715	15.882	6.981	0.2538	0.227	0.100	2.500	22.515	17.977	6.981	0.3225	0.257	0.100
2.550	24.225	18.675	6.981	0.3470	0.267	0.100	2.550	16.616	15.533	6.981	0.2380	0.222	0.100	2.550	26.948	19.722	6.981	0.3860	0.282	0.100	2.550	18.518	16.232	6.981	0.2652	0.232	0.100	2.550	23.422	18.326	6.981	0.3355	0.262	0.100
2.600	25.168	19.024	6.981	0.3605	0.272	0.100	2.600	17.401	15.882	6.981	0.2492	0.227	0.100	2.600	27.943	20.071	6.981	0.4003	0.287	0.100	2.600	19.338	16.581	5.236	0.2770	0.237	0.075	2.600	24.347	18.675	6.981	0.3487	0.267	0.100
2.650	26.128	19.373	5.236	0.3743	0.277	0.075	2.650	18.204	16.232	6.981	0.2607	0.233	0.100	2.650	28.955	20.420	6.981	0.4147	0.292	0.100	2.650	20.176	16.755	5.236	0.2890	0.240	0.075	2.650	25.290	19.024	6.981	0.3623	0.272	0.100
2.700	27.105	19.548	5.236	0.3883	0.280	0.075	2.700	19.024	16.581	6.981	0.2725	0.238	0.100	2.700	29.985	20.769	6.981	0.4295	0.298	0.100	2.700	21.014	17.104	8.727	0.3010	0.245	0.125	2.700	26.250	19.373	6.981	0.3760	0.278	0.100
2.750	28.082	19.897	10.472	0.4022	0.285	0.150	2.750	19.862	16.930	5.236	0.2845	0.242	0.075	2.750	31.032	21.118	6.981	0.4445	0.302	0.100	2.750	21.886	17.628	6.981	0.3135	0.252	0.100	2.750	27.227	19.722	6.981	0.3900	0.282	0.100
2.800	29.095	20.595	10.472	0.4168	0.295	0.150	2.800	20.717	17.104	5.236	0.2967	0.245	0.075	2.800	32.097	21.468	6.981	0.4597	0.307	0.100	2.800	22.777	17.802	5.236	0.3262	0.255	0.075	2.800	28.222	20.071	6.981	0.4043	0.287	0.100
2.850	30.142	20.944	5.236	0.4318	0.300	0.075	2.850	21.572	17.453	8.727	0.3090	0.250	0.125	2.850	33.179	21.817	6.981	0.4753	0.312	0.100	2.850	23.667	18.151	6.981	0.3390	0.260	0.100	2.850	29.234	20.420	6.981	0.4187	0.292	0.100
2.900	31.189	21.118	5.236	0.4467	0.302	0.075	2.900	22.462	17.977	8.727	0.3217	0.257	0.125	2.900	34.278	22.166	6.981	0.4910	0.317	0.100	2.900	24.592	18.500	6.981	0.3523	0.265	0.100	2.900	30.264	20.769	6.981	0.4335	0.297	0.100
2.950	32.254	21.468	5.236	0.4620	0.308	0.075	2.950	23.370	18.326	6.981	0.3347	0.263	0.100	2.950	35.395	22.515	6.981	0.5070	0.323	0.100	2.950	25.517	18.850	6.981	0.3655	0.270	0.100	2.950	31.311	21.118	5.236	0.4485	0.303	0.075
3.000	33.336	21.642	5.236	0.4775	0.310	0.075	3.000	24.295	18.675	6.981	0.3480	0.267	0.100	3.000	36.530	22.864	5.236	0.5232	0.328	0.075	3.000	26.477	19.199	5.236	0.3793	0.275	0.075	3.000	32.376	21.293	5.236	0.4637	0.305	0.075
3.050	34.418	21.991	10.472	0.4930	0.315	0.150	3.050	25.237	19.024	6.981	0.3615	0.272	0.100	3.050	37.682	23.038	5.236	0.5398	0.330	0.075	3.050	27.437	19.373	6.981	0.3930	0.277	0.100	3.050	33.441	21.642	8.727	0.4790	0.310	0.125
3.100	35.535	22.689	10.472	0.5090	0.325	0.150	3.100	26.197	19.373	5.236	0.3753	0.277	0.075	3.100	38.834	23.387	8.727	0.5563	0.335	0.125	3.100	28.414	19.897	8.727	0.4070	0.285	0.125	3.100	34.540	22.166	8.727	0.4948	0.317	0.125
3.150	36.687	23.038	5.236	0.5255	0.330	0.075	3.150	27.175	19.548	5.236	0.3892	0.280	0.075	3.150	40.020	23.911	8.727	0.5733	0.342	0.125	3.150	29.426	20.246	6.981	0.4215	0.290	0.100	3.150	35.657	22.515	6.981	0.5108	0.322	0.100
3.200	37.839	23.213	3.491	0.5420	0.333	0.050	3.200	28.152	19.897	8.727	0.4032	0.285	0.125	3.200	41.225	24.260	6.981	0.5905	0.348	0.100	3.200	30.439	20.595	6.981	0.4360	0.295	0.100	3.200	36.792	22.864	6.981	0.5270	0.328	0.100
3.250	39.008	23.387	5.236	0.5587	0.335	0.075	3.250	29.164	20.420	8.727	0.4177	0.292	0.125	3.250	42.446	24.609	5.236	0.6080	0.352	0.075	3.250	31.486	20.944	5.236	0.4510	0.300	0.075	3.250	37.943	23.213	6.981	0.5435	0.332	0.100
3.300	40.177	23.736	10.472	0.5755	0.340	0.150	3.300	30.194	20.769	5.236	0.4325	0.297	0.075	3.300	43.686	24.784	5.236	0.6258	0.355	0.075	3.300	32.533	21.118	5.236	0.4660	0.302	0.075	3.300	39.113	23.562	6.981	0.5602	0.338	0.100
3.350	41.382	24.435	10.472	0.5927	0.350	0.150	3.350	31.241	20.944	5.236	0.4475	0.300	0.075	3.350	44.925	25.133	6.981	0.6435	0.360	0.100	3.350	33.598	21.468	6.981	0.4812	0.307	0.100	3.350	40.300	23.911	6.981	0.5773	0.342	0.100
3.400	42.621	24.784	5.236	0.6105	0.355	0.075	3.400	32.289	21.293	6.981	0.4625	0.305	0.100	3.400	46.199	25.482	6.981	0.6618	0.365	0.100	3.400	34.680	21.817	8.727	0.4967	0.312	0.125	3.400	41.504	24.260	6.981	0.5945	0.347	0.100
3.450	43.860	24.958	5.236	0.6282	0.358	0.075	3.450	33.371	21.642	6.981	0.4780	0.310	0.100	3.450	47.473	25.831	8.727	0.6800	0.370	0.125	3.450	35.779	22.340	8.727	0.5125	0.320	0.125	3.450	42.726	24.609	5.236	0.6120	0.353	0.075
3.500	45.117	25.307	6.981	0.6463	0.362	0.100	3.500	34.453	21.991	8.727	0.4935	0.315	0.125	3.500	48.782	26.354	8.727	0.6987	0.377	0.125	3.500	36.914	22.689	3.491	0.5288	0.325	0.050	3.500	43.965	24.784	5.236	0.6298	0.355	0.075
3.550	46.391	25.656	6.981	0.6645	0.368	0.100	3.550	35.570	22.515	6.981	0.5095	0.323	0.100	3.550	50.108	26.704	5.236	0.7177	0.382	0.075	3.550	38.048	22.689	3.491	0.5450	0.325	0.050	3.550	45.204	25.133	8.727	0.6475	0.360	0.125
3.600	47.682	26.005	6.981	0.6830	0.372	0.100	3.600	36.704	22.689	5.236	0.5258	0.325	0.075	3.600	51.452	26.878	5.236	0.7370	0.385	0.075	3.600	39.183	23.038	8.727	0.5613	0.330	0.125	3.600	46.478	25.656	8.727	0.6658	0.368	0.125
3.650	48.991	26.354	6.981	0.7017	0.377	0.100	3.650	37.839	23.038	8.727	0.5420	0.330	0.125	3.650	52.796	27.227	8.727	0.7562	0.390	0.125	3.650	40.352	23.562	8.727	0.5780	0.337	0.125	3.650	47.770	26.005	6.981	0.6842	0.372	0.100
3.700	50.318	26.704	6.981	0.7208	0.383	0.100	3.700	39.008	23.562	6.981	0.5587	0.338	0.100	3.700	54.175	27.751	6.981	0.7760	0.398	0.100	3.700	41.539	23.911	6.981	0.5950	0.343	0.100	3.700	49.079	26.354	6.981	0.7030	0.378	0.100
3.750	51.662	27.053	6.981	0.7400	0.388	0.100	3.750	40.195	23.736	5.236	0.5758	0.340	0.075	3.750	55.571	27.925	5.236	0.7960	0.400	0.075	3.750	42.743	24.260	6.981	0.6122	0.348	0.100	3.750	50.405	26.704	6.981	0.7220	0.382	0.100
3.800	53.023	27.402	6.981	0.7595	0.392	0.100	3.800	41.382	24.086	8.727	0.5927	0.345	0.125	3.800	56.968	28.274	5.236	0.8160	0.405	0.075	3.800	43.965	24.609	5.236	0.6298	0.352	0.075	3.800	51.749	27.053	6.981	0.7412	0.388	0.100
3.850	54.402	27.751	6.981	0.7793	0.397	0.100	3.850	42.603	24.609	6.981	0.6102	0.352	0.100	3.850	58.399	28.449	0.000	0.8365	0.407	0.000	3.850	45.204	24.784	5.236	0.6475	0.355	0.075	3.850	53.110	27.402	6.981	0.7608	0.392	0.100
3.900	55.798	28.100	5.236	0.7993	0.402	0.075	3.900	43.843	24.784	5.236	0.6280	0.355	0.075	3.900	59.812	28.274	-1.745	0.8567	0.405	-0.025	3.900	46.443	25.133	8.727	0.6653	0.360	0.125	3.900	54.489	27.751	5.236	0.7805	0.397	0.075
3.950	57.212	28.274	5.236	0.8195	0.405	0.075	3.950	45.082	25.133	6.981	0.6458	0.360	0.100	3.950	61.226	28.274	-3.491	0.8770	0.405	-0.050	3.950	47.717	25.656	6.981	0.6835	0.368	0.100	3.950	55.885	27.925	3.491	0.8005	0.400	0.050
4.000	58.626	28.623	8.727	0.8397	0.410	0.125	4.000	46.356	25.482	6.981	0.6640	0.365	0.100	4.000	62.640	27.925	-29.671	0.8972	0.400	-0.425	4.000	49.009	25.831	5.236	0.7020	0.370	0.075	4.000	57.282	28.100	-31.416	0.8205	0.403	-0.450
4.050	60.074	29.147	6.981	0.8605	0.417	0.100	4.050	47.630	25.831	6.981	0.6823	0.370	0.100	4.050	64.019	25.307	-87.266	0.9170	0.362	-1.250	4.050	50.300	26.180	6.981	0.7205	0.375	0.100	4.050	58.695	24.784	-106.465	0.8407	0.355	-1.525
4.100	61.540	29.322	-6.981	0.8815	0.420	-0.100	4.100	48.939	26.180	5.236	0.7010	0.375	0.075	4.100	65.171	19.199	-143.117	0.9335	0.275	-2.050	4.100	51.627	26.529	6.981	0.7395	0.380	0.100	4.100	59.760	17.453	-148.353	0.8560	0.250	-2.125
4.150	63.006	28.449	-50.615	0.9025	0.408	-0.725	4.150	50.248	26.354	5.236	0.7198	0.378	0.075	4.150	65.939	10.996	-162.316	0.9445	0.158	-2.325	4.150	52.953	26.878	8.727	0.7585	0.385	0.125	4.150	60.441	9.948	-143.117	0.8657	0.143	-2.050
4.200	64.385	24.260	-102.974	0.9223	0.348	-1.475	4.200	51.574	26.704	6.981	0.7387	0.383	0.100	4.200	66.270	2.967	-118.682	0.9493	0.042	-1.700	4.200	54.315	27.402	6.981	0.7780	0.393	0.100	4.200	60.755	3.142	-101.229	0.8702	0.045	-1.450
4.250	65.432	18.151	-122.173	0.9373	0.260	-1.750	4.250	52.918	27.053	6.981	0.7580	0.388	0.100	4.250	66.235	-0.873	-36.652	0.9487	-0.012	-0.525	4.250	55.693	27.576	3.491	0.7978	0.395	0.050	4.250	60.755	-0.175	-33.161	0.8702	-0.002	-0.475
4.300	66.200	12.043	-123.918	0.9483	0.172	-1.775	4.300	54.280	27.402	6.981	0.7775	0.392	0.100	4.300	66.183	-0.698	1.745	0.9480	-0.010	0.025	4.300	57.072	27.751	3.491	0.8175	0.397	0.050	4.300	60.737	-0.175		0.8700	-0.002	
4.350	66.637	5.760		0.9545	0.082		4.350	55.659	27.751	5.236	0.7972	0.397	0.075	4.350	66.165	-0.698		0.9477	-0.010		4.350	58.469	27.925	1.745	0.8375	0.400	0.025							
							4.400	57.055	27.925	1.776E-12	0.8173	0.400	2.387E-14								4.400	59.865	27.925	2.487E-12	0.8575	0.400	2.442E-14							
							4.450	58.451	27.751	-3.491	0.8373	0.398	-0.050								4.450	61.261	27.925	-1.745	0.8775	0.400	-0.025							
							4.500	59.830	27.576	-3.491	0.8570	0.395	-0.050								4.500	62.657	27.751		0.8975	0.398								
							4.550	61.209	27.402	-5.236	0.8768	0.392	-0.075																					
							4.600	62.570	27.053	-13.963	0.8962	0.387	-0.200																					
							4.650	63.914	26.005	-31.416	0.9155	0.373	-0.450																					
							4.700	65.171	23.911	-52.360	0.9335	0.343	-0.750																					
							4.750	66.305	20.769	-78.540	0.9497	0.297	-1.125																					
							4.800	67.248	16.057		0.9633	0.230																						
