Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
3.700	38.729	20.769	1.745	0.5548	0.298	0.025	3.700	37.333	20.071	5.236	0.5348	0.288	0.075	3.700	37.909	20.071	5.236	0.5430	0.288	0.075	3.700	37.996	20.595	5.236	0.5442	0.295	0.075	3.700	37.978	20.595	5.236	0.5440	0.295	0.075
3.750	39.759	20.944	6.981	0.5695	0.300	0.100	3.750	38.345	20.420	5.236	0.5493	0.292	0.075	3.750	38.921	20.420	5.236	0.5575	0.292	0.075	3.750	39.026	20.944	6.981	0.5590	0.300	0.100	3.750	39.008	20.769	5.236	0.5587	0.297	0.075
3.800	40.823	21.468	6.981	0.5847	0.308	0.100	3.800	39.375	20.595	3.491	0.5640	0.295	0.050	3.800	39.951	20.595	3.491	0.5723	0.295	0.050	3.800	40.090	21.293	3.491	0.5743	0.305	0.050	3.800	40.055	21.118	5.236	0.5737	0.302	0.075
3.850	41.905	21.642	3.491	0.6003	0.310	0.050	3.850	40.404	20.769	5.236	0.5788	0.297	0.075	3.850	40.980	20.769	5.236	0.5870	0.297	0.075	3.850	41.155	21.293	3.491	0.5895	0.305	0.050	3.850	41.120	21.293	3.491	0.5890	0.305	0.050
3.900	42.987	21.817	3.491	0.6158	0.312	0.050	3.900	41.452	21.118	5.236	0.5937	0.302	0.075	3.900	42.028	21.118	5.236	0.6020	0.302	0.075	3.900	42.220	21.642	5.236	0.6048	0.310	0.075	3.900	42.185	21.468	3.491	0.6043	0.308	0.050
3.950	44.087	21.991	3.491	0.6315	0.315	0.050	3.950	42.516	21.293	3.491	0.6090	0.305	0.050	3.950	43.092	21.293	3.491	0.6173	0.305	0.050	3.950	43.319	21.817	3.491	0.6205	0.313	0.050	3.950	43.267	21.642	5.236	0.6198	0.310	0.075
4.000	45.187	22.166	5.236	0.6472	0.318	0.075	4.000	43.581	21.468	5.236	0.6242	0.308	0.075	4.000	44.157	21.468	5.236	0.6325	0.308	0.075	4.000	44.401	21.991	5.236	0.6360	0.315	0.075	4.000	44.349	21.991	6.981	0.6352	0.315	0.100
4.050	46.304	22.515	5.236	0.6633	0.322	0.075	4.050	44.663	21.817	3.491	0.6398	0.312	0.050	4.050	45.239	21.817	5.236	0.6480	0.312	0.075	4.050	45.518	22.340	5.236	0.6520	0.320	0.075	4.050	45.466	22.340	3.491	0.6512	0.320	0.050
4.100	47.438	22.689	5.236	0.6795	0.325	0.075	4.100	45.763	21.817	1.745	0.6555	0.312	0.025	4.100	46.338	21.991	3.491	0.6638	0.315	0.050	4.100	46.635	22.515	5.236	0.6680	0.322	0.075	4.100	46.583	22.340	1.745	0.6673	0.320	0.025
4.150	48.573	23.038	5.236	0.6958	0.330	0.075	4.150	46.845	21.991	5.236	0.6710	0.315	0.075	4.150	47.438	22.166	5.236	0.6795	0.318	0.075	4.150	47.770	22.864	5.236	0.6842	0.328	0.075	4.150	47.700	22.515	5.236	0.6833	0.323	0.075
4.200	49.742	23.213	3.491	0.7125	0.333	0.050	4.200	47.962	22.340	5.236	0.6870	0.320	0.075	4.200	48.555	22.515	5.236	0.6955	0.323	0.075	4.200	48.922	23.038	3.491	0.7008	0.330	0.050	4.200	48.834	22.864	6.981	0.6995	0.328	0.100
4.250	50.894	23.387	5.236	0.7290	0.335	0.075	4.250	49.079	22.515	3.491	0.7030	0.323	0.050	4.250	49.690	22.689	3.491	0.7118	0.325	0.050	4.250	50.073	23.213	3.491	0.7173	0.333	0.050	4.250	49.986	23.213	5.236	0.7160	0.333	0.075
4.300	52.081	23.736	3.491	0.7460	0.340	0.050	4.300	50.213	22.689	3.491	0.7193	0.325	0.050	4.300	50.824	22.864	5.236	0.7280	0.327	0.075	4.300	51.243	23.387	3.491	0.7340	0.335	0.050	4.300	51.156	23.387	1.745	0.7328	0.335	0.025
4.350	53.267	23.736	1.745	0.7630	0.340	0.025	4.350	51.348	22.864	5.236	0.7355	0.327	0.075	4.350	51.976	23.213	5.236	0.7445	0.332	0.075	4.350	52.412	23.562	5.236	0.7508	0.337	0.075	4.350	52.325	23.387	3.491	0.7495	0.335	0.050
4.400	54.454	23.911	-1.745	0.7800	0.343	-0.025	4.400	52.499	23.213	5.236	0.7520	0.333	0.075	4.400	53.145	23.387	3.491	0.7612	0.335	0.050	4.400	53.599	23.911	5.236	0.7678	0.343	0.075	4.400	53.494	23.736	6.981	0.7663	0.340	0.100
4.450	55.659	23.562	-24.435	0.7972	0.338	-0.350	4.450	53.669	23.387	1.745	0.7688	0.335	0.025	4.450	54.315	23.562	3.491	0.7780	0.338	0.050	4.450	54.803	24.086	3.491	0.7850	0.345	0.050	4.450	54.699	24.086	3.491	0.7835	0.345	0.050
4.500	56.810	21.468	-36.652	0.8137	0.308	-0.525	4.500	54.838	23.387	3.491	0.7855	0.335	0.050	4.500	55.501	23.736	3.491	0.7950	0.340	0.050	4.500	56.008	24.260	5.236	0.8022	0.348	0.075	4.500	55.903	24.086	1.745	0.8007	0.345	0.025
4.550	57.805	19.897	-22.689	0.8280	0.285	-0.325	4.550	56.008	23.736	6.981	0.8022	0.340	0.100	4.550	56.688	23.911	5.236	0.8120	0.342	0.075	4.550	57.229	24.609	5.236	0.8198	0.352	0.075	4.550	57.107	24.260	5.236	0.8180	0.347	0.075
4.600	58.800	19.199	-80.285	0.8423	0.275	-1.150	4.600	57.212	24.086	3.491	0.8195	0.345	0.050	4.600	57.893	24.260	5.236	0.8293	0.347	0.075	4.600	58.469	24.784	3.491	0.8375	0.355	0.050	4.600	58.329	24.609	5.236	0.8355	0.352	0.075
4.650	59.725	11.868	-171.042	0.8555	0.170	-2.450	4.650	58.416	24.086	2.842E-12	0.8368	0.345	3.053E-14	4.650	59.114	24.435	3.491	0.8467	0.350	0.050	4.650	59.708	24.958	3.491	0.8553	0.358	0.050	4.650	59.568	24.784	3.491	0.8533	0.355	0.050
4.700	59.987	2.094	-137.881	0.8592	0.030	-1.975	4.700	59.620	24.086	3.491	0.8540	0.345	0.050	4.700	60.336	24.609	3.491	0.8642	0.353	0.050	4.700	60.964	25.133	3.491	0.8733	0.360	0.050	4.700	60.807	24.958	3.491	0.8710	0.358	0.050
4.750	59.935	-1.920	-48.869	0.8585	-0.028	-0.700	4.750	60.825	24.435		0.8712	0.350		4.750	61.575	24.784	3.491	0.8820	0.355	0.050	4.750	62.221	25.307	3.491	0.8913	0.362	0.050	4.750	62.064	25.133	3.491	0.8890	0.360	0.050
4.800	59.795	-2.793	-5.236	0.8565	-0.040	-0.075								4.800	62.814	24.958	5.236	0.8998	0.357	0.075	4.800	63.495	25.482	3.491	0.9095	0.365	0.050	4.800	63.321	25.307	5.236	0.9070	0.362	0.075
4.850	59.655	-2.443	6.981	0.8545	-0.035	0.100								4.850	64.071	25.307	-26.180	0.9178	0.363	-0.375	4.850	64.769	25.656	5.236	0.9278	0.368	0.075	4.850	64.595	25.656	5.236	0.9253	0.368	0.075
4.900	59.551	-2.094	6.981	0.8530	-0.030	0.100								4.900	65.345	22.340	-80.285	0.9360	0.320	-1.150	4.900	66.061	26.005	5.236	0.9463	0.373	0.075	4.900	65.886	25.831	3.491	0.9437	0.370	0.050
4.950	59.446	-1.745	1.865E-13	0.8515	-0.025	2.671E-15								4.950	66.305	17.279	-68.068	0.9497	0.248	-0.975	4.950	67.370	26.180	3.491	0.9650	0.375	0.050	4.950	67.178	26.005	3.491	0.9623	0.373	0.050
5.000	59.376	-2.094	-20.944	0.8505	-0.030	-0.300								5.000	67.073	15.533	-15.708	0.9608	0.222	-0.225	5.000	68.679	26.354	3.491	0.9838	0.377	0.050	5.000	68.487	26.180	1.745	0.9810	0.375	0.025
5.050	59.236	-3.840	-36.652	0.8485	-0.055	-0.525								5.050	67.858	15.708	-64.577	0.9720	0.225	-0.925	5.050	70.005	26.529		1.0028	0.380		5.050	69.796	26.180	3.491	0.9998	0.375	0.050
5.100	58.992	-5.760	-33.161	0.8450	-0.083	-0.475								5.100	68.644	9.076	-176.278	0.9833	0.130	-2.525								5.100	71.105	26.529	6.981	1.0185	0.380	0.100
5.150	58.661	-7.156	-26.180	0.8403	-0.103	-0.375								5.150	68.766	-1.920	-151.844	0.9850	-0.028	-2.175								5.150	72.449	26.878	3.491	1.0378	0.385	0.050
5.200	58.277	-8.378		0.8347	-0.120									5.200	68.452	-6.109	-38.397	0.9805	-0.087	-0.550								5.200	73.793	26.878	-3.491	1.0570	0.385	-0.050
														5.250	68.155	-5.760	6.981	0.9762	-0.082	0.100								5.250	75.136	26.529	-54.105	1.0763	0.380	-0.775
														5.300	67.876	-5.411		0.9723	-0.077									5.300	76.445	21.468	-97.738	1.0950	0.307	-1.400
																												5.350	77.283	16.755	-45.379	1.1070	0.240	-0.650
																												5.400	78.121	16.930	-31.416	1.1190	0.243	-0.450
																												5.450	78.976	13.614	-95.993	1.1313	0.195	-1.375
																												5.500	79.482	7.330	-113.446	1.1385	0.105	-1.625
																												5.550	79.709	2.269	-82.030	1.1418	0.032	-1.175
																												5.600	79.709	-0.873	-38.397	1.1418	-0.012	-0.550
																												5.650	79.622	-1.571	-3.491	1.1405	-0.023	-0.050
																												5.700	79.552	-1.222	5.236	1.1395	-0.018	0.075
																												5.750	79.500	-1.047	3.491	1.1388	-0.015	0.050
																												5.800	79.447	-0.873	-1.745	1.1380	-0.012	-0.025
																												5.850	79.412	-1.222	-5.236	1.1375	-0.018	-0.075
																												5.900	79.325	-1.396	-1.745	1.1363	-0.020	-0.025
																												5.950	79.273	-1.396	-8.727	1.1355	-0.020	-0.125
																												6.000	79.186	-2.269	-20.944	1.1343	-0.032	-0.300
																												6.050	79.046	-3.491	-29.671	1.1323	-0.050	-0.425
																												6.100	78.837	-5.236	-38.397	1.1293	-0.075	-0.550
																												6.150	78.522	-7.330	-41.888	1.1248	-0.105	-0.600
																												6.200	78.103	-9.425	-31.416	1.1188	-0.135	-0.450
																												6.250	77.580	-10.472	-8.727	1.1113	-0.150	-0.125
																												6.300	77.056	-10.297	5.236	1.1038	-0.147	0.075
																												6.350	76.550	-9.948	6.981	1.0965	-0.143	0.100
																												6.400	76.061	-9.599	6.981	1.0895	-0.137	0.100
																												6.450	75.590	-9.250		1.0828	-0.133	
