Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
1.5	5.76	23.736	52.36	0.0825	0.34	0.75	1.5	13.596	36.826	48.869	0.1948	0.528	0.7	1.5	65.397	-0.524	-3.491	0.9368	-0.008	-0.05	1.5	40.998	63.006	41.888	0.5873	0.903	0.6	1.5	25.883	36.826	29.671	0.3708	0.528	0.425
1.55	7.016	26.354	52.36	0.1005	0.377	0.75	1.55	15.499	39.27	48.869	0.222	0.562	0.7	1.55	65.397	-0.175	3.491	0.9368	-0.002	0.05	1.55	44.209	64.752	20.944	0.6333	0.927	0.3	1.55	27.768	38.746	40.143	0.3977	0.555	0.575
1.6	8.395	28.972	50.615	0.1202	0.415	0.725	1.6	17.523	41.713	45.379	0.251	0.597	0.65	1.6	65.38	-0.175	-1.42E-12	0.9365	-0.002	0	1.6	47.473	65.101	1.745	0.68	0.932	0.025	1.6	29.758	40.841	43.633	0.4262	0.585	0.625
1.65	9.913	31.416	48.869	0.142	0.45	0.7	1.65	19.67	43.808	43.633	0.2817	0.627	0.625	1.65	65.38	-0.175		0.9365	-0.002		1.65	50.719	64.926	-1.745	0.7265	0.93	-0.025	1.65	31.852	43.11	47.124	0.4562	0.617	0.675
1.7	11.537	33.859	52.36	0.1653	0.485	0.75	1.7	21.904	46.077	48.869	0.3138	0.66	0.7								1.7	53.966	64.926	-10.472	0.773	0.93	-0.15	1.7	34.069	45.553	48.869	0.488	0.653	0.7
1.75	13.299	36.652	52.36	0.1905	0.525	0.75	1.75	24.278	48.695	50.615	0.3477	0.698	0.725								1.75	57.212	63.879	-127.409	0.8195	0.915	-1.825	1.75	36.408	47.997	48.869	0.5215	0.688	0.7
1.8	15.202	39.095	48.869	0.2177	0.56	0.7	1.8	26.773	51.138	47.124	0.3835	0.732	0.675								1.8	60.353	52.185	-415.388	0.8645	0.747	-5.95	1.8	38.868	50.44	50.615	0.5567	0.722	0.725
1.85	17.209	41.539	50.615	0.2465	0.595	0.725	1.85	29.391	53.407	47.124	0.421	0.765	0.675								1.85	62.43	22.34	-511.381	0.8942	0.32	-7.325	1.85	41.452	53.058	40.143	0.5937	0.76	0.575
1.9	19.356	44.157	48.869	0.2772	0.632	0.7	1.9	32.114	55.851	48.869	0.46	0.8	0.7								1.9	62.587	1.047	-228.638	0.8965	0.015	-3.275	1.9	44.174	54.454	10.472	0.6328	0.78	0.15
1.95	21.625	46.426	47.124	0.3098	0.665	0.675	1.95	34.976	58.294	48.869	0.501	0.835	0.7								1.95	62.535	-0.524	-12.217	0.8958	-0.007	-0.175	1.95	46.897	54.105	-15.708	0.6718	0.775	-0.225
