Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
1.500	4.294	5.236	1.745	0.0615	0.075	0.025	1.500	3.281	4.538	1.745	0.0470	0.065	0.025	1.500	3.683	4.887	1.745	0.0528	0.070	0.025	1.500	6.528	6.807	3.491	0.0935	0.098	0.050	1.500	3.002	4.538	1.745	0.0430	0.065	0.025
1.550	4.555	5.411	3.491	0.0652	0.077	0.050	1.550	3.508	4.712	5.236	0.0503	0.067	0.075	1.550	3.927	5.061	3.491	0.0562	0.072	0.050	1.550	6.877	6.807	1.745	0.0985	0.098	0.025	1.550	3.229	4.538	1.745	0.0462	0.065	0.025
1.600	4.835	5.585	3.491	0.0692	0.080	0.050	1.600	3.752	5.061	5.236	0.0537	0.072	0.075	1.600	4.189	5.236	3.491	0.0600	0.075	0.050	1.600	7.208	6.981	3.491	0.1032	0.100	0.050	1.600	3.456	4.712	3.491	0.0495	0.067	0.050
1.650	5.114	5.760	3.491	0.0732	0.082	0.050	1.650	4.014	5.236	1.745	0.0575	0.075	0.025	1.650	4.451	5.411	5.236	0.0637	0.077	0.075	1.650	7.575	7.156	3.491	0.1085	0.102	0.050	1.650	3.700	4.887	3.491	0.0530	0.070	0.050
1.700	5.411	5.934	3.491	0.0775	0.085	0.050	1.700	4.276	5.236	1.745	0.0612	0.075	0.025	1.700	4.730	5.760	3.491	0.0678	0.083	0.050	1.700	7.924	7.330	3.491	0.1135	0.105	0.050	1.700	3.944	5.061	3.491	0.0565	0.073	0.050
1.750	5.707	6.109	3.491	0.0817	0.088	0.050	1.750	4.538	5.411	5.236	0.0650	0.078	0.075	1.750	5.027	5.760	1.745	0.0720	0.083	0.025	1.750	8.308	7.505	1.745	0.1190	0.108	0.025	1.750	4.206	5.236	3.491	0.0603	0.075	0.050
1.800	6.021	6.283	3.491	0.0863	0.090	0.050	1.800	4.817	5.760	5.236	0.0690	0.082	0.075	1.800	5.306	5.934	3.491	0.0760	0.085	0.050	1.800	8.674	7.505	1.745	0.1242	0.107	0.025	1.800	4.468	5.411	3.491	0.0640	0.077	0.050
1.850	6.336	6.458	3.491	0.0907	0.092	0.050	1.850	5.114	5.934	1.745	0.0732	0.085	0.025	1.850	5.620	6.109	1.745	0.0805	0.087	0.025	1.850	9.058	7.679	3.491	0.1298	0.110	0.050	1.850	4.747	5.585	3.491	0.0680	0.080	0.050
1.900	6.667	6.632	1.745	0.0955	0.095	0.025	1.900	5.411	5.934	1.745	0.0775	0.085	0.025	1.900	5.917	6.109	3.491	0.0848	0.087	0.050	1.900	9.442	7.854	3.491	0.1352	0.113	0.050	1.900	5.027	5.760	3.491	0.0720	0.082	0.050
1.950	6.999	6.632	1.745	0.1003	0.095	0.025	1.950	5.707	6.109	5.236	0.0817	0.088	0.075	1.950	6.231	6.458	5.236	0.0892	0.093	0.075	1.950	9.844	8.029	3.491	0.1410	0.115	0.050	1.950	5.323	5.934	3.491	0.0762	0.085	0.050
2.000	7.330	6.807	5.236	0.1050	0.097	0.075	2.000	6.021	6.458	5.236	0.0863	0.092	0.075	2.000	6.562	6.632	3.491	0.0940	0.095	0.050	2.000	10.245	8.203	3.491	0.1467	0.117	0.050	2.000	5.620	6.109	3.491	0.0805	0.087	0.050
2.050	7.679	7.156	3.491	0.1100	0.103	0.050	2.050	6.353	6.632	1.745	0.0910	0.095	0.025	2.050	6.894	6.807	3.491	0.0987	0.098	0.050	2.050	10.664	8.378	3.491	0.1528	0.120	0.050	2.050	5.934	6.283	3.491	0.0850	0.090	0.050
2.100	8.046	7.156	1.745	0.1153	0.103	0.025	2.100	6.685	6.632	1.745	0.0958	0.095	0.025	2.100	7.243	6.981	1.745	0.1038	0.100	0.025	2.100	11.083	8.552	3.491	0.1588	0.123	0.050	2.100	6.248	6.458	1.745	0.0895	0.093	0.025
2.150	8.395	7.330	5.236	0.1202	0.105	0.075	2.150	7.016	6.807	3.491	0.1005	0.097	0.050	2.150	7.592	6.981	1.745	0.1087	0.100	0.025	2.150	11.519	8.727	1.745	0.1650	0.125	0.025	2.150	6.580	6.458	1.745	0.0942	0.093	0.025
2.200	8.779	7.679	3.491	0.1258	0.110	0.050	2.200	7.365	6.981	3.491	0.1055	0.100	0.050	2.200	7.941	7.156	3.491	0.1137	0.103	0.050	2.200	11.956	8.727	1.745	0.1713	0.125	0.025	2.200	6.894	6.632	3.491	0.0987	0.095	0.050
2.250	9.163	7.679	1.745	0.1312	0.110	0.025	2.250	7.714	7.156	3.491	0.1105	0.103	0.050	2.250	8.308	7.330	3.491	0.1190	0.105	0.050	2.250	12.392	8.901	5.236	0.1775	0.127	0.075	2.250	7.243	6.807	3.491	0.1038	0.097	0.050
2.300	9.547	7.854	3.491	0.1368	0.113	0.050	2.300	8.081	7.330	1.745	0.1157	0.105	0.025	2.300	8.674	7.505	3.491	0.1242	0.107	0.050	2.300	12.846	9.250	3.491	0.1840	0.133	0.050	2.300	7.575	6.981	3.491	0.1085	0.100	0.050
2.350	9.948	8.029	1.745	0.1425	0.115	0.025	2.350	8.447	7.330	1.745	0.1210	0.105	0.025	2.350	9.058	7.679	1.745	0.1298	0.110	0.025	2.350	13.317	9.250	1.745	0.1907	0.133	0.025	2.350	7.941	7.156	1.745	0.1137	0.103	0.025
2.400	10.350	8.029	1.745	0.1482	0.115	0.025	2.400	8.814	7.505	5.236	0.1262	0.108	0.075	2.400	9.442	7.679	1.745	0.1352	0.110	0.025	2.400	13.771	9.425	3.491	0.1973	0.135	0.050	2.400	8.290	7.156	1.745	0.1187	0.102	0.025
2.450	10.751	8.203	5.236	0.1540	0.118	0.075	2.450	9.198	7.854	3.491	0.1318	0.113	0.050	2.450	9.826	7.854	5.236	0.1408	0.113	0.075	2.450	14.259	9.599	1.745	0.2043	0.138	0.025	2.450	8.657	7.330	3.491	0.1240	0.105	0.050
2.500	11.170	8.552	3.491	0.1600	0.122	0.050	2.500	9.599	7.854	1.745	0.1375	0.113	0.025	2.500	10.228	8.203	3.491	0.1465	0.117	0.050	2.500	14.731	9.599	1.745	0.2110	0.137	0.025	2.500	9.023	7.505	1.745	0.1292	0.108	0.025
2.550	11.606	8.552	1.745	0.1663	0.122	0.025	2.550	9.983	8.029	3.491	0.1430	0.115	0.050	2.550	10.647	8.203	1.745	0.1525	0.117	0.025	2.550	15.219	9.774	3.491	0.2180	0.140	0.050	2.550	9.407	7.505	1.745	0.1348	0.108	0.025
2.600	12.025	8.727	5.236	0.1723	0.125	0.075	2.600	10.402	8.203	3.491	0.1490	0.117	0.050	2.600	11.048	8.378	5.236	0.1583	0.120	0.075	2.600	15.708	9.948	3.491	0.2250	0.142	0.050	2.600	9.774	7.679	5.236	0.1400	0.110	0.075
2.650	12.479	9.076	3.491	0.1787	0.130	0.050	2.650	10.804	8.378	3.491	0.1548	0.120	0.050	2.650	11.484	8.727	3.491	0.1645	0.125	0.050	2.650	16.214	10.123	3.491	0.2322	0.145	0.050	2.650	10.175	8.029	3.491	0.1457	0.115	0.050
2.700	12.933	9.076	1.745	0.1852	0.130	0.025	2.700	11.240	8.552	1.745	0.1610	0.123	0.025	2.700	11.921	8.727	1.745	0.1708	0.125	0.025	2.700	16.720	10.297	3.491	0.2395	0.148	0.050	2.700	10.577	8.029	1.745	0.1515	0.115	0.025
2.750	13.387	9.250	3.491	0.1917	0.133	0.050	2.750	11.659	8.552	3.491	0.1670	0.122	0.050	2.750	12.357	8.901	3.491	0.1770	0.127	0.050	2.750	17.244	10.472	3.491	0.2470	0.150	0.050	2.750	10.978	8.203	3.491	0.1572	0.117	0.050
2.800	13.858	9.425	1.745	0.1985	0.135	0.025	2.800	12.095	8.901	5.236	0.1733	0.127	0.075	2.800	12.811	9.076	3.491	0.1835	0.130	0.050	2.800	17.767	10.647	3.491	0.2545	0.152	0.050	2.800	11.397	8.378	3.491	0.1633	0.120	0.050
2.850	14.329	9.425	1.745	0.2052	0.135	0.025	2.850	12.549	9.076	1.745	0.1797	0.130	0.025	2.850	13.265	9.250	3.491	0.1900	0.133	0.050	2.850	18.309	10.821	3.491	0.2622	0.155	0.050	2.850	11.816	8.552	3.491	0.1693	0.122	0.050
2.900	14.800	9.599	3.491	0.2120	0.137	0.050	2.900	13.003	9.076	1.745	0.1862	0.130	0.025	2.900	13.736	9.425	1.745	0.1967	0.135	0.025	2.900	18.850	10.996	1.745	0.2700	0.158	0.025	2.900	12.252	8.727	1.745	0.1755	0.125	0.025
2.950	15.289	9.774	3.491	0.2190	0.140	0.050	2.950	13.456	9.250	5.236	0.1927	0.133	0.075	2.950	14.207	9.425	1.745	0.2035	0.135	0.025	2.950	19.408	10.996	1.745	0.2780	0.158	0.025	2.950	12.689	8.727	1.745	0.1817	0.125	0.025
3.000	15.778	9.948	3.491	0.2260	0.142	0.050	3.000	13.928	9.599	3.491	0.1995	0.138	0.050	3.000	14.678	9.599	3.491	0.2102	0.137	0.050	3.000	19.949	11.170	3.491	0.2858	0.160	0.050	3.000	13.125	8.901	5.236	0.1880	0.128	0.075
3.050	16.284	10.123	3.491	0.2333	0.145	0.050	3.050	14.416	9.599	0.000	0.2065	0.137	-2.776E-15	3.050	15.167	9.774	3.491	0.2173	0.140	0.050	3.050	20.525	11.345	1.745	0.2940	0.162	0.025	3.050	13.579	9.250	3.491	0.1945	0.133	0.050
3.100	16.790	10.297	3.491	0.2405	0.147	0.050	3.100	14.888	9.599	3.491	0.2133	0.137	0.050	3.100	15.656	9.948	3.491	0.2242	0.142	0.050	3.100	21.084	11.345	3.491	0.3020	0.163	0.050	3.100	14.050	9.250	1.745	0.2012	0.133	0.025
3.150	17.314	10.472	1.745	0.2480	0.150	0.025	3.150	15.376	9.948	5.236	0.2202	0.142	0.075	3.150	16.162	10.123	3.491	0.2315	0.145	0.050	3.150	21.660	11.694	5.236	0.3103	0.168	0.075	3.150	14.504	9.425	3.491	0.2078	0.135	0.050
3.200	17.837	10.472	1.745	0.2555	0.150	0.025	3.200	15.882	10.123	1.745	0.2275	0.145	0.025	3.200	16.668	10.297	3.491	0.2387	0.148	0.050	3.200	22.253	11.868	1.745	0.3188	0.170	0.025	3.200	14.992	9.599	1.745	0.2147	0.138	0.025
3.250	18.361	10.647	5.236	0.2630	0.152	0.075	3.250	16.389	10.123	1.745	0.2347	0.145	0.025	3.250	17.191	10.472	3.491	0.2463	0.150	0.050	3.250	22.846	11.868	1.745	0.3272	0.170	0.025	3.250	15.464	9.599	3.491	0.2215	0.138	0.050
3.300	18.902	10.996	3.491	0.2707	0.157	0.050	3.300	16.895	10.297	3.491	0.2420	0.147	0.050	3.300	17.715	10.647	3.491	0.2538	0.153	0.050	3.300	23.440	12.043	3.491	0.3357	0.173	0.050	3.300	15.952	9.948	5.236	0.2285	0.142	0.075
3.350	19.460	10.996	1.745	0.2787	0.158	0.025	3.350	17.418	10.472	3.491	0.2495	0.150	0.050	3.350	18.256	10.821	1.745	0.2615	0.155	0.025	3.350	24.051	12.217	3.491	0.3445	0.175	0.050	3.350	16.458	10.123	1.745	0.2358	0.145	0.025
3.400	20.001	11.170	3.491	0.2865	0.160	0.050	3.400	17.942	10.647	5.236	0.2570	0.152	0.075	3.400	18.797	10.821	1.745	0.2692	0.155	0.025	3.400	24.661	12.392	3.491	0.3532	0.177	0.050	3.400	16.965	10.123	1.745	0.2430	0.145	0.025
3.450	20.577	11.345	1.745	0.2948	0.163	0.025	3.450	18.483	10.996	3.491	0.2647	0.158	0.050	3.450	19.338	10.996	3.491	0.2770	0.158	0.050	3.450	25.290	12.566	1.745	0.3623	0.180	0.025	3.450	17.471	10.297	3.491	0.2503	0.148	0.050
3.500	21.136	11.345	3.491	0.3028	0.162	0.050	3.500	19.042	10.996	-8.349E-13	0.2727	0.158	-6.939E-15	3.500	19.897	11.170	3.491	0.2850	0.160	0.050	3.500	25.918	12.566	-5.507E-13	0.3713	0.180	-1.360E-14	3.500	17.994	10.472	1.745	0.2577	0.150	0.025
3.550	21.712	11.694	3.491	0.3110	0.167	0.050	3.550	19.583	10.996	3.491	0.2805	0.157	0.050	3.550	20.455	11.345	3.491	0.2930	0.162	0.050	3.550	26.546	12.566	1.745	0.3803	0.180	0.025	3.550	18.518	10.472	1.745	0.2652	0.150	0.025
3.600	22.305	11.694	1.745	0.3195	0.167	0.025	3.600	20.141	11.345	5.236	0.2885	0.162	0.075	3.600	21.031	11.519	1.745	0.3012	0.165	0.025	3.600	27.175	12.741	3.491	0.3892	0.182	0.050	3.600	19.042	10.647	3.491	0.2727	0.153	0.050
3.650	22.881	11.868	3.491	0.3277	0.170	0.050	3.650	20.717	11.519	1.745	0.2967	0.165	0.025	3.650	21.607	11.519	1.745	0.3095	0.165	0.025	3.650	27.821	12.915	3.491	0.3985	0.185	0.050	3.650	19.583	10.821	3.491	0.2805	0.155	0.050
3.700	23.492	12.043	1.745	0.3365	0.173	0.025	3.700	21.293	11.519	-3.553E-13	0.3050	0.165	0.000	3.700	22.183	11.694	3.491	0.3178	0.168	0.050	3.700	28.466	13.090	1.745	0.4078	0.188	0.025	3.700	20.124	10.996	3.491	0.2883	0.158	0.050
3.750	24.086	12.043	3.491	0.3450	0.172	0.050	3.750	21.869	11.519	1.745	0.3133	0.165	0.025	3.750	22.777	11.868	3.491	0.3262	0.170	0.050	3.750	29.130	13.090	1.745	0.4173	0.187	0.025	3.750	20.682	11.170	1.745	0.2963	0.160	0.025
3.800	24.696	12.392	5.236	0.3538	0.177	0.075	3.800	22.445	11.694	5.236	0.3215	0.167	0.075	3.800	23.370	12.043	3.491	0.3347	0.173	0.050	3.800	29.775	13.265	3.491	0.4265	0.190	0.050	3.800	21.241	11.170	1.745	0.3043	0.160	0.025
3.850	25.325	12.566	1.745	0.3628	0.180	0.025	3.850	23.038	12.043	5.236	0.3300	0.172	0.075	3.850	23.981	12.217	3.491	0.3435	0.175	0.050	3.850	30.456	13.439	1.745	0.4363	0.193	0.025	3.850	21.799	11.345	3.491	0.3123	0.162	0.050
3.900	25.953	12.566	1.745	0.3717	0.180	0.025	3.900	23.649	12.217	1.745	0.3387	0.175	0.025	3.900	24.592	12.392	3.491	0.3523	0.177	0.050	3.900	31.119	13.439	3.491	0.4458	0.192	0.050	3.900	22.375	11.519	1.745	0.3205	0.165	0.025
3.950	26.581	12.741	3.491	0.3808	0.183	0.050	3.950	24.260	12.217	1.745	0.3475	0.175	0.025	3.950	25.220	12.566	1.745	0.3612	0.180	0.025	3.950	31.800	13.788	3.491	0.4555	0.198	0.050	3.950	22.951	11.519	1.745	0.3287	0.165	0.025
4.000	27.227	12.915	1.745	0.3900	0.185	0.025	4.000	24.871	12.392	3.491	0.3563	0.178	0.050	4.000	25.848	12.566	1.745	0.3703	0.180	0.025	4.000	32.498	13.788	-1.226E-12	0.4655	0.198	-1.749E-14	4.000	23.527	11.694	3.491	0.3370	0.168	0.050
4.050	27.873	12.915	1.745	0.3992	0.185	0.025	4.050	25.499	12.566	3.491	0.3653	0.180	0.050	4.050	26.477	12.741	3.491	0.3793	0.182	0.050	4.050	33.179	13.788	1.745	0.4753	0.197	0.025	4.050	24.120	11.868	3.491	0.3455	0.170	0.050
4.100	28.519	13.090	3.491	0.4085	0.187	0.050	4.100	26.128	12.741	3.491	0.3743	0.182	0.050	4.100	27.122	12.915	3.491	0.3885	0.185	0.050	4.100	33.877	13.963	3.491	0.4852	0.200	0.050	4.100	24.714	12.043	1.745	0.3540	0.172	0.025
4.150	29.182	13.265	3.491	0.4180	0.190	0.050	4.150	26.773	12.915	1.745	0.3835	0.185	0.025	4.150	27.768	13.090	3.491	0.3977	0.188	0.050	4.150	34.575	14.137	3.491	0.4953	0.203	0.050	4.150	25.325	12.043	1.745	0.3628	0.173	0.025
4.200	29.845	13.439	3.491	0.4275	0.193	0.050	4.200	27.419	12.915	0.000	0.3927	0.185	5.551E-15	4.200	28.431	13.265	1.745	0.4073	0.190	0.025	4.200	35.291	14.312	1.745	0.5055	0.205	0.025	4.200	25.918	12.217	3.491	0.3713	0.175	0.050
4.250	30.526	13.614	1.745	0.4373	0.195	0.025	4.250	28.065	12.915	3.491	0.4020	0.185	0.050	4.250	29.095	13.265	1.745	0.4168	0.190	0.025	4.250	36.006	14.312	1.745	0.5158	0.205	0.025	4.250	26.546	12.392	1.745	0.3803	0.178	0.025
4.300	31.206	13.614	1.745	0.4470	0.195	0.025	4.300	28.711	13.265	5.236	0.4112	0.190	0.075	4.300	29.758	13.439	3.491	0.4262	0.192	0.050	4.300	36.722	14.486	3.491	0.5260	0.207	0.050	4.300	27.157	12.392	1.745	0.3890	0.177	0.025
4.350	31.887	13.788	3.491	0.4567	0.197	0.050	4.350	29.391	13.439	1.745	0.4210	0.192	0.025	4.350	30.439	13.614	3.491	0.4360	0.195	0.050	4.350	37.455	14.661	1.745	0.5365	0.210	0.025	4.350	27.786	12.566	3.491	0.3980	0.180	0.050
4.400	32.585	13.963	1.745	0.4668	0.200	0.025	4.400	30.055	13.439	1.745	0.4305	0.193	0.025	4.400	31.119	13.788	3.491	0.4458	0.198	0.050	4.400	38.188	14.661	1.745	0.5470	0.210	0.025	4.400	28.414	12.741	3.491	0.4070	0.183	0.050
4.450	33.283	13.963	0.000	0.4767	0.200	0.000	4.450	30.735	13.614	3.491	0.4403	0.195	0.050	4.450	31.817	13.963	1.745	0.4557	0.200	0.025	4.450	38.921	14.835	3.491	0.5575	0.213	0.050	4.450	29.060	12.915	1.745	0.4163	0.185	0.025
4.500	33.982	13.963	1.745	0.4868	0.200	0.025	4.500	31.416	13.788	3.491	0.4500	0.198	0.050	4.500	32.515	13.963	1.745	0.4657	0.200	0.025	4.500	39.671	15.010	3.491	0.5682	0.215	0.050	4.500	29.705	12.915	1.745	0.4255	0.185	0.025
