Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.500	0.262	2.443	13.963	0.0037	0.035	0.200	0.500	0.524	3.491	10.472	0.0075	0.050	0.150	0.500	0.419	2.967	10.472	0.0060	0.042	0.150	0.500	3.421	9.250	12.217	0.0490	0.132	0.175	0.500	0.559	3.316	10.472	0.0080	0.047	0.150
0.550	0.401	3.142	12.217	0.0057	0.045	0.175	0.550	0.716	4.014	10.472	0.0103	0.057	0.150	0.550	0.576	3.665	13.963	0.0083	0.052	0.200	0.550	3.910	9.774	10.472	0.0560	0.140	0.150	0.550	0.733	3.840	10.472	0.0105	0.055	0.150
0.600	0.576	3.665	10.472	0.0083	0.053	0.150	0.600	0.925	4.538	12.217	0.0132	0.065	0.175	0.600	0.785	4.363	10.472	0.0112	0.063	0.150	0.600	4.398	10.297	10.472	0.0630	0.148	0.150	0.600	0.942	4.363	10.472	0.0135	0.063	0.150
0.650	0.768	4.189	10.472	0.0110	0.060	0.150	0.650	1.169	5.236	12.217	0.0168	0.075	0.175	0.650	1.012	4.712	8.727	0.0145	0.068	0.125	0.650	4.939	10.821	10.472	0.0708	0.155	0.150	0.650	1.169	4.887	12.217	0.0168	0.070	0.175
0.700	0.995	4.712	10.472	0.0142	0.068	0.150	0.700	1.449	5.760	8.727	0.0208	0.083	0.125	0.700	1.257	5.236	12.217	0.0180	0.075	0.175	0.700	5.480	11.345	10.472	0.0785	0.163	0.150	0.700	1.431	5.585	12.217	0.0205	0.080	0.175
0.750	1.239	5.236	12.217	0.0178	0.075	0.175	0.750	1.745	6.109	8.727	0.0250	0.088	0.125	0.750	1.536	5.934	12.217	0.0220	0.085	0.175	0.750	6.074	11.868	10.472	0.0870	0.170	0.150	0.750	1.728	6.109	8.727	0.0248	0.088	0.125
0.800	1.518	5.934	12.217	0.0218	0.085	0.175	0.800	2.059	6.632	10.472	0.0295	0.095	0.150	0.800	1.850	6.458	10.472	0.0265	0.092	0.150	0.800	6.667	12.392	10.472	0.0955	0.177	0.150	0.800	2.042	6.458	8.727	0.0293	0.092	0.125
0.850	1.833	6.458	10.472	0.0262	0.093	0.150	0.850	2.409	7.156	10.472	0.0345	0.103	0.150	0.850	2.182	6.981	10.472	0.0313	0.100	0.150	0.850	7.313	12.915	8.727	0.1047	0.185	0.125	0.850	2.374	6.981	10.472	0.0340	0.100	0.150
0.900	2.164	6.981	10.472	0.0310	0.100	0.150	0.900	2.775	7.679	12.217	0.0398	0.110	0.175	0.900	2.548	7.505	10.472	0.0365	0.108	0.150	0.900	7.959	13.265	8.727	0.1140	0.190	0.125	0.900	2.740	7.505	10.472	0.0393	0.107	0.150
0.950	2.531	7.505	10.472	0.0362	0.108	0.150	0.950	3.176	8.378	10.472	0.0455	0.120	0.150	0.950	2.932	8.029	10.472	0.0420	0.115	0.150	0.950	8.639	13.788	10.472	0.1237	0.198	0.150	0.950	3.124	8.029	10.472	0.0447	0.115	0.150
1.000	2.915	8.029	10.472	0.0418	0.115	0.150	1.000	3.613	8.727	8.727	0.0518	0.125	0.125	1.000	3.351	8.552	10.472	0.0480	0.122	0.150	1.000	9.338	14.312	10.472	0.1338	0.205	0.150	1.000	3.543	8.552	8.727	0.0508	0.123	0.125
1.050	3.334	8.552	8.727	0.0478	0.122	0.125	1.050	4.049	9.250	12.217	0.0580	0.132	0.175	1.050	3.787	9.076	10.472	0.0542	0.130	0.150	1.050	10.071	14.835	10.472	0.1442	0.212	0.150	1.050	3.979	8.901	10.472	0.0570	0.127	0.150
1.100	3.770	8.901	10.472	0.0540	0.127	0.150	1.100	4.538	9.948	10.472	0.0650	0.142	0.150	1.100	4.259	9.599	10.472	0.0610	0.137	0.150	1.100	10.821	15.359	10.472	0.1550	0.220	0.150	1.100	4.433	9.599	12.217	0.0635	0.137	0.175
1.150	4.224	9.599	13.963	0.0605	0.137	0.200	1.150	5.044	10.297	8.727	0.0722	0.147	0.125	1.150	4.747	10.123	12.217	0.0680	0.145	0.175	1.150	11.606	15.882	8.727	0.1663	0.227	0.125	1.150	4.939	10.123	8.727	0.0708	0.145	0.125
1.200	4.730	10.297	10.472	0.0678	0.148	0.150	1.200	5.568	10.821	12.217	0.0797	0.155	0.175	1.200	5.271	10.821	12.217	0.0755	0.155	0.175	1.200	12.409	16.232	8.727	0.1777	0.233	0.125	1.200	5.445	10.472	10.472	0.0780	0.150	0.150
1.250	5.253	10.647	8.727	0.0752	0.153	0.125	1.250	6.126	11.519	12.217	0.0878	0.165	0.175	1.250	5.829	11.345	10.472	0.0835	0.163	0.150	1.250	13.230	16.755	8.727	0.1895	0.240	0.125	1.250	5.986	11.170	12.217	0.0858	0.160	0.175
1.300	5.794	11.170	10.472	0.0830	0.160	0.150	1.300	6.720	12.043	8.727	0.0962	0.172	0.125	1.300	6.405	11.868	10.472	0.0917	0.170	0.150	1.300	14.085	17.104	8.727	0.2018	0.245	0.125	1.300	6.562	11.694	8.727	0.0940	0.167	0.125
1.350	6.370	11.694	10.472	0.0912	0.167	0.150	1.350	7.330	12.392	6.981	0.1050	0.177	0.100	1.350	7.016	12.392	8.727	0.1005	0.177	0.125	1.350	14.940	17.628	10.472	0.2140	0.252	0.150	1.350	7.156	12.043	8.727	0.1025	0.172	0.125
1.400	6.964	12.217	10.472	0.0998	0.175	0.150	1.400	7.959	12.741	8.727	0.1140	0.182	0.125	1.400	7.645	12.741	8.727	0.1095	0.182	0.125	1.400	15.848	18.151	8.727	0.2270	0.260	0.125	1.400	7.767	12.566	10.472	0.1112	0.180	0.150
1.450	7.592	12.741	8.727	0.1087	0.183	0.125	1.450	8.604	13.265	10.472	0.1232	0.190	0.150	1.450	8.290	13.265	10.472	0.1187	0.190	0.150	1.450	16.755	18.500	8.727	0.2400	0.265	0.125	1.450	8.412	13.090	8.727	0.1205	0.188	0.125
1.500	8.238	13.090	8.727	0.1180	0.188	0.125	1.500	9.285	13.788	10.472	0.1330	0.198	0.150	1.500	8.971	13.788	8.727	0.1285	0.198	0.125	1.500	17.698	19.024	8.727	0.2535	0.273	0.125	1.500	9.076	13.439	8.727	0.1300	0.193	0.125
1.550	8.901	13.614	10.472	0.1275	0.195	0.150	1.550	9.983	14.312	10.472	0.1430	0.205	0.150	1.550	9.669	14.137	8.727	0.1385	0.202	0.125	1.550	18.658	19.373	6.981	0.2673	0.277	0.100	1.550	9.756	13.963	12.217	0.1398	0.200	0.175
1.600	9.599	14.137	10.472	0.1375	0.202	0.150	1.600	10.716	14.835	8.727	0.1535	0.212	0.125	1.600	10.385	14.661	12.217	0.1487	0.210	0.175	1.600	19.635	19.722	8.727	0.2812	0.282	0.125	1.600	10.472	14.661	12.217	0.1500	0.210	0.175
1.650	10.315	14.661	10.472	0.1477	0.210	0.150	1.650	11.467	15.184	6.981	0.1642	0.218	0.100	1.650	11.135	15.359	12.217	0.1595	0.220	0.175	1.650	20.630	20.246	8.727	0.2955	0.290	0.125	1.650	11.222	15.184	8.727	0.1608	0.218	0.125
1.700	11.065	15.184	8.727	0.1585	0.218	0.125	1.700	12.235	15.533	6.981	0.1753	0.223	0.100	1.700	11.921	15.882	8.727	0.1708	0.228	0.125	1.700	21.660	20.595	6.981	0.3103	0.295	0.100	1.700	11.990	15.533	6.981	0.1717	0.223	0.100
1.750	11.833	15.533	8.727	0.1695	0.223	0.125	1.750	13.020	15.882	8.727	0.1865	0.228	0.125	1.750	12.723	16.232	6.981	0.1823	0.233	0.100	1.750	22.689	20.944	8.727	0.3250	0.300	0.125	1.750	12.776	15.882	6.981	0.1830	0.228	0.100
1.800	12.619	16.057	8.727	0.1807	0.230	0.125	1.800	13.823	16.406	10.472	0.1980	0.235	0.150	1.800	13.544	16.581	8.727	0.1940	0.237	0.125	1.800	23.754	21.468	8.727	0.3403	0.307	0.125	1.800	13.579	16.232	8.727	0.1945	0.233	0.125
1.850	13.439	16.406	6.981	0.1925	0.235	0.100	1.850	14.661	16.930	6.981	0.2100	0.242	0.100	1.850	14.382	17.104	10.472	0.2060	0.245	0.150	1.850	24.836	21.817	6.981	0.3557	0.312	0.100	1.850	14.399	16.755	12.217	0.2063	0.240	0.175
1.900	14.259	16.755	10.472	0.2043	0.240	0.150	1.900	15.516	17.104	6.981	0.2222	0.245	0.100	1.900	15.254	17.628	8.727	0.2185	0.252	0.125	1.900	25.936	22.166	5.236	0.3715	0.317	0.075	1.900	15.254	17.453	10.472	0.2185	0.250	0.150
1.950	15.115	17.453	10.472	0.2165	0.250	0.150	1.950	16.371	17.628	10.472	0.2345	0.253	0.150	1.950	16.144	17.977	8.727	0.2313	0.258	0.125	1.950	27.053	22.340	5.236	0.3875	0.320	0.075	1.950	16.144	17.802	6.981	0.2313	0.255	0.100
2.000	16.005	17.802	6.981	0.2293	0.255	0.100	2.000	17.279	18.151	8.727	0.2475	0.260	0.125	2.000	17.052	18.500	10.472	0.2443	0.265	0.150	2.000	28.170	22.689	10.472	0.4035	0.325	0.150	2.000	17.034	18.151	8.727	0.2440	0.260	0.125
2.050	16.895	18.151	10.472	0.2420	0.260	0.150	2.050	18.186	18.500	8.727	0.2605	0.265	0.125	2.050	17.994	19.024	8.727	0.2577	0.273	0.125	2.050	29.322	23.387	10.472	0.4200	0.335	0.150	2.050	17.959	18.675	8.727	0.2572	0.267	0.125
2.100	17.820	18.850	10.472	0.2553	0.270	0.150	2.100	19.129	19.024	8.727	0.2740	0.273	0.125	2.100	18.954	19.373	6.981	0.2715	0.278	0.100	2.100	30.508	23.736	3.491	0.4370	0.340	0.050	2.100	18.902	19.024	8.727	0.2707	0.273	0.125
2.150	18.780	19.199	6.981	0.2690	0.275	0.100	2.150	20.089	19.373	6.981	0.2878	0.277	0.100	2.150	19.932	19.722	6.981	0.2855	0.282	0.100	2.150	31.695	23.736	3.491	0.4540	0.340	0.050	2.150	19.862	19.548	8.727	0.2845	0.280	0.125
2.200	19.740	19.548	6.981	0.2827	0.280	0.100	2.200	21.066	19.722	8.727	0.3018	0.282	0.125	2.200	20.926	20.071	8.727	0.2998	0.287	0.125	2.200	32.882	24.086	8.727	0.4710	0.345	0.125	2.200	20.857	19.897	6.981	0.2987	0.285	0.100
2.250	20.735	19.897	5.236	0.2970	0.285	0.075	2.250	22.061	20.246	10.472	0.3160	0.290	0.150	2.250	21.939	20.595	8.727	0.3143	0.295	0.125	2.250	34.104	24.609	8.727	0.4885	0.352	0.125	2.250	21.852	20.246	8.727	0.3130	0.290	0.125
2.300	21.729	20.071	6.981	0.3113	0.287	0.100	2.300	23.091	20.769	8.727	0.3307	0.297	0.125	2.300	22.986	20.944	6.981	0.3292	0.300	0.100	2.300	35.343	24.958	6.981	0.5062	0.357	0.100	2.300	22.881	20.769	8.727	0.3277	0.297	0.125
2.350	22.742	20.595	8.727	0.3258	0.295	0.125	2.350	24.138	21.118	6.981	0.3458	0.302	0.100	2.350	24.033	21.293	8.727	0.3443	0.305	0.125	2.350	36.600	25.307	6.981	0.5243	0.362	0.100	2.350	23.928	21.118	6.981	0.3427	0.302	0.100
2.400	23.789	20.944	5.236	0.3407	0.300	0.075	2.400	25.203	21.468	6.981	0.3610	0.307	0.100	2.400	25.115	21.817	8.727	0.3597	0.312	0.125	2.400	37.874	25.656	5.236	0.5425	0.368	0.075	2.400	24.993	21.468	6.981	0.3580	0.307	0.100
2.450	24.836	21.118	5.236	0.3557	0.303	0.075	2.450	26.285	21.817	6.981	0.3765	0.313	0.100	2.450	26.215	22.166	6.981	0.3755	0.318	0.100	2.450	39.165	25.831	5.236	0.5610	0.370	0.075	2.450	26.075	21.817	6.981	0.3735	0.313	0.100
2.500	25.901	21.468	8.727	0.3710	0.307	0.125	2.500	27.384	22.166	6.981	0.3923	0.317	0.100	2.500	27.332	22.515	6.981	0.3915	0.322	0.100	2.500	40.457	26.180	8.727	0.5795	0.375	0.125	2.500	27.175	22.166	8.727	0.3892	0.317	0.125
2.550	26.983	21.991	6.981	0.3865	0.315	0.100	2.550	28.501	22.515	8.727	0.4083	0.322	0.125	2.550	28.466	22.864	8.727	0.4078	0.327	0.125	2.550	41.783	26.704	6.981	0.5985	0.382	0.100	2.550	28.292	22.689	8.727	0.4052	0.325	0.125
2.600	28.100	22.166	3.491	0.4025	0.317	0.050	2.600	29.636	23.038	8.727	0.4245	0.330	0.125	2.600	29.618	23.387	8.727	0.4243	0.335	0.125	2.600	43.127	26.878	5.236	0.6177	0.385	0.075	2.600	29.444	23.038	6.981	0.4217	0.330	0.100
2.650	29.199	22.340	6.981	0.4182	0.320	0.100	2.650	30.805	23.387	6.981	0.4413	0.335	0.100	2.650	30.805	23.736	5.236	0.4413	0.340	0.075	2.650	44.471	27.227	6.981	0.6370	0.390	0.100	2.650	30.596	23.387	6.981	0.4383	0.335	0.100
2.700	30.334	22.864	8.727	0.4345	0.328	0.125	2.700	31.974	23.736	6.981	0.4580	0.340	0.100	2.700	31.992	23.911	5.236	0.4583	0.343	0.075	2.700	45.850	27.576	5.236	0.6568	0.395	0.075	2.700	31.782	23.736	5.236	0.4552	0.340	0.075
2.750	31.486	23.213	5.236	0.4510	0.332	0.075	2.750	33.179	24.086	5.236	0.4753	0.345	0.075	2.750	33.196	24.260	6.981	0.4755	0.347	0.100	2.750	47.229	27.751	5.236	0.6765	0.397	0.075	2.750	32.969	23.911	5.236	0.4722	0.342	0.075
2.800	32.655	23.387	5.236	0.4677	0.335	0.075	2.800	34.383	24.260	6.981	0.4925	0.347	0.100	2.800	34.418	24.609	6.981	0.4930	0.352	0.100	2.800	48.625	28.100	5.236	0.6965	0.402	0.075	2.800	34.174	24.260	8.727	0.4895	0.347	0.125
2.850	33.824	23.736	8.727	0.4845	0.340	0.125	2.850	35.605	24.784	8.727	0.5100	0.355	0.125	2.850	35.657	24.958	6.981	0.5108	0.358	0.100	2.850	50.039	28.274	5.236	0.7168	0.405	0.075	2.850	35.395	24.784	8.727	0.5070	0.355	0.125
2.900	35.029	24.260	8.727	0.5018	0.347	0.125	2.900	36.861	25.133	5.236	0.5280	0.360	0.075	2.900	36.914	25.307	5.236	0.5288	0.362	0.075	2.900	51.452	28.623	6.981	0.7370	0.410	0.100	2.900	36.652	25.133	5.236	0.5250	0.360	0.075
2.950	36.250	24.609	5.236	0.5192	0.353	0.075	2.950	38.118	25.307	5.236	0.5460	0.363	0.075	2.950	38.188	25.482	3.491	0.5470	0.365	0.050	2.950	52.901	28.972	5.236	0.7578	0.415	0.075	2.950	37.909	25.307	5.236	0.5430	0.363	0.075
3.000	37.490	24.784	5.236	0.5370	0.355	0.075	3.000	39.392	25.656	6.981	0.5643	0.367	0.100	3.000	39.462	25.656	6.981	0.5653	0.367	0.100	3.000	54.350	29.147	3.491	0.7785	0.417	0.050	3.000	39.183	25.656	6.981	0.5613	0.367	0.100
3.050	38.729	25.133	6.981	0.5548	0.360	0.100	3.050	40.684	26.005	6.981	0.5827	0.372	0.100	3.050	40.753	26.180	8.727	0.5838	0.375	0.125	3.050	55.816	29.322	3.491	0.7995	0.420	0.050	3.050	40.474	26.005	6.981	0.5798	0.372	0.100
3.100	40.003	25.482	5.236	0.5730	0.365	0.075	3.100	41.993	26.354	6.981	0.6015	0.378	0.100	3.100	42.080	26.529	5.236	0.6028	0.380	0.075	3.100	57.282	29.496	5.236	0.8205	0.422	0.075	3.100	41.783	26.354	5.236	0.5985	0.378	0.075
3.150	41.277	25.656	6.981	0.5913	0.367	0.100	3.150	43.319	26.704	5.236	0.6205	0.382	0.075	3.150	43.406	26.704	5.236	0.6217	0.382	0.075	3.150	58.765	29.845	5.236	0.8417	0.428	0.075	3.150	43.110	26.529	5.236	0.6175	0.380	0.075
3.200	42.569	26.180	8.727	0.6097	0.375	0.125	3.200	44.663	26.878	3.491	0.6398	0.385	0.050	3.200	44.750	27.053	5.236	0.6410	0.388	0.075	3.200	60.266	30.020	-8.727	0.8633	0.430	-0.125	3.200	44.436	26.878	6.981	0.6365	0.385	0.100
3.250	43.895	26.529	5.236	0.6288	0.380	0.075	3.250	46.007	27.053	5.236	0.6590	0.387	0.075	3.250	46.112	27.227	5.236	0.6605	0.390	0.075	3.250	61.767	28.972	-36.652	0.8848	0.415	-0.525	3.250	45.797	27.227	5.236	0.6560	0.390	0.075
3.300	45.221	26.704	3.491	0.6478	0.382	0.050	3.300	47.368	27.402	6.981	0.6785	0.392	0.100	3.300	47.473	27.576	6.981	0.6800	0.395	0.100	3.300	63.163	26.354	-153.589	0.9048	0.377	-2.200	3.300	47.159	27.402	6.981	0.6755	0.392	0.100
3.350	46.565	26.878	5.236	0.6670	0.385	0.075	3.350	48.747	27.751	5.236	0.6983	0.398	0.075	3.350	48.869	27.925	5.236	0.7000	0.400	0.075	3.350	64.403	13.614	-263.545	0.9225	0.195	-3.775	3.350	48.538	27.925	8.727	0.6953	0.400	0.125
3.400	47.909	27.227	8.727	0.6863	0.390	0.125	3.400	50.143	27.925	3.491	0.7183	0.400	0.050	3.400	50.265	28.100	3.491	0.7200	0.402	0.050	3.400	64.525	0.000	-157.080	0.9243	0.000	-2.250	3.400	49.951	28.274	3.491	0.7155	0.405	0.050
3.450	49.288	27.751	6.981	0.7060	0.398	0.100	3.450	51.540	28.100	5.236	0.7382	0.403	0.075	3.450	51.679	28.274	3.491	0.7402	0.405	0.050	3.450	64.403	-2.094	-15.708	0.9225	-0.030	-0.225	3.450	51.365	28.274	1.745	0.7358	0.405	0.025
3.500	50.684	27.925	3.491	0.7260	0.400	0.050	3.500	52.953	28.449	6.981	0.7585	0.408	0.100	3.500	53.093	28.449	6.981	0.7605	0.408	0.100	3.500	64.315	-1.571	10.472	0.9213	-0.022	0.150	3.500	52.779	28.449	6.981	0.7560	0.407	0.100
3.550	52.081	28.100	5.236	0.7460	0.402	0.075	3.550	54.384	28.798	5.236	0.7790	0.412	0.075	3.550	54.524	28.972	6.981	0.7810	0.415	0.100	3.550	64.246	-1.047	12.217	0.9202	-0.015	0.175	3.550	54.210	28.972	8.727	0.7765	0.415	0.125
3.600	53.494	28.449	5.236	0.7663	0.408	0.075	3.600	55.833	28.972	3.491	0.7998	0.415	0.050	3.600	55.990	29.147	1.745	0.8020	0.417	0.025	3.600	64.211	-0.349	12.217	0.9198	-0.005	0.175	3.600	55.676	29.322	3.491	0.7975	0.420	0.050
3.650	54.926	28.623		0.7868	0.410		3.650	57.282	29.147	5.236	0.8205	0.417	0.075	3.650	57.439	29.147	3.491	0.8227	0.417	0.050	3.650	64.211	0.175		0.9198	0.002		3.650	57.142	29.322	1.745	0.8185	0.420	0.025
							3.700	58.748	29.496	3.491	0.8415	0.423	0.050	3.700	58.905	29.496	6.981	0.8438	0.423	0.100								3.700	58.608	29.496	-12.217	0.8395	0.423	-0.175
							3.750	60.231	29.496	-6.981	0.8628	0.422	-0.100	3.750	60.388	29.845	6.981	0.8650	0.428	0.100								3.750	60.092	28.100	-29.671	0.8608	0.402	-0.425
							3.800	61.697	28.798		0.8838	0.412		3.800	61.889	30.194	-33.161	0.8865	0.432	-0.475								3.800	61.418	26.529	-143.117	0.8798	0.380	-2.050
														3.850	63.408	26.529	-191.986	0.9083	0.380	-2.750								3.850	62.745	13.788	-258.309	0.8987	0.197	-3.700
														3.900	64.542	10.996	-274.017	0.9245	0.158	-3.925								3.900	62.797	0.698	-137.881	0.8995	0.010	-1.975
														3.950	64.507	-0.873		0.9240	-0.012									3.950	62.814	0.000		0.8998	0.000	
