Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
1.750	3.438	4.189	1.745	0.0493	0.060	0.025	1.750	2.775	3.840	1.745	0.0398	0.055	0.025	1.750	2.705	3.840	3.491	0.0387	0.055	0.050	1.750	2.723	3.840	5.236	0.0390	0.055	0.075	1.750	3.648	4.538	1.745	0.0522	0.065	0.025
1.800	3.648	4.189	-1.332E-13	0.0522	0.060	-6.939E-16	1.800	2.967	4.014	3.491	0.0425	0.057	0.050	1.800	2.897	4.014	3.491	0.0415	0.057	0.050	1.800	2.932	4.014	1.745	0.0420	0.057	0.025	1.800	3.875	4.538	1.745	0.0555	0.065	0.025
1.850	3.857	4.189	4.441E-14	0.0553	0.060	0.000	1.850	3.176	4.189	1.745	0.0455	0.060	0.025	1.850	3.107	4.189	1.745	0.0445	0.060	0.025	1.850	3.124	4.014	1.745	0.0447	0.057	0.025	1.850	4.102	4.712	1.745	0.0588	0.067	0.025
1.900	4.067	4.189	1.745	0.0583	0.060	0.025	1.900	3.386	4.189	1.745	0.0485	0.060	0.025	1.900	3.316	4.189	1.332E-13	0.0475	0.060	1.388E-15	1.900	3.334	4.189	3.491	0.0478	0.060	0.050	1.900	4.346	4.712	1.745	0.0623	0.067	0.025
1.950	4.276	4.363	3.491	0.0612	0.063	0.050	1.950	3.595	4.363	3.491	0.0515	0.063	0.050	1.950	3.526	4.189	1.745	0.0505	0.060	0.025	1.950	3.543	4.363	3.491	0.0508	0.063	0.050	1.950	4.573	4.887	3.491	0.0655	0.070	0.050
2.000	4.503	4.538	3.491	0.0645	0.065	0.050	2.000	3.822	4.538	1.745	0.0548	0.065	0.025	2.000	3.735	4.363	5.236	0.0535	0.062	0.075	2.000	3.770	4.538	1.745	0.0540	0.065	0.025	2.000	4.835	5.061	1.745	0.0692	0.072	0.025
2.050	4.730	4.712	1.745	0.0678	0.068	0.025	2.050	4.049	4.538	1.745	0.0580	0.065	0.025	2.050	3.962	4.712	3.491	0.0568	0.067	0.050	2.050	3.997	4.538	1.745	0.0573	0.065	0.025	2.050	5.079	5.061	3.491	0.0727	0.072	0.050
2.100	4.974	4.712	0.000	0.0712	0.068	-1.388E-15	2.100	4.276	4.712	3.491	0.0612	0.068	0.050	2.100	4.206	4.712	1.745	0.0603	0.068	0.025	2.100	4.224	4.712	3.491	0.0605	0.068	0.050	2.100	5.341	5.411	3.491	0.0765	0.078	0.050
2.150	5.201	4.712	3.491	0.0745	0.067	0.050	2.150	4.520	4.887	1.745	0.0647	0.070	0.025	2.150	4.433	4.887	3.491	0.0635	0.070	0.050	2.150	4.468	4.887	1.745	0.0640	0.070	0.025	2.150	5.620	5.411	-2.398E-13	0.0805	0.077	-4.857E-15
2.200	5.445	5.061	5.236	0.0780	0.072	0.075	2.200	4.765	4.887	1.745	0.0683	0.070	0.025	2.200	4.695	5.061	1.745	0.0672	0.072	0.025	2.200	4.712	4.887	1.745	0.0675	0.070	0.025	2.200	5.882	5.411	3.491	0.0842	0.077	0.050
2.250	5.707	5.236	1.745	0.0817	0.075	0.025	2.250	5.009	5.061	1.745	0.0718	0.072	0.025	2.250	4.939	5.061	1.745	0.0708	0.072	0.025	2.250	4.957	5.061	3.491	0.0710	0.072	0.050	2.250	6.161	5.760	5.236	0.0882	0.082	0.075
2.300	5.969	5.236	1.745	0.0855	0.075	0.025	2.300	5.271	5.061	0.000	0.0755	0.072	1.388E-15	2.300	5.201	5.236	3.491	0.0745	0.075	0.050	2.300	5.219	5.236	3.491	0.0747	0.075	0.050	2.300	6.458	5.934	1.745	0.0925	0.085	0.025
2.350	6.231	5.411	3.491	0.0892	0.077	0.050	2.350	5.515	5.061	3.491	0.0790	0.072	0.050	2.350	5.463	5.411	3.491	0.0782	0.077	0.050	2.350	5.480	5.411	3.491	0.0785	0.077	0.050	2.350	6.754	5.934	1.745	0.0967	0.085	0.025
2.400	6.510	5.585	1.745	0.0933	0.080	0.025	2.400	5.777	5.411	3.491	0.0827	0.077	0.050	2.400	5.742	5.585	1.745	0.0823	0.080	0.025	2.400	5.760	5.585	1.745	0.0825	0.080	0.025	2.400	7.051	6.109	3.491	0.1010	0.087	0.050
2.450	6.789	5.585	0.000	0.0973	0.080	-1.388E-15	2.450	6.056	5.411	8.882E-14	0.0867	0.078	-1.388E-15	2.450	6.021	5.585	1.745	0.0863	0.080	0.025	2.450	6.039	5.585	1.745	0.0865	0.080	0.025	2.450	7.365	6.283	1.745	0.1055	0.090	0.025
2.500	7.069	5.585	1.745	0.1012	0.080	0.025	2.500	6.318	5.411	3.491	0.0905	0.077	0.050	2.500	6.301	5.760	3.491	0.0902	0.082	0.050	2.500	6.318	5.760	3.491	0.0905	0.082	0.050	2.500	7.679	6.283	1.745	0.1100	0.090	0.025
2.550	7.348	5.760	5.236	0.1052	0.082	0.075	2.550	6.597	5.760	3.491	0.0945	0.083	0.050	2.550	6.597	5.934	1.745	0.0945	0.085	0.025	2.550	6.615	5.934	1.745	0.0948	0.085	0.025	2.550	7.994	6.458	5.236	0.1145	0.093	0.075
2.600	7.645	6.109	3.491	0.1095	0.087	0.050	2.600	6.894	5.760	0.000	0.0987	0.083	-1.388E-15	2.600	6.894	5.934	1.745	0.0987	0.085	0.025	2.600	6.912	5.934	1.745	0.0990	0.085	0.025	2.600	8.325	6.807	3.491	0.1193	0.097	0.050
2.650	7.959	6.109	2.665E-13	0.1140	0.087	2.498E-15	2.650	7.173	5.760	1.745	0.1028	0.082	0.025	2.650	7.191	6.109	3.491	0.1030	0.087	0.050	2.650	7.208	6.109	3.491	0.1032	0.087	0.050	2.650	8.674	6.807	4.796E-13	0.1242	0.097	5.690E-15
2.700	8.255	6.109	3.491	0.1183	0.088	0.050	2.700	7.470	5.934	3.491	0.1070	0.085	0.050	2.700	7.505	6.283	3.491	0.1075	0.090	0.050	2.700	7.522	6.283	1.745	0.1077	0.090	0.025	2.700	9.006	6.807	3.491	0.1290	0.098	0.050
2.750	8.570	6.458	5.236	0.1227	0.092	0.075	2.750	7.767	6.109	1.745	0.1112	0.087	0.025	2.750	7.819	6.458	3.491	0.1120	0.093	0.050	2.750	7.837	6.283	1.745	0.1122	0.090	0.025	2.750	9.355	7.156	5.236	0.1340	0.103	0.075
2.800	8.901	6.632	1.745	0.1275	0.095	0.025	2.800	8.081	6.109	8.882E-14	0.1157	0.087	-1.388E-15	2.800	8.151	6.632	1.745	0.1167	0.095	0.025	2.800	8.151	6.458	5.236	0.1167	0.092	0.075	2.800	9.721	7.330	1.745	0.1393	0.105	0.025
2.850	9.233	6.632	0.000	0.1322	0.095	0.000	2.850	8.378	6.109	1.745	0.1200	0.087	0.025	2.850	8.482	6.632	1.745	0.1215	0.095	0.025	2.850	8.482	6.807	3.491	0.1215	0.097	0.050	2.850	10.088	7.330	1.745	0.1445	0.105	0.025
2.900	9.564	6.632	1.745	0.1370	0.095	0.025	2.900	8.692	6.283	1.745	0.1245	0.090	0.025	2.900	8.814	6.807	5.236	0.1262	0.098	0.075	2.900	8.831	6.807	3.020E-13	0.1265	0.098	5.690E-15	2.900	10.455	7.505	3.491	0.1497	0.108	0.050
2.950	9.896	6.807	3.491	0.1418	0.098	0.050	2.950	9.006	6.283	1.745	0.1290	0.090	0.025	2.950	9.163	7.156	3.491	0.1312	0.103	0.050	2.950	9.163	6.807	3.491	0.1312	0.098	0.050	2.950	10.838	7.679	3.491	0.1552	0.110	0.050
3.000	10.245	6.981	1.745	0.1467	0.100	0.025	3.000	9.320	6.458	3.491	0.1335	0.093	0.050	3.000	9.529	7.156	-3.197E-13	0.1365	0.103	-7.355E-15	3.000	9.512	7.156	3.491	0.1362	0.103	0.050	3.000	11.222	7.854	3.491	0.1608	0.113	0.050
3.050	10.594	6.981	1.745	0.1517	0.100	0.025	3.050	9.652	6.632	1.745	0.1383	0.095	0.025	3.050	9.879	7.156	3.491	0.1415	0.102	0.050	3.050	9.879	7.156	0.000	0.1415	0.102	-2.776E-15	3.050	11.624	8.029	1.745	0.1665	0.115	0.025
3.100	10.943	7.156	5.236	0.1568	0.103	0.075	3.100	9.983	6.632	1.745	0.1430	0.095	0.025	3.100	10.245	7.505	5.236	0.1467	0.107	0.075	3.100	10.228	7.156	3.491	0.1465	0.102	0.050	3.100	12.025	8.029	1.745	0.1723	0.115	0.025
3.150	11.310	7.505	3.491	0.1620	0.108	0.050	3.150	10.315	6.807	1.745	0.1477	0.097	0.025	3.150	10.629	7.679	1.745	0.1522	0.110	0.025	3.150	10.594	7.505	5.236	0.1517	0.108	0.075	3.150	12.427	8.203	3.491	0.1780	0.117	0.050
3.200	11.694	7.505	0.000	0.1675	0.108	-2.776E-15	3.200	10.664	6.807	1.745	0.1528	0.098	0.025	3.200	11.013	7.679	1.745	0.1577	0.110	0.025	3.200	10.978	7.679	1.745	0.1572	0.110	0.025	3.200	12.846	8.378	1.745	0.1840	0.120	0.025
3.250	12.060	7.505	3.491	0.1728	0.107	0.050	3.250	10.996	6.981	3.491	0.1575	0.100	0.050	3.250	11.397	7.854	3.491	0.1633	0.113	0.050	3.250	11.362	7.679	-1.688E-13	0.1628	0.110	-4.857E-15	3.250	13.265	8.378	1.745	0.1900	0.120	0.025
3.300	12.444	7.854	3.491	0.1782	0.112	0.050	3.300	11.362	7.156	0.000	0.1628	0.103	0.000	3.300	11.798	8.029	1.745	0.1690	0.115	0.025	3.300	11.746	7.679	1.745	0.1683	0.110	0.025	3.300	13.683	8.552	3.491	0.1960	0.122	0.050
3.350	12.846	7.854	-1.776E-13	0.1840	0.113	2.776E-15	3.350	11.711	6.981	1.776E-13	0.1677	0.100	-2.776E-15	3.350	12.200	8.029	1.745	0.1748	0.115	0.025	3.350	12.130	7.854	3.491	0.1737	0.112	0.050	3.350	14.120	8.727	3.491	0.2023	0.125	0.050
3.400	13.230	7.854	3.491	0.1895	0.113	0.050	3.400	12.060	7.156	3.491	0.1728	0.102	0.050	3.400	12.601	8.203	3.491	0.1805	0.117	0.050	3.400	12.531	8.029	1.745	0.1795	0.115	0.025	3.400	14.556	8.901	3.491	0.2085	0.127	0.050
3.450	13.631	8.203	5.236	0.1953	0.118	0.075	3.450	12.427	7.330	3.491	0.1780	0.105	0.050	3.450	13.020	8.378	3.491	0.1865	0.120	0.050	3.450	12.933	8.029	0.000	0.1852	0.115	2.776E-15	3.450	15.010	9.076	1.745	0.2150	0.130	0.025
3.500	14.050	8.378	1.745	0.2012	0.120	0.025	3.500	12.793	7.505	1.745	0.1833	0.108	0.025	3.500	13.439	8.552	1.745	0.1925	0.122	0.025	3.500	13.334	8.029	1.745	0.1910	0.115	0.025	3.500	15.464	9.076	1.745	0.2215	0.130	0.025
3.550	14.469	8.378	1.745	0.2072	0.120	0.025	3.550	13.177	7.505	0.000	0.1887	0.108	0.000	3.550	13.875	8.552	1.745	0.1987	0.122	0.025	3.550	13.736	8.203	1.745	0.1967	0.117	0.025	3.550	15.917	9.250	3.491	0.2280	0.133	0.050
3.600	14.888	8.552	1.745	0.2133	0.122	0.025	3.600	13.544	7.505	3.491	0.1940	0.108	0.050	3.600	14.294	8.727	3.491	0.2048	0.125	0.050	3.600	14.155	8.203	1.776E-13	0.2028	0.117	-2.776E-15	3.600	16.389	9.425	3.491	0.2347	0.135	0.050
3.650	15.324	8.552	1.745	0.2195	0.122	0.025	3.650	13.928	7.854	3.491	0.1995	0.113	0.050	3.650	14.748	8.901	3.491	0.2112	0.127	0.050	3.650	14.556	8.203	5.329E-13	0.2085	0.117	8.049E-15	3.650	16.860	9.599	3.491	0.2415	0.137	0.050
3.700	15.743	8.727	3.491	0.2255	0.125	0.050	3.700	14.329	7.854	0.000	0.2052	0.113	-2.776E-15	3.700	15.184	9.076	3.491	0.2175	0.130	0.050	3.700	14.975	8.203	0.000	0.2145	0.118	2.776E-15	3.700	17.349	9.774	1.745	0.2485	0.140	0.025
3.750	16.197	8.901	1.745	0.2320	0.128	0.025	3.750	14.713	7.854	1.745	0.2107	0.112	0.025	3.750	15.656	9.250	1.745	0.2242	0.133	0.025	3.750	15.376	8.203	1.745	0.2202	0.117	0.025	3.750	17.837	9.774	-8.882E-14	0.2555	0.140	-6.106E-15
3.800	16.633	8.901	3.491	0.2383	0.127	0.050	3.800	15.115	8.029	1.745	0.2165	0.115	0.025	3.800	16.109	9.250	1.745	0.2307	0.133	0.025	3.800	15.795	8.378	1.745	0.2262	0.120	0.025	3.800	18.326	9.774	1.745	0.2625	0.140	0.025
3.850	17.087	9.250	3.491	0.2447	0.132	0.050	3.850	15.516	8.029	1.745	0.2222	0.115	0.025	3.850	16.581	9.425	3.491	0.2375	0.135	0.050	3.850	16.214	8.378	1.776E-13	0.2322	0.120	-2.776E-15	3.850	18.815	9.948	3.491	0.2695	0.142	0.050
3.900	17.558	9.250	4.263E-13	0.2515	0.133	5.829E-15	3.900	15.917	8.203	3.491	0.2280	0.117	0.050	3.900	17.052	9.599	3.491	0.2443	0.138	0.050	3.900	16.633	8.378	1.745	0.2383	0.120	0.025	3.900	19.321	10.123	3.491	0.2767	0.145	0.050
3.950	18.012	9.250	1.745	0.2580	0.133	0.025	3.950	16.336	8.378	1.745	0.2340	0.120	0.025	3.950	17.541	9.774	3.491	0.2513	0.140	0.050	3.950	17.052	8.552	1.745	0.2443	0.123	0.025	3.950	19.827	10.297	3.491	0.2840	0.148	0.050
4.000	18.483	9.425	3.491	0.2647	0.135	0.050	4.000	16.755	8.378	-5.684E-13	0.2400	0.120	-7.910E-15	4.000	18.029	9.948	3.491	0.2582	0.143	0.050	4.000	17.488	8.552	-7.638E-13	0.2505	0.123	-1.082E-14	4.000	20.351	10.472	1.745	0.2915	0.150	0.025
4.050	18.954	9.599	3.491	0.2715	0.137	0.050	4.050	17.174	8.378	1.745	0.2460	0.120	0.025	4.050	18.535	10.123	1.745	0.2655	0.145	0.025	4.050	17.907	8.552	1.745	0.2565	0.122	0.025	4.050	20.874	10.472	1.745	0.2990	0.150	0.025
4.100	19.443	9.774	3.491	0.2785	0.140	0.050	4.100	17.593	8.552	3.491	0.2520	0.122	0.050	4.100	19.042	10.123	1.745	0.2727	0.145	0.025	4.100	18.343	8.727	3.491	0.2627	0.125	0.050	4.100	21.398	10.647	3.491	0.3065	0.152	0.050
4.150	19.932	9.948	3.491	0.2855	0.143	0.050	4.150	18.029	8.727	1.745	0.2582	0.125	0.025	4.150	19.548	10.297	3.491	0.2800	0.148	0.050	4.150	18.780	8.901	1.745	0.2690	0.128	0.025	4.150	21.939	10.821	3.491	0.3143	0.155	0.050
4.200	20.438	10.123	1.745	0.2927	0.145	0.025	4.200	18.466	8.727	1.745	0.2645	0.125	0.025	4.200	20.071	10.472	1.745	0.2875	0.150	0.025	4.200	19.234	8.901	3.553E-13	0.2755	0.128	-5.551E-15	4.200	22.480	10.996	1.745	0.3220	0.158	0.025
4.250	20.944	10.123	-8.882E-13	0.3000	0.145	-7.494E-15	4.250	18.902	8.901	1.745	0.2707	0.128	0.025	4.250	20.595	10.472	1.745	0.2950	0.150	0.025	4.250	19.670	8.901	1.745	0.2817	0.128	0.025	4.250	23.038	10.996	-6.217E-13	0.3300	0.158	-1.388E-14
4.300	21.450	10.123	1.745	0.3073	0.145	0.025	4.300	19.356	8.901	-1.155E-12	0.2772	0.127	-1.110E-14	4.300	21.118	10.647	5.236	0.3025	0.152	0.075	4.300	20.124	9.076	1.745	0.2883	0.130	0.025	4.300	23.579	10.996	1.745	0.3378	0.157	0.025
4.350	21.956	10.297	3.491	0.3145	0.147	0.050	4.350	19.792	8.901	3.491	0.2835	0.127	0.050	4.350	21.660	10.996	3.491	0.3103	0.157	0.050	4.350	20.577	9.076	1.745	0.2948	0.130	0.025	4.350	24.138	11.170	3.491	0.3458	0.160	0.050
4.400	22.480	10.472	3.491	0.3220	0.150	0.050	4.400	20.246	9.250	3.491	0.2900	0.133	0.050	4.400	22.218	10.996	1.745	0.3183	0.158	0.025	4.400	21.031	9.250	3.491	0.3012	0.133	0.050	4.400	24.696	11.345	3.491	0.3538	0.163	0.050
