Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.550	0.419	2.269	5.236	0.0060	0.032	0.075	0.550	0.087	0.698	3.491	0.0013	0.010	0.050	0.550	0.070	0.698	5.236	0.0010	0.010	0.075	0.550	0.489	2.269	3.491	0.0070	0.032	0.050	0.550	0.122	1.222	5.236	0.0018	0.017	0.075
0.600	0.541	2.443	3.491	0.0077	0.035	0.050	0.600	0.122	0.873	5.236	0.0018	0.013	0.075	0.600	0.105	1.047	6.981	0.0015	0.015	0.100	0.600	0.611	2.443	3.491	0.0088	0.035	0.050	0.600	0.192	1.571	6.981	0.0027	0.023	0.100
0.650	0.663	2.618	5.236	0.0095	0.038	0.075	0.650	0.175	1.222	5.236	0.0025	0.018	0.075	0.650	0.175	1.396	5.236	0.0025	0.020	0.075	0.650	0.733	2.618	5.236	0.0105	0.038	0.075	0.650	0.279	1.920	6.981	0.0040	0.028	0.100
0.700	0.803	2.967	5.236	0.0115	0.043	0.075	0.700	0.244	1.396	3.491	0.0035	0.020	0.050	0.700	0.244	1.571	3.491	0.0035	0.023	0.050	0.700	0.873	2.967	5.236	0.0125	0.043	0.075	0.700	0.384	2.269	6.981	0.0055	0.033	0.100
0.750	0.960	3.142	3.491	0.0137	0.045	0.050	0.750	0.314	1.571	5.236	0.0045	0.023	0.075	0.750	0.332	1.745	3.491	0.0047	0.025	0.050	0.750	1.030	3.142	3.491	0.0147	0.045	0.050	0.750	0.506	2.618	5.236	0.0072	0.038	0.075
0.800	1.117	3.316	5.236	0.0160	0.047	0.075	0.800	0.401	1.920	6.981	0.0057	0.027	0.100	0.800	0.419	1.920	5.236	0.0060	0.027	0.075	0.800	1.187	3.316	5.236	0.0170	0.047	0.075	0.800	0.646	2.793	3.491	0.0092	0.040	0.050
0.850	1.292	3.665	6.981	0.0185	0.053	0.100	0.850	0.506	2.269	5.236	0.0072	0.033	0.075	0.850	0.524	2.269	6.981	0.0075	0.033	0.100	0.850	1.361	3.665	6.981	0.0195	0.052	0.100	0.850	0.785	2.967	3.491	0.0112	0.043	0.050
0.900	1.484	4.014	5.236	0.0213	0.058	0.075	0.900	0.628	2.443	3.491	0.0090	0.035	0.050	0.900	0.646	2.618	6.981	0.0092	0.038	0.100	0.900	1.553	4.014	5.236	0.0222	0.058	0.075	0.900	0.942	3.142	5.236	0.0135	0.045	0.075
0.950	1.693	4.189	3.491	0.0243	0.060	0.050	0.950	0.750	2.618	5.236	0.0108	0.038	0.075	0.950	0.785	2.967	5.236	0.0112	0.043	0.075	0.950	1.763	4.189	3.491	0.0253	0.060	0.050	0.950	1.100	3.491	6.981	0.0158	0.050	0.100
1.000	1.902	4.363	5.236	0.0272	0.062	0.075	1.000	0.890	2.967	5.236	0.0128	0.042	0.075	1.000	0.942	3.142	3.491	0.0135	0.045	0.050	1.000	1.972	4.363	5.236	0.0283	0.062	0.075	1.000	1.292	3.840	5.236	0.0185	0.055	0.075
1.050	2.129	4.712	5.236	0.0305	0.067	0.075	1.050	1.047	3.142	3.491	0.0150	0.045	0.050	1.050	1.100	3.316	5.236	0.0158	0.047	0.075	1.050	2.199	4.712	6.981	0.0315	0.067	0.100	1.050	1.484	4.014	3.491	0.0213	0.057	0.050
1.100	2.374	4.887	5.236	0.0340	0.070	0.075	1.100	1.204	3.316	3.491	0.0173	0.047	0.050	1.100	1.274	3.665	5.236	0.0183	0.052	0.075	1.100	2.443	5.061	5.236	0.0350	0.072	0.075	1.100	1.693	4.189	3.491	0.0243	0.060	0.050
1.150	2.618	5.236	5.236	0.0375	0.075	0.075	1.150	1.379	3.491	3.491	0.0198	0.050	0.050	1.150	1.466	3.840	3.491	0.0210	0.055	0.050	1.150	2.705	5.236	3.491	0.0387	0.075	0.050	1.150	1.902	4.363	5.236	0.0272	0.062	0.075
1.200	2.897	5.411	3.491	0.0415	0.078	0.050	1.200	1.553	3.665	5.236	0.0222	0.053	0.075	1.200	1.658	4.014	5.236	0.0238	0.058	0.075	1.200	2.967	5.411	5.236	0.0425	0.078	0.075	1.200	2.129	4.712	6.981	0.0305	0.068	0.100
1.250	3.159	5.585	5.236	0.0453	0.080	0.075	1.250	1.745	4.014	6.981	0.0250	0.058	0.100	1.250	1.868	4.363	5.236	0.0268	0.063	0.075	1.250	3.246	5.760	6.981	0.0465	0.083	0.100	1.250	2.374	5.061	6.981	0.0340	0.073	0.100
1.300	3.456	5.934	5.236	0.0495	0.085	0.075	1.300	1.955	4.363	6.981	0.0280	0.062	0.100	1.300	2.094	4.538	5.236	0.0300	0.065	0.075	1.300	3.543	6.109	5.236	0.0508	0.087	0.075	1.300	2.635	5.411	5.236	0.0378	0.077	0.075
1.350	3.752	6.109	5.236	0.0537	0.087	0.075	1.350	2.182	4.712	5.236	0.0313	0.067	0.075	1.350	2.321	4.887	5.236	0.0333	0.070	0.075	1.350	3.857	6.283	3.491	0.0553	0.090	0.050	1.350	2.915	5.585	3.491	0.0418	0.080	0.050
1.400	4.067	6.458	6.981	0.0583	0.092	0.100	1.400	2.426	4.887	1.745	0.0348	0.070	0.025	1.400	2.583	5.061	3.491	0.0370	0.072	0.050	1.400	4.171	6.458	5.236	0.0598	0.092	0.075	1.400	3.194	5.760	3.491	0.0458	0.082	0.050
1.450	4.398	6.807	5.236	0.0630	0.098	0.075	1.450	2.670	4.887	3.491	0.0383	0.070	0.050	1.450	2.827	5.236	5.236	0.0405	0.075	0.075	1.450	4.503	6.807	5.236	0.0645	0.098	0.075	1.450	3.491	5.934	3.491	0.0500	0.085	0.050
1.500	4.747	6.981	3.491	0.0680	0.100	0.050	1.500	2.915	5.236	6.981	0.0418	0.075	0.100	1.500	3.107	5.585	6.981	0.0445	0.080	0.100	1.500	4.852	6.981	5.236	0.0695	0.100	0.075	1.500	3.787	6.109	5.236	0.0542	0.088	0.075
1.550	5.096	7.156	3.491	0.0730	0.102	0.050	1.550	3.194	5.585	5.236	0.0458	0.080	0.075	1.550	3.386	5.934	5.236	0.0485	0.085	0.075	1.550	5.201	7.330	6.981	0.0745	0.105	0.100	1.550	4.102	6.458	6.981	0.0588	0.092	0.100
1.600	5.463	7.330	5.236	0.0782	0.105	0.075	1.600	3.473	5.760	5.236	0.0498	0.082	0.075	1.600	3.700	6.109	3.491	0.0530	0.087	0.050	1.600	5.585	7.679	3.491	0.0800	0.110	0.050	1.600	4.433	6.807	6.981	0.0635	0.097	0.100
1.650	5.829	7.679	6.981	0.0835	0.110	0.100	1.650	3.770	6.109	5.236	0.0540	0.087	0.075	1.650	3.997	6.283	5.236	0.0573	0.090	0.075	1.650	5.969	7.679	3.491	0.0855	0.110	0.050	1.650	4.782	7.156	5.236	0.0685	0.102	0.075
1.700	6.231	8.029	3.491	0.0892	0.115	0.050	1.700	4.084	6.283	3.491	0.0585	0.090	0.050	1.700	4.328	6.632	5.236	0.0620	0.095	0.075	1.700	6.353	8.029	6.981	0.0910	0.115	0.100	1.700	5.149	7.330	3.491	0.0737	0.105	0.050
1.750	6.632	8.029	3.491	0.0950	0.115	0.050	1.750	4.398	6.458	5.236	0.0630	0.093	0.075	1.750	4.660	6.807	5.236	0.0667	0.098	0.075	1.750	6.772	8.378	5.236	0.0970	0.120	0.075	1.750	5.515	7.505	3.491	0.0790	0.108	0.050
1.800	7.034	8.378	6.981	0.1008	0.120	0.100	1.800	4.730	6.807	5.236	0.0678	0.097	0.075	1.800	5.009	7.156	6.981	0.0718	0.102	0.100	1.800	7.191	8.552	3.491	0.1030	0.122	0.050	1.800	5.899	7.679	5.236	0.0845	0.110	0.075
1.850	7.470	8.727	3.491	0.1070	0.125	0.050	1.850	5.079	6.981	3.491	0.0727	0.100	0.050	1.850	5.376	7.505	5.236	0.0770	0.107	0.075	1.850	7.627	8.727	3.491	0.1092	0.125	0.050	1.850	6.283	8.029	6.981	0.0900	0.115	0.100
1.900	7.906	8.727	3.491	0.1133	0.125	0.050	1.900	5.428	7.156	5.236	0.0777	0.103	0.075	1.900	5.760	7.679	3.491	0.0825	0.110	0.050	1.900	8.063	8.901	5.236	0.1155	0.127	0.075	1.900	6.702	8.378	3.491	0.0960	0.120	0.050
1.950	8.343	9.076	6.981	0.1195	0.130	0.100	1.950	5.794	7.505	5.236	0.0830	0.108	0.075	1.950	6.144	7.854	5.236	0.0880	0.113	0.075	1.950	8.517	9.250	6.981	0.1220	0.133	0.100	1.950	7.121	8.378	3.491	0.1020	0.120	0.050
2.000	8.814	9.425	5.236	0.1262	0.135	0.075	2.000	6.178	7.679	3.491	0.0885	0.110	0.050	2.000	6.545	8.203	5.236	0.0937	0.117	0.075	2.000	8.988	9.599	5.236	0.1288	0.138	0.075	2.000	7.540	8.727	6.981	0.1080	0.125	0.100
2.050	9.285	9.599	5.236	0.1330	0.138	0.075	2.050	6.562	7.854	5.236	0.0940	0.113	0.075	2.050	6.964	8.378	3.491	0.0998	0.120	0.050	2.050	9.477	9.774	5.236	0.1358	0.140	0.075	2.050	7.994	9.076	5.236	0.1145	0.130	0.075
2.100	9.774	9.948	5.236	0.1400	0.143	0.075	2.100	6.964	8.203	5.236	0.0998	0.118	0.075	2.100	7.383	8.552	5.236	0.1057	0.123	0.075	2.100	9.966	10.123	6.981	0.1428	0.145	0.100	2.100	8.447	9.250	3.491	0.1210	0.133	0.050
2.150	10.280	10.123	3.491	0.1472	0.145	0.050	2.150	7.383	8.378	3.491	0.1057	0.120	0.050	2.150	7.819	8.901	5.236	0.1120	0.128	0.075	2.150	10.489	10.472	3.491	0.1502	0.150	0.050	2.150	8.919	9.425	3.491	0.1278	0.135	0.050
2.200	10.786	10.297	5.236	0.1545	0.147	0.075	2.200	7.802	8.552	5.236	0.1117	0.122	0.075	2.200	8.273	9.076	5.236	0.1185	0.130	0.075	2.200	11.013	10.472	1.745	0.1577	0.150	0.025	2.200	9.390	9.599	5.236	0.1345	0.138	0.075
2.250	11.310	10.647	5.236	0.1620	0.153	0.075	2.250	8.238	8.901	6.981	0.1180	0.127	0.100	2.250	8.727	9.425	6.981	0.1250	0.135	0.100	2.250	11.537	10.647	6.981	0.1653	0.153	0.100	2.250	9.879	9.948	6.981	0.1415	0.142	0.100
2.300	11.851	10.821	3.491	0.1697	0.155	0.050	2.300	8.692	9.250	5.236	0.1245	0.132	0.075	2.300	9.215	9.774	3.491	0.1320	0.140	0.050	2.300	12.078	11.170	6.981	0.1730	0.160	0.100	2.300	10.385	10.297	6.981	0.1487	0.147	0.100
2.350	12.392	10.996	5.236	0.1775	0.157	0.075	2.350	9.163	9.425	3.491	0.1312	0.135	0.050	2.350	9.704	9.774	3.491	0.1390	0.140	0.050	2.350	12.654	11.345	3.491	0.1812	0.162	0.050	2.350	10.908	10.647	5.236	0.1562	0.153	0.075
2.400	12.950	11.345	6.981	0.1855	0.163	0.100	2.400	9.634	9.599	5.236	0.1380	0.137	0.075	2.400	10.193	10.123	6.981	0.1460	0.145	0.100	2.400	13.212	11.519	5.236	0.1892	0.165	0.075	2.400	11.449	10.821	3.491	0.1640	0.155	0.050
2.450	13.526	11.694	5.236	0.1937	0.168	0.075	2.450	10.123	9.948	5.236	0.1450	0.143	0.075	2.450	10.716	10.472	5.236	0.1535	0.150	0.075	2.450	13.806	11.868	3.491	0.1977	0.170	0.050	2.450	11.990	10.996	3.491	0.1717	0.158	0.050
2.500	14.120	11.868	3.491	0.2023	0.170	0.050	2.500	10.629	10.123	3.491	0.1522	0.145	0.050	2.500	11.240	10.647	5.236	0.1610	0.153	0.075	2.500	14.399	11.868	3.491	0.2063	0.170	0.050	2.500	12.549	11.170	5.236	0.1797	0.160	0.075
2.550	14.713	12.043	3.491	0.2107	0.172	0.050	2.550	11.135	10.297	5.236	0.1595	0.147	0.075	2.550	11.781	10.996	5.236	0.1688	0.157	0.075	2.550	14.992	12.217	6.981	0.2147	0.175	0.100	2.550	13.107	11.519	5.236	0.1877	0.165	0.075
2.600	15.324	12.217	3.491	0.2195	0.175	0.050	2.600	11.659	10.647	6.981	0.1670	0.153	0.100	2.600	12.339	11.170	3.491	0.1767	0.160	0.050	2.600	15.621	12.566	5.236	0.2237	0.180	0.075	2.600	13.701	11.694	3.491	0.1963	0.168	0.050
2.650	15.935	12.392	5.236	0.2282	0.177	0.075	2.650	12.200	10.996	5.236	0.1748	0.157	0.075	2.650	12.898	11.345	5.236	0.1847	0.163	0.075	2.650	16.249	12.741	5.236	0.2328	0.182	0.075	2.650	14.277	11.868	5.236	0.2045	0.170	0.075
2.700	16.563	12.741	6.981	0.2373	0.183	0.100	2.700	12.758	11.170	3.491	0.1827	0.160	0.050	2.700	13.474	11.694	5.236	0.1930	0.168	0.075	2.700	16.895	13.090	5.236	0.2420	0.188	0.075	2.700	14.888	12.217	5.236	0.2133	0.175	0.075
2.750	17.209	13.090	6.981	0.2465	0.187	0.100	2.750	13.317	11.345	3.491	0.1907	0.163	0.050	2.750	14.067	11.868	3.491	0.2015	0.170	0.050	2.750	17.558	13.265	3.491	0.2515	0.190	0.050	2.750	15.499	12.392	5.236	0.2220	0.177	0.075
2.800	17.872	13.439	5.236	0.2560	0.192	0.075	2.800	13.893	11.519	3.491	0.1990	0.165	0.050	2.800	14.661	12.043	5.236	0.2100	0.172	0.075	2.800	18.221	13.439	5.236	0.2610	0.192	0.075	2.800	16.127	12.741	6.981	0.2310	0.182	0.100
2.850	18.553	13.614	1.745	0.2657	0.195	0.025	2.850	14.469	11.694	5.236	0.2072	0.167	0.075	2.850	15.272	12.392	6.981	0.2187	0.177	0.100	2.850	18.902	13.788	5.236	0.2707	0.197	0.075	2.850	16.773	13.090	5.236	0.2403	0.187	0.075
2.900	19.234	13.614	3.491	0.2755	0.195	0.050	2.900	15.062	12.043	6.981	0.2157	0.172	0.100	2.900	15.900	12.741	5.236	0.2278	0.183	0.075	2.900	19.600	13.963	3.491	0.2807	0.200	0.050	2.900	17.436	13.265	3.491	0.2497	0.190	0.050
2.950	19.914	13.963	6.981	0.2852	0.200	0.100	2.950	15.673	12.392	5.236	0.2245	0.178	0.075	2.950	16.546	12.915	3.491	0.2370	0.185	0.050	2.950	20.298	14.137	5.236	0.2907	0.203	0.075	2.950	18.099	13.439	3.491	0.2592	0.193	0.050
3.000	20.630	14.312	5.236	0.2955	0.205	0.075	3.000	16.301	12.566	1.745	0.2335	0.180	0.025	3.000	17.191	13.090	3.491	0.2463	0.187	0.050	3.000	21.014	14.486	6.981	0.3010	0.207	0.100	3.000	18.780	13.614	5.236	0.2690	0.195	0.075
3.050	21.345	14.486	3.491	0.3058	0.208	0.050	3.050	16.930	12.566	3.491	0.2425	0.180	0.050	3.050	17.855	13.265	3.491	0.2558	0.190	0.050	3.050	21.747	14.835	5.236	0.3115	0.212	0.075	3.050	19.460	13.963	6.981	0.2787	0.200	0.100
3.100	22.078	14.661	3.491	0.3163	0.210	0.050	3.100	17.558	12.915	6.981	0.2515	0.185	0.100	3.100	18.518	13.439	5.236	0.2652	0.192	0.075	3.100	22.497	15.010	3.491	0.3222	0.215	0.050	3.100	20.176	14.312	3.491	0.2890	0.205	0.050
3.150	22.811	14.835	5.236	0.3267	0.212	0.075	3.150	18.221	13.265	5.236	0.2610	0.190	0.075	3.150	19.199	13.788	6.981	0.2750	0.198	0.100	3.150	23.248	15.184	5.236	0.3330	0.218	0.075	3.150	20.892	14.312	3.491	0.2993	0.205	0.050
3.200	23.562	15.184	6.981	0.3375	0.218	0.100	3.200	18.884	13.439	3.491	0.2705	0.193	0.050	3.200	19.897	14.137	5.236	0.2850	0.203	0.075	3.200	24.016	15.533	5.236	0.3440	0.223	0.075	3.200	21.607	14.661	6.981	0.3095	0.210	0.100
3.250	24.330	15.533	5.236	0.3485	0.222	0.075	3.250	19.565	13.614	5.236	0.2802	0.195	0.075	3.250	20.612	14.312	3.491	0.2953	0.205	0.050	3.250	24.801	15.708	3.491	0.3552	0.225	0.050	3.250	22.358	15.010	5.236	0.3202	0.215	0.075
3.300	25.115	15.708	3.491	0.3597	0.225	0.050	3.300	20.246	13.963	5.236	0.2900	0.200	0.075	3.300	21.328	14.486	3.491	0.3055	0.207	0.050	3.300	25.587	15.882	5.236	0.3665	0.227	0.075	3.300	23.108	15.184	3.491	0.3310	0.218	0.050
3.350	25.901	15.882	3.491	0.3710	0.227	0.050	3.350	20.961	14.137	3.491	0.3003	0.203	0.050	3.350	22.061	14.661	3.491	0.3160	0.210	0.050	3.350	26.389	16.232	5.236	0.3780	0.232	0.075	3.350	23.876	15.359	5.236	0.3420	0.220	0.075
3.400	26.704	16.057	3.491	0.3825	0.230	0.050	3.400	21.660	14.312	5.236	0.3103	0.205	0.075	3.400	22.794	14.835	5.236	0.3265	0.212	0.075	3.400	27.210	16.406	3.491	0.3897	0.235	0.050	3.400	24.644	15.708	6.981	0.3530	0.225	0.100
3.450	27.506	16.232	5.236	0.3940	0.233	0.075	3.450	22.393	14.661	5.236	0.3207	0.210	0.075	3.450	23.544	15.184	6.981	0.3372	0.218	0.100	3.450	28.030	16.581	5.236	0.4015	0.238	0.075	3.450	25.447	16.057	3.491	0.3645	0.230	0.050
3.500	28.327	16.581	6.981	0.4057	0.237	0.100	3.500	23.126	14.835	5.236	0.3312	0.213	0.075	3.500	24.312	15.533	5.236	0.3483	0.222	0.075	3.500	28.868	16.930	5.236	0.4135	0.242	0.075	3.500	26.250	16.057	1.745	0.3760	0.230	0.025
3.550	29.164	16.930	5.236	0.4177	0.242	0.075	3.550	23.876	15.184	6.981	0.3420	0.217	0.100	3.550	25.098	15.708	3.491	0.3595	0.225	0.050	3.550	29.723	17.104	5.236	0.4258	0.245	0.075	3.550	27.053	16.232	5.236	0.3875	0.232	0.075
3.600	30.020	17.104	1.745	0.4300	0.245	0.025	3.600	24.644	15.533	5.236	0.3530	0.222	0.075	3.600	25.883	15.882	3.491	0.3708	0.228	0.050	3.600	30.578	17.453	6.981	0.4380	0.250	0.100	3.600	27.873	16.581	6.981	0.3992	0.237	0.100
3.650	30.875	17.104	1.745	0.4423	0.245	0.025	3.650	25.429	15.708	1.745	0.3643	0.225	0.025	3.650	26.686	16.057	3.491	0.3823	0.230	0.050	3.650	31.468	17.802	3.491	0.4508	0.255	0.050	3.650	28.711	16.930	5.236	0.4112	0.242	0.075
3.700	31.730	17.279	5.236	0.4545	0.248	0.075	3.700	26.215	15.708	1.745	0.3755	0.225	0.025	3.700	27.489	16.232	5.236	0.3937	0.233	0.075	3.700	32.358	17.802	1.745	0.4635	0.255	0.025	3.700	29.566	17.104	5.236	0.4235	0.245	0.075
3.750	32.603	17.628	5.236	0.4670	0.252	0.075	3.750	27.000	15.882	5.236	0.3867	0.227	0.075	3.750	28.309	16.581	6.981	0.4055	0.237	0.100	3.750	33.249	17.977	5.236	0.4762	0.257	0.075	3.750	30.421	17.453	5.236	0.4358	0.250	0.075
3.800	33.493	17.802	3.491	0.4798	0.255	0.050	3.800	27.803	16.232	6.981	0.3982	0.233	0.100	3.800	29.147	16.930	5.236	0.4175	0.242	0.075	3.800	34.156	18.326	6.981	0.4892	0.263	0.100	3.800	31.311	17.628	3.491	0.4485	0.252	0.050
3.850	34.383	17.977	3.491	0.4925	0.258	0.050	3.850	28.623	16.581	5.236	0.4100	0.237	0.075	3.850	30.002	17.104	3.491	0.4298	0.245	0.050	3.850	35.081	18.675	5.236	0.5025	0.267	0.075	3.850	32.184	17.802	5.236	0.4610	0.255	0.075
3.900	35.291	18.151	5.236	0.5055	0.260	0.075	3.900	29.461	16.755	3.491	0.4220	0.240	0.050	3.900	30.857	17.279	5.236	0.4420	0.247	0.075	3.900	36.024	18.850	5.236	0.5160	0.270	0.075	3.900	33.091	18.151	5.236	0.4740	0.260	0.075
3.950	36.198	18.500	5.236	0.5185	0.265	0.075	3.950	30.299	16.930	3.491	0.4340	0.243	0.050	3.950	31.730	17.628	5.236	0.4545	0.253	0.075	3.950	36.966	19.199	5.236	0.5295	0.275	0.075	3.950	33.999	18.326	3.491	0.4870	0.263	0.050
4.000	37.141	18.675	3.491	0.5320	0.268	0.050	4.000	31.154	17.104	3.491	0.4463	0.245	0.050	4.000	32.620	17.802	3.491	0.4673	0.255	0.050	4.000	37.943	19.373	3.491	0.5435	0.278	0.050	4.000	34.924	18.500	3.491	0.5003	0.265	0.050
4.050	38.066	18.850	3.491	0.5453	0.270	0.050	4.050	32.009	17.279	5.236	0.4585	0.247	0.075	4.050	33.510	17.977	3.491	0.4800	0.257	0.050	4.050	38.903	19.548	5.236	0.5573	0.280	0.075	4.050	35.849	18.675	5.236	0.5135	0.267	0.075
4.100	39.026	19.024	3.491	0.5590	0.272	0.050	4.100	32.882	17.628	5.236	0.4710	0.252	0.075	4.100	34.418	18.151	3.491	0.4930	0.260	0.050	4.100	39.898	19.897	5.236	0.5715	0.285	0.075	4.100	36.792	19.024	6.981	0.5270	0.272	0.100
4.150	39.968	19.199	5.236	0.5725	0.275	0.075	4.150	33.772	17.802	3.491	0.4838	0.255	0.050	4.150	35.325	18.326	6.981	0.5060	0.263	0.100	4.150	40.893	20.071	5.236	0.5857	0.288	0.075	4.150	37.751	19.373	5.236	0.5408	0.278	0.075
4.200	40.945	19.548	5.236	0.5865	0.280	0.075	4.200	34.662	17.977	5.236	0.4965	0.258	0.075	4.200	36.250	18.850	6.981	0.5192	0.270	0.100	4.200	41.905	20.420	5.236	0.6003	0.293	0.075	4.200	38.729	19.548	3.491	0.5548	0.280	0.050
4.250	41.923	19.722	3.491	0.6005	0.283	0.050	4.250	35.570	18.326	5.236	0.5095	0.263	0.075	4.250	37.210	19.024	3.491	0.5330	0.273	0.050	4.250	42.935	20.595	3.491	0.6150	0.295	0.050	4.250	39.706	19.722	5.236	0.5687	0.283	0.075
4.300	42.918	19.897	1.745	0.6147	0.285	0.025	4.300	36.495	18.500	3.491	0.5228	0.265	0.050	4.300	38.153	19.199	5.236	0.5465	0.275	0.075	4.300	43.965	20.769	5.236	0.6298	0.297	0.075	4.300	40.701	20.071	5.236	0.5830	0.287	0.075
4.350	43.912	19.897	3.491	0.6290	0.285	0.050	4.350	37.420	18.675	5.236	0.5360	0.267	0.075	4.350	39.130	19.548	3.491	0.5605	0.280	0.050	4.350	45.012	21.118	5.236	0.6448	0.302	0.075	4.350	41.713	20.246	3.491	0.5975	0.290	0.050
4.400	44.907	20.246	5.236	0.6432	0.290	0.075	4.400	38.362	19.024	5.236	0.5495	0.273	0.075	4.400	40.108	19.548	3.491	0.5745	0.280	0.050	4.400	46.077	21.293	3.491	0.6600	0.305	0.050	4.400	42.726	20.420	5.236	0.6120	0.293	0.075
4.450	45.937	20.420	3.491	0.6580	0.293	0.050	4.450	39.322	19.199	3.491	0.5633	0.275	0.050	4.450	41.085	19.897	6.981	0.5885	0.285	0.100	4.450	47.141	21.468	5.236	0.6753	0.308	0.075	4.450	43.755	20.769	6.981	0.6268	0.298	0.100
4.500	46.949	20.595	6.981	0.6725	0.295	0.100	4.500	40.282	19.373	5.236	0.5770	0.278	0.075	4.500	42.097	20.246	5.236	0.6030	0.290	0.075	4.500	48.223	21.817	6.981	0.6907	0.313	0.100	4.500	44.803	21.118	5.236	0.6418	0.303	0.075
