Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
0.550	0.192	2.443	15.708	0.0027	0.035	0.225	0.550	0.017	0.349	8.727	2.5000E-4	0.005	0.125	0.550	1.379	6.807	17.453	0.0198	0.097	0.250	0.550	0.785	5.236	17.453	0.0112	0.075	0.250	0.550	1.030	5.934	15.708	0.0147	0.085	0.225
0.600	0.332	3.142	15.708	0.0047	0.045	0.225	0.600	0.052	1.047	17.453	7.5000E-4	0.015	0.250	0.600	1.745	7.679	17.453	0.0250	0.110	0.250	0.600	1.065	6.109	17.453	0.0153	0.088	0.250	0.600	1.344	6.807	17.453	0.0193	0.098	0.250
0.650	0.506	4.014	19.199	0.0072	0.058	0.275	0.650	0.122	2.094	20.944	0.0018	0.030	0.300	0.650	2.147	8.552	17.453	0.0308	0.122	0.250	0.650	1.396	6.981	15.708	0.0200	0.100	0.225	0.650	1.710	7.679	17.453	0.0245	0.110	0.250
0.700	0.733	5.061	19.199	0.0105	0.073	0.275	0.700	0.262	3.142	19.199	0.0037	0.045	0.275	0.700	2.601	9.425	15.708	0.0372	0.135	0.225	0.700	1.763	7.679	13.963	0.0253	0.110	0.200	0.700	2.112	8.552	17.453	0.0303	0.122	0.250
0.750	1.012	5.934	15.708	0.0145	0.085	0.225	0.750	0.436	4.014	17.453	0.0062	0.058	0.250	0.750	3.089	10.123	15.708	0.0442	0.145	0.225	0.750	2.164	8.378	15.708	0.0310	0.120	0.225	0.750	2.566	9.425	15.708	0.0367	0.135	0.225
0.800	1.326	6.632	15.708	0.0190	0.095	0.225	0.800	0.663	4.887	17.453	0.0095	0.070	0.250	0.800	3.613	10.996	17.453	0.0518	0.157	0.250	0.800	2.601	9.250	17.453	0.0372	0.132	0.250	0.800	3.054	10.123	15.708	0.0438	0.145	0.225
0.850	1.676	7.505	17.453	0.0240	0.108	0.250	0.850	0.925	5.760	17.453	0.0132	0.083	0.250	0.850	4.189	11.868	17.453	0.0600	0.170	0.250	0.850	3.089	10.123	13.963	0.0442	0.145	0.200	0.850	3.578	10.996	19.199	0.0513	0.158	0.275
0.900	2.077	8.378	15.708	0.0298	0.120	0.225	0.900	1.239	6.632	17.453	0.0178	0.095	0.250	0.900	4.800	12.741	15.708	0.0687	0.183	0.225	0.900	3.613	10.647	12.217	0.0518	0.153	0.175	0.900	4.154	12.043	19.199	0.0595	0.173	0.275
0.950	2.513	9.076	15.708	0.0360	0.130	0.225	0.950	1.588	7.505	17.453	0.0228	0.108	0.250	0.950	5.463	13.439	13.963	0.0782	0.192	0.200	0.950	4.154	11.345	15.708	0.0595	0.163	0.225	0.950	4.782	12.915	15.708	0.0685	0.185	0.225
1.000	2.985	9.948	17.453	0.0428	0.143	0.250	1.000	1.990	8.378	17.453	0.0285	0.120	0.250	1.000	6.144	14.137	15.708	0.0880	0.203	0.225	1.000	4.747	12.217	17.453	0.0680	0.175	0.250	1.000	5.445	13.614	15.708	0.0780	0.195	0.225
1.050	3.508	10.821	17.453	0.0503	0.155	0.250	1.050	2.426	9.250	17.453	0.0348	0.132	0.250	1.050	6.877	15.010	15.708	0.0985	0.215	0.225	1.050	5.376	13.090	15.708	0.0770	0.187	0.225	1.050	6.144	14.486	15.708	0.0880	0.207	0.225
1.100	4.067	11.694	15.708	0.0583	0.167	0.225	1.100	2.915	10.123	15.708	0.0418	0.145	0.225	1.100	7.645	15.708	15.708	0.1095	0.225	0.225	1.100	6.056	13.788	13.963	0.0867	0.197	0.200	1.100	6.894	15.184	13.963	0.0987	0.217	0.200
1.150	4.677	12.392	13.963	0.0670	0.177	0.200	1.150	3.438	10.821	15.708	0.0493	0.155	0.225	1.150	8.447	16.581	17.453	0.1210	0.237	0.250	1.150	6.754	14.486	15.708	0.0967	0.207	0.225	1.150	7.662	15.882	15.708	0.1097	0.227	0.225
1.200	5.306	13.090	17.453	0.0760	0.188	0.250	1.200	3.997	11.694	17.453	0.0573	0.168	0.250	1.200	9.303	17.453	13.963	0.1332	0.250	0.200	1.200	7.505	15.359	17.453	0.1075	0.220	0.250	1.200	8.482	16.755	17.453	0.1215	0.240	0.250
1.250	5.986	14.137	17.453	0.0858	0.203	0.250	1.250	4.608	12.566	15.708	0.0660	0.180	0.225	1.250	10.193	17.977	12.217	0.1460	0.258	0.175	1.250	8.290	16.232	15.708	0.1187	0.233	0.225	1.250	9.338	17.628	17.453	0.1338	0.253	0.250
1.300	6.720	14.835	13.963	0.0962	0.212	0.200	1.300	5.253	13.265	15.708	0.0752	0.190	0.225	1.300	11.100	18.675	13.963	0.1590	0.268	0.200	1.300	9.128	16.930	15.708	0.1308	0.242	0.225	1.300	10.245	18.500	15.708	0.1467	0.265	0.225
1.350	7.470	15.533	13.963	0.1070	0.222	0.200	1.350	5.934	14.137	17.453	0.0850	0.202	0.250	1.350	12.060	19.373	12.217	0.1728	0.277	0.175	1.350	9.983	17.802	17.453	0.1430	0.255	0.250	1.350	11.188	19.199	13.963	0.1602	0.275	0.200
1.400	8.273	16.232	13.963	0.1185	0.232	0.200	1.400	6.667	15.010	17.453	0.0955	0.215	0.250	1.400	13.038	19.897	12.217	0.1867	0.285	0.175	1.400	10.908	18.675	15.708	0.1562	0.267	0.225	1.400	12.165	19.897	13.963	0.1743	0.285	0.200
1.450	9.093	16.930	15.708	0.1302	0.243	0.225	1.450	7.435	15.882	15.708	0.1065	0.228	0.225	1.450	14.050	20.595	12.217	0.2012	0.295	0.175	1.450	11.851	19.373	13.963	0.1697	0.278	0.200	1.450	13.177	20.595	15.708	0.1887	0.295	0.225
1.500	9.966	17.802	17.453	0.1428	0.255	0.250	1.500	8.255	16.581	13.963	0.1183	0.238	0.200	1.500	15.097	21.118	12.217	0.2162	0.303	0.175	1.500	12.846	20.071	13.963	0.1840	0.288	0.200	1.500	14.224	21.468	15.708	0.2038	0.308	0.225
1.550	10.873	18.675	15.708	0.1557	0.267	0.225	1.550	9.093	17.279	13.963	0.1302	0.247	0.200	1.550	16.162	21.817	15.708	0.2315	0.312	0.225	1.550	13.858	20.769	15.708	0.1985	0.297	0.225	1.550	15.324	22.166	12.217	0.2195	0.317	0.175
1.600	11.833	19.373	13.963	0.1695	0.277	0.200	1.600	9.983	17.977	15.708	0.1430	0.257	0.225	1.600	17.279	22.689	15.708	0.2475	0.325	0.225	1.600	14.923	21.642	13.963	0.2137	0.310	0.200	1.600	16.441	22.689	13.963	0.2355	0.325	0.200
1.650	12.811	20.071	15.708	0.1835	0.287	0.225	1.650	10.891	18.850	17.453	0.1560	0.270	0.250	1.650	18.431	23.387	13.963	0.2640	0.335	0.200	1.650	16.022	22.166	13.963	0.2295	0.317	0.200	1.650	17.593	23.562	15.708	0.2520	0.337	0.225
1.700	13.840	20.944	13.963	0.1983	0.300	0.200	1.700	11.868	19.722	15.708	0.1700	0.283	0.225	1.700	19.617	24.086	12.217	0.2810	0.345	0.175	1.700	17.139	23.038	17.453	0.2455	0.330	0.250	1.700	18.797	24.260	12.217	0.2692	0.348	0.175
1.750	14.905	21.468	12.217	0.2135	0.308	0.175	1.750	12.863	20.420	13.963	0.1842	0.293	0.200	1.750	20.839	24.609	12.217	0.2985	0.353	0.175	1.750	18.326	23.911	12.217	0.2625	0.343	0.175	1.750	20.019	24.784	12.217	0.2867	0.355	0.175
1.800	15.987	22.166	13.963	0.2290	0.317	0.200	1.800	13.910	21.118	12.217	0.1993	0.302	0.175	1.800	22.078	25.307	13.963	0.3163	0.362	0.200	1.800	19.530	24.260	10.472	0.2798	0.347	0.150	1.800	21.276	25.482	13.963	0.3048	0.365	0.200
1.850	17.122	22.864	13.963	0.2452	0.327	0.200	1.850	14.975	21.642	12.217	0.2145	0.310	0.175	1.850	23.370	26.005	13.963	0.3347	0.372	0.200	1.850	20.752	24.958	13.963	0.2972	0.357	0.200	1.850	22.567	26.180	13.963	0.3232	0.375	0.200
1.900	18.274	23.562	13.963	0.2617	0.338	0.200	1.900	16.074	22.340	15.708	0.2302	0.320	0.225	1.900	24.679	26.704	13.963	0.3535	0.382	0.200	1.900	22.026	25.656	13.963	0.3155	0.367	0.200	1.900	23.894	26.878	13.963	0.3423	0.385	0.200
1.950	19.478	24.260	12.217	0.2790	0.348	0.175	1.950	17.209	23.213	17.453	0.2465	0.333	0.250	1.950	26.040	27.402	12.217	0.3730	0.393	0.175	1.950	23.318	26.354	13.963	0.3340	0.378	0.200	1.950	25.255	27.576	13.963	0.3618	0.395	0.200
2.000	20.700	24.784	12.217	0.2965	0.355	0.175	2.000	18.396	24.086	13.963	0.2635	0.345	0.200	2.000	27.419	27.925	10.472	0.3927	0.400	0.150	2.000	24.661	27.053	10.472	0.3532	0.387	0.150	2.000	26.651	28.274	10.472	0.3818	0.405	0.150
2.050	21.956	25.482	13.963	0.3145	0.365	0.200	2.050	19.617	24.609	10.472	0.2810	0.352	0.150	2.050	28.833	28.449	10.472	0.4130	0.407	0.150	2.050	26.023	27.402	10.472	0.3728	0.392	0.150	2.050	28.082	28.623	8.727	0.4022	0.410	0.125
2.100	23.248	26.180	13.963	0.3330	0.375	0.200	2.100	20.857	25.133	12.217	0.2987	0.360	0.175	2.100	30.264	28.972	12.217	0.4335	0.415	0.175	2.100	27.402	28.100	13.963	0.3925	0.403	0.200	2.100	29.514	29.147	13.963	0.4227	0.418	0.200
2.150	24.574	26.878	13.963	0.3520	0.385	0.200	2.150	22.131	25.831	13.963	0.3170	0.370	0.200	2.150	31.730	29.671	12.217	0.4545	0.425	0.175	2.150	28.833	28.798	12.217	0.4130	0.412	0.175	2.150	30.997	30.020	13.963	0.4440	0.430	0.200
2.200	25.936	27.576	12.217	0.3715	0.395	0.175	2.200	23.440	26.529	13.963	0.3357	0.380	0.200	2.200	33.231	30.194	10.472	0.4760	0.432	0.150	2.200	30.281	29.322	10.472	0.4338	0.420	0.150	2.200	32.515	30.543	8.727	0.4657	0.437	0.125
2.250	27.332	28.100	8.727	0.3915	0.402	0.125	2.250	24.784	27.227	13.963	0.3550	0.390	0.200	2.250	34.750	30.718	12.217	0.4977	0.440	0.175	2.250	31.765	29.845	10.472	0.4550	0.427	0.150	2.250	34.051	30.892	8.727	0.4878	0.442	0.125
2.300	28.746	28.449	10.472	0.4118	0.407	0.150	2.300	26.162	27.925	12.217	0.3748	0.400	0.175	2.300	36.303	31.416	12.217	0.5200	0.450	0.175	2.300	33.266	30.369	10.472	0.4765	0.435	0.150	2.300	35.605	31.416	12.217	0.5100	0.450	0.175
2.350	30.177	29.147	13.963	0.4323	0.417	0.200	2.350	27.576	28.449	10.472	0.3950	0.407	0.150	2.350	37.891	31.940	8.727	0.5428	0.457	0.125	2.350	34.802	30.892	8.727	0.4985	0.442	0.125	2.350	37.193	32.114	10.472	0.5328	0.460	0.150
2.400	31.660	29.845	12.217	0.4535	0.427	0.175	2.400	29.007	28.972	12.217	0.4155	0.415	0.175	2.400	39.497	32.289	8.727	0.5657	0.462	0.125	2.400	36.355	31.241	8.727	0.5208	0.447	0.125	2.400	38.816	32.463	6.981	0.5560	0.465	0.100
2.450	33.161	30.369	8.727	0.4750	0.435	0.125	2.450	30.473	29.671	12.217	0.4365	0.425	0.175	2.450	41.120	32.812	10.472	0.5890	0.470	0.150	2.450	37.926	31.765	8.727	0.5432	0.455	0.125	2.450	40.439	32.812	10.472	0.5793	0.470	0.150
2.500	34.697	30.718	8.727	0.4970	0.440	0.125	2.500	31.974	30.194	10.472	0.4580	0.432	0.150	2.500	42.778	33.336	10.472	0.6128	0.478	0.150	2.500	39.532	32.114	5.236	0.5663	0.460	0.075	2.500	42.097	33.510	12.217	0.6030	0.480	0.175
2.550	36.233	31.241	12.217	0.5190	0.448	0.175	2.550	33.493	30.718	10.472	0.4798	0.440	0.150	2.550	44.454	33.859	10.472	0.6368	0.485	0.150	2.550	41.137	32.289	6.981	0.5893	0.462	0.100	2.550	43.790	34.034	8.727	0.6272	0.488	0.125
2.600	37.821	31.940	12.217	0.5418	0.457	0.175	2.600	35.046	31.241	10.472	0.5020	0.447	0.150	2.600	46.164	34.383	8.727	0.6612	0.492	0.125	2.600	42.761	32.812	10.472	0.6125	0.470	0.150	2.600	45.501	34.383	8.727	0.6518	0.492	0.125
2.650	39.427	32.463	8.727	0.5647	0.465	0.125	2.650	36.617	31.765	10.472	0.5245	0.455	0.150	2.650	47.892	34.732	8.727	0.6860	0.497	0.125	2.650	44.419	33.336	10.472	0.6362	0.477	0.150	2.650	47.229	34.907	10.472	0.6765	0.500	0.150
2.700	41.068	32.812	8.727	0.5883	0.470	0.125	2.700	38.223	32.289	10.472	0.5475	0.463	0.150	2.700	49.637	35.256	10.472	0.7110	0.505	0.150	2.700	46.094	33.859	10.472	0.6602	0.485	0.150	2.700	48.991	35.430	8.727	0.7017	0.508	0.125
2.750	42.708	33.336	10.472	0.6118	0.477	0.150	2.750	39.846	32.812	10.472	0.5708	0.470	0.150	2.750	51.417	35.779	8.727	0.7365	0.512	0.125	2.750	47.805	34.383	8.727	0.6847	0.492	0.125	2.750	50.772	35.779	6.981	0.7273	0.512	0.100
2.800	44.401	33.859	8.727	0.6360	0.485	0.125	2.800	41.504	33.336	10.472	0.5945	0.478	0.150	2.800	53.215	36.128	6.981	0.7622	0.517	0.100	2.800	49.532	34.732	6.981	0.7095	0.498	0.100	2.800	52.569	36.128	8.727	0.7530	0.517	0.125
2.850	46.094	34.208	6.981	0.6602	0.490	0.100	2.850	43.179	33.859	10.472	0.6185	0.485	0.150	2.850	55.030	36.477	6.981	0.7883	0.522	0.100	2.850	51.278	35.081	6.981	0.7345	0.502	0.100	2.850	54.384	36.652	8.727	0.7790	0.525	0.125
2.900	47.822	34.558	1.745	0.6850	0.495	0.025	2.900	44.890	34.383	8.727	0.6430	0.492	0.125	2.900	56.863	36.826	8.727	0.8145	0.527	0.125	2.900	53.041	35.430	8.727	0.7598	0.507	0.125	2.900	56.235	37.001	6.981	0.8055	0.530	0.100
2.950	49.550	34.383	-43.633	0.7097	0.493	-0.625	2.950	46.618	34.732	8.727	0.6678	0.498	0.125	2.950	58.713	37.350	8.727	0.8410	0.535	0.125	2.950	54.821	35.954	10.472	0.7852	0.515	0.150	2.950	58.085	37.350	8.727	0.8320	0.535	0.125
3.000	51.260	30.194	-132.645	0.7343	0.432	-1.900	3.000	48.363	35.256	10.472	0.6927	0.505	0.150	3.000	60.598	37.699	6.981	0.8680	0.540	0.100	3.000	56.636	36.477	8.727	0.8112	0.522	0.125	3.000	59.970	37.874	8.727	0.8590	0.542	0.125
3.050	52.569	21.118	-148.353	0.7530	0.302	-2.125	3.050	50.143	35.779	8.727	0.7183	0.512	0.125	3.050	62.483	38.048	6.981	0.8950	0.545	0.100	3.050	58.469	36.826	6.981	0.8375	0.527	0.100	3.050	61.872	38.223	6.981	0.8862	0.548	0.100
3.100	53.372	15.359	-87.266	0.7645	0.220	-1.250	3.100	51.941	36.128	6.981	0.7440	0.517	0.100	3.100	64.403	38.397	6.981	0.9225	0.550	0.100	3.100	60.319	37.176	6.981	0.8640	0.532	0.100	3.100	63.792	38.572	7.105E-13	0.9137	0.552	-1.110E-14
3.150	54.105	12.392	-82.030	0.7750	0.177	-1.175	3.150	53.756	36.477	6.981	0.7700	0.522	0.100	3.150	66.323	38.746	8.727	0.9500	0.555	0.125	3.150	62.186	37.525	6.981	0.8908	0.538	0.100	3.150	65.729	38.223	-97.738	0.9415	0.547	-1.400
3.200	54.611	7.156	-80.285	0.7823	0.103	-1.150	3.200	55.589	36.826	8.727	0.7963	0.528	0.125	3.200	68.277	39.270	-8.727	0.9780	0.563	-0.125	3.200	64.071	37.874	5.236	0.9178	0.543	0.075	3.200	67.614	28.798	-197.222	0.9685	0.413	-2.825
3.250	54.821	4.363	-27.925	0.7852	0.062	-0.400	3.250	57.439	37.350	8.727	0.8227	0.535	0.125	3.250	70.249	37.874	-45.379	1.0063	0.543	-0.650	3.250	65.973	38.048	-20.944	0.9450	0.545	-0.300	3.250	68.609	18.500	-116.937	0.9827	0.265	-1.675
3.300	55.048	4.363	-20.944	0.7885	0.062	-0.300	3.300	59.324	37.699	-6.981	0.8497	0.540	-0.100	3.300	72.065	34.732	-148.353	1.0323	0.497	-2.125	3.300	67.876	35.779	-95.993	0.9723	0.512	-1.375	3.300	69.464	17.104	-64.577	0.9950	0.245	-0.925
3.350	55.257	2.269	-50.615	0.7915	0.033	-0.725	3.350	61.209	36.652	-33.161	0.8768	0.525	-0.475	3.350	73.723	23.038	-287.979	1.0560	0.330	-4.125	3.350	69.551	28.449	-253.073	0.9962	0.408	-3.625	3.350	70.319	12.043	-137.881	1.0073	0.173	-1.975
3.400	55.275	-0.698	-38.397	0.7918	-0.010	-0.550	3.400	62.989	34.383		0.9022	0.492		3.400	74.368	5.934	-251.327	1.0653	0.085	-3.600	3.400	70.721	10.472	-294.961	1.0130	0.150	-4.225	3.400	70.668	3.316	-122.173	1.0123	0.048	-1.750
3.450	55.187	-1.571	0.000	0.7905	-0.023	0.000								3.450	74.316	-2.094	-75.049	1.0645	-0.030	-1.075	3.450	70.599	-1.047	-104.720	1.0113	-0.015	-1.500	3.450	70.651	-0.175	-38.397	1.0120	-0.003	-0.550
3.500	55.117	-0.698	10.472	0.7895	-0.010	0.150								3.500	74.159	-1.571	19.199	1.0623	-0.023	0.275	3.500	70.616	0.000	6.981	1.0115	0.000	0.100	3.500	70.651	-0.524	-10.472	1.0120	-0.008	-0.150
3.550	55.117	-0.524	-13.963	0.7895	-0.007	-0.200								3.550	74.159	-0.175	10.472	1.0623	-0.002	0.150	3.550	70.599	-0.349	-1.745	1.0113	-0.005	-0.025	3.550	70.599	-1.222	-12.217	1.0113	-0.017	-0.175
3.600	55.065	-2.094	-31.416	0.7888	-0.030	-0.450								3.600	74.142	-0.524	-5.236	1.0620	-0.007	-0.075	3.600	70.581	-0.175	-1.745	1.0110	-0.002	-0.025	3.600	70.529	-1.745	-8.727	1.0103	-0.025	-0.125
3.650	54.908	-3.665	-24.435	0.7865	-0.053	-0.350								3.650	74.107	-0.698	-1.745	1.0615	-0.010	-0.025	3.650	70.581	-0.524	-5.236	1.0110	-0.008	-0.075	3.650	70.424	-2.094	-3.491	1.0088	-0.030	-0.050
3.700	54.699	-4.538	-12.217	0.7835	-0.065	-0.175								3.700	74.072	-0.698		1.0610	-0.010		3.700	70.529	-0.698	1.745	1.0103	-0.010	0.025	3.700	70.319	-2.094	1.745	1.0073	-0.030	0.025
3.750	54.454	-4.887	-5.236	0.7800	-0.070	-0.075															3.750	70.511	-0.349	5.236	1.0100	-0.005	0.075	3.750	70.215	-1.920	5.236	1.0058	-0.028	0.075
3.800	54.210	-5.061	0.000	0.7765	-0.072	0.000															3.800	70.494	-0.175	5.236	1.0098	-0.003	0.075	3.800	70.127	-1.571	6.981	1.0045	-0.022	0.100
3.850	53.948	-4.887	3.491	0.7728	-0.070	0.050															3.850	70.494	0.175	5.236	1.0098	0.003	0.075	3.850	70.058	-1.222	8.727	1.0035	-0.017	0.125
3.900	53.721	-4.712	-5.236	0.7695	-0.068	-0.075															3.900	70.511	0.349	3.491	1.0100	0.005	0.050	3.900	70.005	-0.698	10.472	1.0028	-0.010	0.150
3.950	53.477	-5.411	-13.963	0.7660	-0.077	-0.200															3.950	70.529	0.524	1.554E-14	1.0103	0.008	-2.199E-14	3.950	69.988	-0.175	10.472	1.0025	-0.003	0.150
4.000	53.180	-6.109	-12.217	0.7618	-0.088	-0.175															4.000	70.564	0.349	-8.727	1.0108	0.005	-0.125	4.000	69.988	0.349		1.0025	0.005	
4.050	52.866	-6.632	-8.727	0.7572	-0.095	-0.125															4.050	70.564	-0.349	-12.217	1.0108	-0.005	-0.175							
4.100	52.517	-6.981	-5.951E-13	0.7522	-0.100	2.776E-15															4.100	70.529	-0.873	-6.981	1.0103	-0.012	-0.100							
4.150	52.168	-6.632	24.435	0.7472	-0.095	0.350															4.150	70.476	-1.047	-12.217	1.0095	-0.015	-0.175							
4.200	51.854	-4.538	38.397	0.7427	-0.065	0.550															4.200	70.424	-2.094	-29.671	1.0088	-0.030	-0.425							
4.250	51.714	-2.793	12.217	0.7408	-0.040	0.175															4.250	70.267	-4.014	-31.416	1.0065	-0.057	-0.450							
4.300	51.574	-3.316		0.7387	-0.048																4.300	70.023	-5.236	-19.199	1.0030	-0.075	-0.275							
																					4.350	69.743	-5.934	-12.217	0.9990	-0.085	-0.175							
																					4.400	69.429	-6.458	-8.727	0.9945	-0.093	-0.125							
																					4.450	69.098	-6.807	-6.981	0.9897	-0.098	-0.100							
																					4.500	68.749	-7.156	-5.236	0.9848	-0.103	-0.075							
																					4.550	68.382	-7.330	3.491	0.9795	-0.105	0.050							
																					4.600	68.015	-6.807	19.199	0.9743	-0.097	0.275							
																					4.650	67.701	-5.411	40.143	0.9698	-0.078	0.575							
																					4.700	67.474	-2.793	41.888	0.9665	-0.040	0.600							
																					4.750	67.422	-1.222	12.217	0.9657	-0.018	0.175							
																					4.800	67.352	-1.571	-1.088E-13	0.9647	-0.022	-1.561E-15							
																					4.850	67.265	-1.222	8.727	0.9635	-0.018	0.125							
																					4.900	67.230	-0.698	5.236	0.9630	-0.010	0.075							
																					4.950	67.195	-0.698	-3.491	0.9625	-0.010	-0.050							
																					5.000	67.160	-1.047	-8.727	0.9620	-0.015	-0.125							
																					5.050	67.090	-1.571	-8.727	0.9610	-0.022	-0.125							
																					5.100	67.003	-1.920	-5.236	0.9597	-0.027	-0.075							
																					5.150	66.898	-2.094	1.745	0.9583	-0.030	0.025							
																					5.200	66.794	-1.745	12.217	0.9567	-0.025	0.175							
																					5.250	66.724	-0.873	12.217	0.9557	-0.012	0.175							
																					5.300	66.706	-0.524	-5.236	0.9555	-0.007	-0.075							
																					5.350	66.672	-1.396	-17.453	0.9550	-0.020	-0.250							
																					5.400	66.567	-2.269	-6.981	0.9535	-0.033	-0.100							
																					5.450	66.445	-2.094	12.217	0.9518	-0.030	0.175							
																					5.500	66.357	-1.047	12.217	0.9505	-0.015	0.175							
																					5.550	66.340	-0.873	-12.217	0.9503	-0.012	-0.175							
																					5.600	66.270	-2.269	-22.689	0.9493	-0.032	-0.325							
																					5.650	66.113	-3.142	-10.472	0.9470	-0.045	-0.150							
																					5.700	65.956	-3.316		0.9448	-0.048								
